meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,going_allowance,raw_figure,weight_adj,wfa_adj,figure_calibrated,figure_final,figure_comment
2026-04-13,LYO,1,2026-04-13_LYO_1,AMRITA,1.0,2000,Collant,Turf,6,7,126.76565,141.99,0.0,0.004353471803576973,82.58592771361569,0.7656499999999937,0.0,52.47896337897697,52.47896337897697,
2026-04-13,LYO,1,2026-04-13_LYO_1,USER KINDLY,2.0,2000,Collant,Turf,6,7,132.2772,,2.5,0.004353471803576973,78.13807992535462,6.2771999999999935,0.0,53.19589866968901,53.19589866968901,
2026-04-13,LYO,1,2026-04-13_LYO_1,WILD WEST,3.0,2000,Collant,Turf,6,6,131.17488999999998,,3.25,0.004353471803576973,76.80372558887629,5.1748899999999765,0.0,51.5535869069026,51.5535869069026,
2026-04-13,LYO,1,2026-04-13_LYO_1,MASINDHAL,4.0,2000,Collant,Turf,6,4,128.97027,,9.25,0.004353471803576973,66.1288908970497,2.9702699999999993,0.0,42.8728344446115,42.8728344446115,
2026-04-13,LYO,1,2026-04-13_LYO_1,BOSIOH,5.0,2000,Collant,Turf,6,9,132.2772,,11.25,0.004353471803576973,62.57061266644084,6.2771999999999935,0.0,42.70342573718112,42.70342573718112,
2026-04-13,LYO,1,2026-04-13_LYO_1,INTERSTELLA,6.0,2000,Collant,Turf,6,8,132.2772,,11.3,0.004353471803576973,62.48165571067561,6.2771999999999935,0.0,42.64346874899536,42.64346874899536,
2026-04-13,LYO,1,2026-04-13_LYO_1,GIRAFFE,7.0,2000,Collant,Turf,6,6,130.07258,,12.05,0.004353471803576973,61.1473013741973,4.072579999999988,0.0,40.25820004620897,40.25820004620897,
2026-04-13,LYO,2,2026-04-13_LYO_2,LE DOC,1.0,1600,Collant,Turf,6,3,126.76565,105.44,0.0,0.004353471803576973,100.0,0.7656499999999937,11.0,71.6300481,71.6300481,
2026-04-13,LYO,2,2026-04-13_LYO_2,LE LANDIN,2.0,1600,Collant,Turf,6,3,123.45871999999999,,0.15,0.004353471803576973,99.65008529285805,-2.5412800000000146,11.0,69.16533476738631,69.16533476738631,
2026-04-13,LYO,2,2026-04-13_LYO_2,SHATIVA,3.0,1600,Collant,Turf,6,3,116.84485999999998,,3.15,0.004353471803576973,92.6517911500192,-9.155140000000017,11.0,59.990742875112936,59.990742875112936,
2026-04-13,LYO,2,2026-04-13_LYO_2,GREY REIGN,4.0,1600,Collant,Turf,6,3,123.45871999999999,,3.9,0.004353471803576973,90.9022176143095,-2.5412800000000146,11.0,63.269271952044605,63.269271952044605,
2026-04-13,LYO,2,2026-04-13_LYO_2,I AM STILL STANDING,5.0,1600,Collant,Turf,6,3,127.86795999999998,,4.65,0.004353471803576973,89.15264407859979,1.8679599999999823,11.0,65.06188714897625,65.06188714897625,
2026-04-13,LYO,2,2026-04-13_LYO_2,ASHIPCALLEDDIGNITY,6.0,1600,Collant,Turf,6,3,124.56102999999999,,9.65,0.004353471803576973,77.48882050720171,-1.4389700000000119,11.0,54.971599241853944,54.971599241853944,
2026-04-13,LYO,2,2026-04-13_LYO_2,SATOSHI,7.0,1600,Collant,Turf,6,3,116.84485999999998,,15.65,0.004353471803576973,63.49223222152402,-9.155140000000017,11.0,40.33720015730718,40.33720015730718,
2026-04-13,LYO,2,2026-04-13_LYO_2,ZAKIYYAH GOLD,8.0,1600,Collant,Turf,6,3,123.45871999999999,,21.15,0.004353471803576973,52.043988505328905,-2.5412800000000146,11.0,,,excluded: beaten >20 lengths
2026-04-13,LYO,3,2026-04-13_LYO_3,ALTER MEISTER,1.0,2000,Collant,Turf,5,3,123.45871999999999,138.48,0.0,0.004353471803576973,104.13467661833032,-2.5412800000000146,10.029030462101328,71.53351585221093,71.53351585221093,
2026-04-13,LYO,3,2026-04-13_LYO_3,SWIFT MAGIC,2.0,2000,Collant,Turf,5,3,127.86795999999998,,0.5,0.004353471803576973,103.22255947873587,1.8679599999999823,10.029030462101328,73.89057666012427,73.89057666012427,
2026-04-13,LYO,3,2026-04-13_LYO_3,RIGEL BLUE,3.0,2000,Collant,Turf,5,3,124.56102999999999,,6.0,0.004353471803576973,93.18927094319703,-1.4389700000000119,10.029030462101328,64.89926936717109,64.89926936717109,
2026-04-13,LYO,3,2026-04-13_LYO_3,WOLVERINE,4.0,2000,Collant,Turf,5,3,127.86795999999998,,7.5,0.004353471803576973,90.45291952441372,1.8679599999999823,10.029030462101328,65.28383933091114,65.28383933091114,
2026-04-13,LYO,3,2026-04-13_LYO_3,I AM MAELIA,5.0,2000,Collant,Turf,5,3,124.56102999999999,,8.5,0.004353471803576973,88.62868524522483,-1.4389700000000119,10.029030462101328,61.82543460673783,61.82543460673783,
2026-04-13,LYO,3,2026-04-13_LYO_3,AXIOKERSA,6.0,2000,Collant,Turf,5,3,124.56102999999999,,11.0,0.004353471803576973,84.06809954725263,-1.4389700000000119,10.029030462101328,58.751599846304565,58.751599846304565,
2026-04-13,LYO,3,2026-04-13_LYO_3,MICOCOULIER STREET,7.0,2000,Collant,Turf,5,3,123.45871999999999,,16.5,0.004353471803576973,74.03481101171378,-2.5412800000000146,10.029030462101328,51.24620643335138,51.24620643335138,
2026-04-13,LYO,3,2026-04-13_LYO_3,IZAWAY,8.0,2000,Collant,Turf,5,3,120.15178999999999,,26.5,0.004353471803576973,61.75299663717911,-5.848210000000009,10.029030462101328,,,excluded: beaten >20 lengths
2026-04-13,LYO,4,2026-04-13_LYO_4,LANDOLFO,1.0,2400,Collant,Turf,5,3,127.86795999999998,167.98,0.0,0.004353471803576973,77.22903593752231,1.8679599999999823,8.069673109043189,55.05033493738514,55.05033493738514,
2026-04-13,LYO,4,2026-04-13_LYO_4,CUELLAR,2.0,2400,Collant,Turf,5,3,127.86795999999998,,0.75,0.004353471803576973,76.07203737644036,1.8679599999999823,8.069673109043189,54.270517907215904,54.270517907215904,
2026-04-13,LYO,4,2026-04-13_LYO_4,LEDESMA,3.0,2400,Collant,Turf,5,3,123.45871999999999,,0.8,0.004353471803576973,75.9949041390349,-2.5412800000000146,8.069673109043189,51.246702345204625,51.246702345204625,
2026-04-13,LYO,4,2026-04-13_LYO_4,MONTE CUPOLINO,4.0,2400,Collant,Turf,5,3,127.86795999999998,,4.3,0.004353471803576973,70.59557752065247,1.8679599999999823,8.069673109043189,50.579383964414866,50.579383964414866,
2026-04-13,LYO,4,2026-04-13_LYO_4,SANSURO,5.0,2400,Collant,Turf,5,3,127.86795999999998,,6.3,0.004353471803576973,67.51024802443395,1.8679599999999823,8.069673109043189,48.499871883963586,48.499871883963586,
2026-04-13,LYO,4,2026-04-13_LYO_4,PUPPET,6.0,2400,Collant,Turf,5,3,120.15178999999999,,6.55,0.004353471803576973,67.12458183740662,-5.848210000000009,8.069673109043189,43.03923429390717,43.03923429390717,
2026-04-13,LYO,4,2026-04-13_LYO_4,BLACK HENGE,7.0,2400,Collant,Turf,5,3,127.86795999999998,,8.55,0.004353471803576973,64.0392523411881,1.8679599999999823,8.069673109043189,46.160420793455884,46.160420793455884,
2026-04-13,LYO,4,2026-04-13_LYO_4,STEFFENOVA,8.0,2400,Collant,Turf,5,3,124.56102999999999,,21.55,0.004353471803576973,45.207039585485404,-1.4389700000000119,8.069673109043189,,,excluded: beaten >20 lengths
2026-04-13,LYO,5,2026-04-13_LYO_5,THOR LIGHTNING,1.0,1350,Collant,Turf,6,5,123.45871999999999,86.99,0.0,0.004353471803576973,100.0,-2.5412800000000146,0.0,61.98717728,61.98717728,
2026-04-13,LYO,5,2026-04-13_LYO_5,LE MATELOT,2.0,1350,Collant,Turf,6,4,125.66333999999999,,4.0,0.004353471803576973,88.74614176550539,-0.33666000000000906,0.0,55.88799070995062,55.88799070995062,
2026-04-13,LYO,5,2026-04-13_LYO_5,ISNEAUVILLE,3.0,1350,Collant,Turf,6,4,120.15178999999999,,5.5,0.004353471803576973,84.52594492756991,-5.848210000000009,0.0,49.32879334118211,49.32879334118211,
2026-04-13,LYO,5,2026-04-13_LYO_5,LICHTSTERN,4.0,1350,Collant,Turf,6,4,123.45871999999999,,5.75,0.004353471803576973,83.82257878791398,-2.5412800000000146,0.0,51.08359538305402,51.08359538305402,
2026-04-13,LYO,5,2026-04-13_LYO_5,CORTADO,5.0,1350,Collant,Turf,6,5,123.45871999999999,,6.25,0.004353471803576973,82.41584650860216,-2.5412800000000146,0.0,50.13545782679785,50.13545782679785,
2026-04-13,LYO,5,2026-04-13_LYO_5,LAVENDER BREEZE,6.0,1350,Collant,Turf,6,4,120.15178999999999,,7.0,0.004353471803576973,80.30574808963442,-5.848210000000009,0.0,46.48438067241359,46.48438067241359,
2026-04-13,LYO,5,2026-04-13_LYO_5,PROMISE TIME,7.0,1350,Collant,Turf,6,4,123.45871999999999,,7.75,0.004353471803576973,78.19564967066668,-2.5412800000000146,0.0,47.291045158029334,47.291045158029334,
2026-04-13,LYO,5,2026-04-13_LYO_5,ALPHA WONDER,8.0,1350,Collant,Turf,6,4,123.45871999999999,,8.0,0.004353471803576973,77.49228353101077,-2.5412800000000146,0.0,46.81697637990125,46.81697637990125,
2026-04-13,LYO,5,2026-04-13_LYO_5,KING THISTLE,9.0,1350,Collant,Turf,6,4,123.45871999999999,,12.0,0.004353471803576973,66.23842529651616,-2.5412800000000146,0.0,39.23187592985188,39.23187592985188,
2026-04-13,LYO,5,2026-04-13_LYO_5,STORMYGO,10.0,1350,Collant,Turf,6,5,125.66333999999999,,13.25,0.004353471803576973,62.721594598236585,-0.33666000000000906,0.0,38.34744591921145,38.34744591921145,
2026-04-13,LYO,6,2026-04-13_LYO_6,MISSION SECRETE,1.0,3150,Collant,Turf,5,5,130.07258,220.31,0.0,0.004353471803576973,106.277062976824,4.072579999999988,0.0,70.67565936637936,70.67565936637936,
2026-04-13,LYO,6,2026-04-13_LYO_6,DARLYVI,2.0,3150,Collant,Turf,5,8,134.48182,,1.5,0.004353471803576973,104.4497423413558,8.481819999999999,0.0,72.41587301807381,72.41587301807381,
2026-04-13,LYO,6,2026-04-13_LYO_6,SUMMER WAY,3.0,3150,Collant,Turf,5,7,133.37950999999998,,1.75,0.004353471803576973,104.14518890211109,7.379509999999982,0.0,71.46764706002287,71.46764706002287,
2026-04-13,LYO,6,2026-04-13_LYO_6,HAYA LAND,4.0,3150,Collant,Turf,5,4,133.37950999999998,,6.75,0.004353471803576973,98.05412011721708,7.379509999999982,0.0,67.36226669900431,67.36226669900431,
2026-04-13,LYO,6,2026-04-13_LYO_6,EMBIEZ,5.0,3150,Collant,Turf,5,5,128.97027,,7.25,0.004353471803576973,97.44501323872768,2.9702699999999993,0.0,63.97990090290246,63.97990090290246,
2026-04-13,LYO,6,2026-04-13_LYO_6,SAINT LANGIS,6.0,3150,Collant,Turf,5,8,124.56102999999999,,11.25,0.004353471803576973,92.57215821081247,-1.4389700000000119,0.0,57.7237688540876,57.7237688540876,
2026-04-13,LYO,6,2026-04-13_LYO_6,MORNING SPIRIT,7.0,3150,Collant,Turf,5,7,113.53792999999999,,15.25,0.004353471803576973,87.69930318289727,-12.462070000000011,0.0,47.00989516527275,47.00989516527275,
2026-04-13,LYO,6,2026-04-13_LYO_6,LE ROUGE CHINOIS,8.0,3150,Collant,Turf,5,6,125.66333999999999,,20.25,0.004353471803576973,81.78172495459255,-0.33666000000000906,0.0,,,excluded: beaten >20 lengths
2026-04-13,LYO,6,2026-04-13_LYO_6,KINGORI,9.0,3150,Collant,Turf,5,7,127.86795999999998,,25.75,0.004353471803576973,78.43163712290084,1.8679599999999823,0.0,,,excluded: beaten >20 lengths
2026-04-13,LYO,6,2026-04-13_LYO_6,PIOLI IS ON FIRE,10.0,3150,Collant,Turf,5,5,122.35640999999998,,55.75,0.004353471803576973,60.15843076821879,-3.6435900000000174,0.0,,,excluded: beaten >20 lengths
2026-04-13,LYO,7,2026-04-13_LYO_7,NABAB ' K,1.0,2200,Collant,Turf,5,3,132.2772,147.82,0.0,0.004353471803576973,104.00442581872986,6.2771999999999935,9.063867016622922,76.73886217102778,76.73886217102778,
