meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,going_allowance,raw_figure,weight_adj,wfa_adj,figure_calibrated,figure_final,figure_comment
2026-04-11,BOU,1,2026-04-11_BOU_1,VALENTINA BELLA,1.0,1000,Bon souple,Turf,5,2,119.04947999999999,60.95,0.0,0.0008193012669393657,,-6.950520000000012,12.0,,,no standard time for this course/distance
2026-04-11,BOU,1,2026-04-11_BOU_1,APPEN,2.0,1000,Bon souple,Turf,5,2,121.2541,,2.0,0.0008193012669393657,,-4.745900000000006,12.0,,,no standard time for this course/distance
2026-04-11,BOU,1,2026-04-11_BOU_1,BELISA BAY,3.0,1000,Bon souple,Turf,5,2,121.2541,,4.0,0.0008193012669393657,,-4.745900000000006,12.0,,,no standard time for this course/distance
2026-04-11,BOU,1,2026-04-11_BOU_1,LAUGH IS ENOUGH,4.0,1000,Bon souple,Turf,5,2,119.04947999999999,,5.0,0.0008193012669393657,,-6.950520000000012,12.0,,,no standard time for this course/distance
2026-04-11,BOU,1,2026-04-11_BOU_1,HARDWEL,5.0,1000,Bon souple,Turf,5,2,122.35640999999998,,5.75,0.0008193012669393657,,-3.6435900000000174,12.0,,,no standard time for this course/distance
2026-04-11,BOU,1,2026-04-11_BOU_1,THE BLACK FRIDAY,6.0,1000,Bon souple,Turf,5,2,124.56102999999999,,9.25,0.0008193012669393657,,-1.4389700000000119,12.0,,,no standard time for this course/distance
2026-04-11,BOU,1,2026-04-11_BOU_1,SEALISKY,7.0,1000,Bon souple,Turf,5,2,119.04947999999999,,9.75,0.0008193012669393657,,-6.950520000000012,12.0,,,no standard time for this course/distance
2026-04-11,BOU,1,2026-04-11_BOU_1,MARGARITA,8.0,1000,Bon souple,Turf,5,2,119.04947999999999,,9.78,0.0008193012669393657,,-6.950520000000012,12.0,,,no standard time for this course/distance
2026-04-11,BOU,1,2026-04-11_BOU_1,JOLIE CITY,9.0,1000,Bon souple,Turf,5,2,121.2541,,12.78,0.0008193012669393657,,-4.745900000000006,12.0,,,no standard time for this course/distance
2026-04-11,BOU,2,2026-04-11_BOU_2,PITCH PERFECT,1.0,1400,Bon souple,Turf,5,3,125.66333999999999,87.75,0.0,0.0008193012669393657,107.98349713371624,-0.33666000000000906,11.04064264694186,76.29536137216355,76.29536137216355,
2026-04-11,BOU,2,2026-04-11_BOU_2,NEBUR,2.0,1400,Bon souple,Turf,5,3,125.66333999999999,,0.25,0.0008193012669393657,107.29591382605055,-0.33666000000000906,11.04064264694186,75.83193022279688,75.83193022279688,
2026-04-11,BOU,2,2026-04-11_BOU_2,EQUULEUS,3.0,1400,Bon souple,Turf,5,3,125.66333999999999,,0.4,0.0008193012669393657,106.88336384145113,-0.33666000000000906,11.04064264694186,75.55387153317687,75.55387153317687,
2026-04-11,BOU,2,2026-04-11_BOU_2,MEISHO SUGAR,4.0,1400,Bon souple,Turf,5,3,122.35640999999998,,2.4,0.0008193012669393657,101.38269738012558,-3.6435900000000174,11.04064264694186,69.61755151824345,69.61755151824345,
2026-04-11,BOU,2,2026-04-11_BOU_2,HOMERE,5.0,1400,Bon souple,Turf,5,3,125.66333999999999,,2.4499999999999997,0.0008193012669393657,101.24518071859244,-0.33666000000000906,11.04064264694186,71.75373610837012,71.75373610837012,
2026-04-11,BOU,2,2026-04-11_BOU_2,VIZIOSA,6.0,1400,Bon souple,Turf,5,3,122.35640999999998,,2.6999999999999997,0.0008193012669393657,100.55759741092673,-3.6435900000000174,11.04064264694186,69.06143413900342,69.06143413900342,
2026-04-11,BOU,2,2026-04-11_BOU_2,GLOW UP,7.0,1400,Bon souple,Turf,5,3,122.35640999999998,,4.699999999999999,0.0008193012669393657,95.05693094960118,-3.6435900000000174,11.04064264694186,65.35398494407,65.35398494407,
2026-04-11,BOU,3,2026-04-11_BOU_3,HM MAJDALLAH,1.0,1600,Bon souple,Turf,5,5,130.07258,107.2,0.0,0.0008193012669393657,,4.072579999999988,0.0,,,likely Arabian/non-TB race (winner >7% slower than standard)
2026-04-11,BOU,3,2026-04-11_BOU_3,TABARUS,2.0,1600,Bon souple,Turf,5,5,130.07258,,2.5,0.0008193012669393657,,4.072579999999988,0.0,,,likely Arabian/non-TB race (winner >7% slower than standard)
