meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,going_allowance,raw_figure,weight_adj,wfa_adj,figure_calibrated,figure_final,figure_comment
2026-05-14,BRI,1,2026-05-14_BRI_1,TWIN DREAM,1.0,1700,Très souple,Turf,6,5,124.56102999999999,104.23,0.0,0.0014161310925942176,100.0,-1.4389700000000119,0.0,62.73013422,62.73013422,
2026-05-14,BRI,1,2026-05-14_BRI_1,MR FILERIN,2.0,1700,Très souple,Turf,6,4,127.86795999999998,,0.15,0.0014161310925942176,99.64852008316316,1.8679599999999823,0.0,64.72210757605197,64.72210757605197,
2026-05-14,BRI,1,2026-05-14_BRI_1,MA BARBIE'K,3.0,1700,Très souple,Turf,6,4,124.56102999999999,,2.15,0.0014161310925942176,94.96212119200543,-1.4389700000000119,0.0,59.33460390341165,59.33460390341165,
2026-05-14,BRI,1,2026-05-14_BRI_1,BAHIA WARANA,4.0,1700,Très souple,Turf,6,5,127.86795999999998,,2.65,0.0014161310925942176,93.79052146921599,1.8679599999999823,0.0,60.773816510251564,60.773816510251564,
2026-05-14,BRI,1,2026-05-14_BRI_1,LOVELY DREAM,5.0,1700,Très souple,Turf,6,4,124.56102999999999,,2.6999999999999997,0.0014161310925942176,93.67336149693705,-1.4389700000000119,0.0,58.46597986893556,58.46597986893556,
2026-05-14,BRI,1,2026-05-14_BRI_1,ZEPHYR SONG,6.0,1700,Très souple,Turf,6,4,124.56102999999999,,2.7499999999999996,0.0014161310925942176,93.55620152465809,-1.4389700000000119,0.0,58.387014047619544,58.387014047619544,
2026-05-14,BRI,1,2026-05-14_BRI_1,OCEAN DU NINIAN,7.0,1700,Très souple,Turf,6,4,127.86795999999998,,4.75,0.0014161310925942176,88.86980263350034,1.8679599999999823,0.0,57.45725201497922,57.45725201497922,
2026-05-14,BRI,1,2026-05-14_BRI_1,ZAKI WOODEN,8.0,1700,Très souple,Turf,6,4,124.56102999999999,,5.75,0.0014161310925942176,86.52660318792147,-1.4389700000000119,0.0,53.64906476865906,53.64906476865906,
2026-05-14,BRI,1,2026-05-14_BRI_1,THESIGER,9.0,1700,Très souple,Turf,6,4,127.86795999999998,,10.75,0.0014161310925942176,74.8106059600271,1.8679599999999823,0.0,47.981353457058255,47.981353457058255,
2026-05-14,BRI,1,2026-05-14_BRI_1,ZENYA,10.0,1700,Très souple,Turf,6,4,120.15178999999999,,12.75,0.0014161310925942176,70.12420706886935,-5.848210000000009,0.0,39.62202202441794,39.62202202441794,
2026-05-14,BRI,1,2026-05-14_BRI_1,ETOILE DE LA PREE,11.0,1700,Très souple,Turf,6,4,124.56102999999999,,14.75,0.0014161310925942176,65.43780817771162,-1.4389700000000119,0.0,39.435216931777624,39.435216931777624,
2026-05-14,BRI,1,2026-05-14_BRI_1,ZIZANIE VAL,12.0,1700,Très souple,Turf,6,4,124.56102999999999,,24.25,0.0014161310925942176,48.16998537693155,-1.4389700000000119,0.0,,,excluded: beaten >20 lengths
2026-05-14,BRI,2,2026-05-14_BRI_2,PALM SPRINGS,1.0,1700,Très souple,Turf,6,3,124.56102999999999,103.39,0.0,0.0014161310925942176,100.0,-1.4389700000000119,9.774675892786128,69.31826577173784,69.31826577173784,
2026-05-14,BRI,2,2026-05-14_BRI_2,ZAZI FAL,2.0,1700,Très souple,Turf,6,3,124.56102999999999,,2.0,0.0014161310925942176,95.27552610092492,-1.4389700000000119,9.774675892786128,66.13397036376125,66.13397036376125,
2026-05-14,BRI,2,2026-05-14_BRI_2,NUENCE'K,3.0,1700,Très souple,Turf,6,3,124.56102999999999,,3.75,0.0014161310925942176,91.14161143923423,-1.4389700000000119,9.774675892786128,63.347711881781706,63.347711881781706,
2026-05-14,BRI,2,2026-05-14_BRI_2,CYMOPHANE,4.0,1700,Très souple,Turf,6,3,124.56102999999999,,3.78,0.0014161310925942176,91.07074433074811,-1.4389700000000119,9.774675892786128,63.29994745066206,63.29994745066206,
2026-05-14,BRI,2,2026-05-14_BRI_2,GWADA CONCEPT,5.0,1700,Très souple,Turf,6,3,124.56102999999999,,3.88,0.0014161310925942176,90.83452063579435,-1.4389700000000119,9.774675892786128,63.14073268026323,63.14073268026323,
2026-05-14,BRI,2,2026-05-14_BRI_2,LA SANSONNIERE,6.0,1700,Très souple,Turf,6,3,120.15178999999999,,5.88,0.0014161310925942176,86.11004673671928,-5.848210000000009,9.774675892786128,56.984609512286646,56.984609512286646,
2026-05-14,BRI,2,2026-05-14_BRI_2,JOLIE MISS,7.0,1700,Très souple,Turf,6,3,120.15178999999999,,6.88,0.0014161310925942176,83.74780978718174,-5.848210000000009,9.774675892786128,55.39246180829833,55.39246180829833,
2026-05-14,BRI,2,2026-05-14_BRI_2,KEEP DREAMING,8.0,1700,Très souple,Turf,6,3,127.86795999999998,,10.379999999999999,0.0014161310925942176,75.47998046380036,1.8679599999999823,9.774675892786128,55.020643424339276,55.020643424339276,
2026-05-14,BRI,2,2026-05-14_BRI_2,ZELAST,9.0,1700,Très souple,Turf,6,3,127.86795999999998,,13.879999999999999,0.0014161310925942176,67.21215114041897,1.8679599999999823,9.774675892786128,49.448126460380216,49.448126460380216,
2026-05-14,BRI,2,2026-05-14_BRI_2,FERDY,10.0,1700,Très souple,Turf,6,3,127.86795999999998,,17.88,0.0014161310925942176,57.76320334226882,1.8679599999999823,9.774675892786128,43.07953564442702,43.07953564442702,
2026-05-14,BRI,4,2026-05-14_BRI_4,ZARFLIGHT,1.0,2400,Très souple,Turf,6,6,125.66333999999999,163.12,0.0,0.0014161310925942176,100.0,-0.33666000000000906,0.0,63.473091159999996,63.473091159999996,
2026-05-14,BRI,4,2026-05-14_BRI_4,SASKIA DES PLACES,2.0,2400,Très souple,Turf,6,4,120.15178999999999,,3.5,0.0014161310925942176,94.43918910856623,-5.848210000000009,0.0,56.01031991917363,56.01031991917363,
2026-05-14,BRI,4,2026-05-14_BRI_4,MAC EMERY,3.0,2400,Très souple,Turf,6,4,127.86795999999998,,7.0,0.0014161310925942176,88.87837821713244,1.8679599999999823,0.0,57.46303195834725,57.46303195834725,
2026-05-14,BRI,4,2026-05-14_BRI_4,ILE DE RE,4.0,2400,Très souple,Turf,6,4,120.15178999999999,,9.0,0.0014161310925942176,85.700771993456,-5.848210000000009,0.0,50.12062678358934,50.12062678358934,
2026-05-14,BRI,4,2026-05-14_BRI_4,ROATAN,5.0,2400,Très souple,Turf,6,6,123.45871999999999,,15.0,0.0014161310925942176,76.16795332242665,-2.5412800000000146,0.0,45.92437781931556,45.92437781931556,
2026-05-14,BRI,4,2026-05-14_BRI_4,KIROZ,6.0,2400,Très souple,Turf,6,10,123.45871999999999,,15.05,0.0014161310925942176,76.08851316683474,-2.5412800000000146,0.0,45.87083515444661,45.87083515444661,
2026-05-14,BRI,4,2026-05-14_BRI_4,SAUVIAC,7.0,2400,Très souple,Turf,6,5,123.45871999999999,,17.55,0.0014161310925942176,72.11650538723919,-2.5412800000000146,0.0,43.1937019109992,43.1937019109992,
2026-05-14,BRI,4,2026-05-14_BRI_4,PONTD'YEU,8.0,2400,Très souple,Turf,6,6,125.66333999999999,,20.55,0.0014161310925942176,67.79601672142678,-0.33666000000000906,0.0,,,excluded: beaten >20 lengths
2026-05-14,BRI,4,2026-05-14_BRI_4,ALTIAMA,9.0,2400,Très souple,Turf,6,4,126.76565,,23.55,0.0014161310925942176,65.41281205366944,0.7656499999999937,0.0,,,excluded: beaten >20 lengths
2026-05-14,BRI,4,2026-05-14_BRI_4,MAMOUR,10.0,2400,Très souple,Turf,6,4,123.45871999999999,,25.3,0.0014161310925942176,64.022609330811,-2.5412800000000146,0.0,,,excluded: beaten >20 lengths
2026-05-14,BRI,4,2026-05-14_BRI_4,MAGIC FLIGHT,11.0,2400,Très souple,Turf,6,6,123.45871999999999,,34.8,0.0014161310925942176,56.47579454957944,-2.5412800000000146,0.0,,,excluded: beaten >20 lengths
2026-05-14,BRI,6,2026-05-14_BRI_6,NAGALAND,1.0,2400,Très souple,Turf,6,3,135.58413,168.93,0.0,0.0014161310925942176,81.50351820462431,9.584129999999988,7.069673109043189,62.45803456541189,62.45803456541189,
2026-05-14,BRI,6,2026-05-14_BRI_6,NEDJI DU BREM,2.0,2400,Très souple,Turf,6,3,138.89105999999998,,2.0,0.0014161310925942176,78.43519921329002,12.891059999999982,7.069673109043189,62.61885838525258,62.61885838525258,
2026-05-14,BRI,6,2026-05-14_BRI_6,NAIROBI DE MAI,3.0,2400,Très souple,Turf,6,3,135.58413,,3.5,0.0014161310925942176,76.1339599697893,9.584129999999988,7.069673109043189,58.83895231513309,58.83895231513309,
2026-05-14,BRI,6,2026-05-14_BRI_6,NECTAR SMART,4.0,2400,Très souple,Turf,6,3,145.50492,,3.75,0.0014161310925942176,75.75042009587251,19.50492,7.069673109043189,65.26705890011318,65.26705890011318,
2026-05-14,BRI,6,2026-05-14_BRI_6,NICOBAR STAR,5.0,2400,Très souple,Turf,6,3,142.19798999999998,,6.25,0.0014161310925942176,71.91502135670466,16.197989999999976,7.069673109043189,60.453129329914034,60.453129329914034,
2026-05-14,BRI,6,2026-05-14_BRI_6,NELSYDELABARRIERE,6.0,2400,Très souple,Turf,6,3,135.58413,,10.75,0.0014161310925942176,65.0113036262025,9.584129999999988,7.069673109043189,51.34228193955559,51.34228193955559,
2026-05-14,BRI,6,2026-05-14_BRI_6,N'HESITE PAS,7.0,2400,Très souple,Turf,6,3,138.89105999999998,,11.75,0.0014161310925942176,63.47714413053535,12.891059999999982,7.069673109043189,52.537129259475925,52.537129259475925,
2026-05-14,BRI,6,2026-05-14_BRI_6,NOSTALGIE FATAL,8.0,2400,Très souple,Turf,6,3,142.19798999999998,,13.75,0.0014161310925942176,60.40882513920106,16.197989999999976,7.069673109043189,52.69795307931662,52.69795307931662,
2026-05-14,BRI,6,2026-05-14_BRI_6,NUMISMATEPRECIEUSE,9.0,2400,Très souple,Turf,6,3,144.40260999999998,,19.75,0.0014161310925942176,51.20386816519819,18.40260999999998,7.069673109043189,47.97972595883868,47.97972595883868,
2026-05-14,BRI,6,2026-05-14_BRI_6,NICKEL ALLEN,10.0,2400,Très souple,Turf,6,3,135.58413,,39.75,0.0014161310925942176,35.6791935554196,9.584129999999988,7.069673109043189,,,excluded: beaten >20 lengths
2026-05-14,LLA,2,2026-05-14_LLA_2,FAMILLY,1.0,2000,Souple,Turf,4,4,123.45871999999999,127.04,0.0,0.0013784309429432141,136.77461195236216,-2.5412800000000146,0.0,86.7732657358921,86.7732657358921,
2026-05-14,LLA,2,2026-05-14_LLA_2,ASHARIBA,2.0,2000,Souple,Turf,4,5,123.45871999999999,,4.0,0.0013784309429432141,128.82220931263745,-2.5412800000000146,0.0,81.41334635671764,81.41334635671764,
2026-05-14,LLA,2,2026-05-14_LLA_2,LE COMBAT CONTINUE,3.0,2000,Souple,Turf,4,5,123.45871999999999,,4.5,0.0013784309429432141,127.82815898267185,-2.5412800000000146,0.0,80.74335643432082,80.74335643432082,
2026-05-14,LLA,2,2026-05-14_LLA_2,SEONA,4.0,2000,Souple,Turf,4,4,123.45871999999999,,7.5,0.0013784309429432141,121.86385700287832,-2.5412800000000146,0.0,76.72341689993998,76.72341689993998,
2026-05-14,LLA,2,2026-05-14_LLA_2,MISS OF CHANGE,5.0,2000,Souple,Turf,4,4,123.45871999999999,,7.53,0.0013784309429432141,121.80421398308039,-2.5412800000000146,0.0,76.68321750459617,76.68321750459617,
2026-05-14,LLA,2,2026-05-14_LLA_2,ULURU,6.0,2000,Souple,Turf,4,5,123.45871999999999,,8.780000000000001,0.0013784309429432141,119.31908815816641,-2.5412800000000146,0.0,75.00824269860415,75.00824269860415,
2026-05-14,LLA,2,2026-05-14_LLA_2,UNWAVERING MONARCH,7.0,2000,Souple,Turf,4,4,123.45871999999999,,11.780000000000001,0.0013784309429432141,113.35478617837286,-2.5412800000000146,0.0,70.9883031642233,70.9883031642233,
2026-05-14,LLA,2,2026-05-14_LLA_2,DARKAVA,8.0,2000,Souple,Turf,4,4,123.45871999999999,,15.280000000000001,0.0013784309429432141,106.39643386861374,-2.5412800000000146,0.0,66.29837370744565,66.29837370744565,
2026-05-14,LLA,2,2026-05-14_LLA_2,DAWN SPIRIT,9.0,2000,Souple,Turf,4,4,123.45871999999999,,21.28,0.0013784309429432141,95.75117616925195,-2.5412800000000146,0.0,,,excluded: beaten >20 lengths
2026-05-14,LLA,4,2026-05-14_LLA_4,TREVOR SENORA,1.0,2400,Souple,Turf,6,6,158.73263999999998,154.95,0.0,0.0013784309429432141,99.03334435129852,32.732639999999975,0.0,85.11027345277519,85.11027345277519,
2026-05-14,LLA,4,2026-05-14_LLA_4,FIRST CREATION,2.0,2400,Souple,Turf,6,8,156.52802,,0.25,0.0013784309429432141,98.61520049262951,30.528019999999998,0.0,83.34253061203228,83.34253061203228,
2026-05-14,LLA,4,2026-05-14_LLA_4,DSCHINGIS ARROW,3.0,2400,Souple,Turf,6,5,145.50492,,1.0,0.0013784309429432141,97.36076891662249,19.50492,0.0,75.06747432980356,75.06747432980356,
2026-05-14,LLA,4,2026-05-14_LLA_4,KAPTAIN NORDIK,4.0,2400,Souple,Turf,6,9,156.52802,,1.15,0.0013784309429432141,97.10988260142109,30.528019999999998,0.0,82.32794635335782,82.32794635335782,
2026-05-14,LLA,4,2026-05-14_LLA_4,MORNING FIVE,5.0,2400,Souple,Turf,6,9,148.81185,,1.65,0.0013784309429432141,96.27359488408307,22.811849999999993,0.0,76.56358985187198,76.56358985187198,
