meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,going_allowance,raw_figure,weight_adj,wfa_adj,figure_calibrated,figure_final,figure_comment
2026-04-17,SAI,1,2026-04-17_SAI_1,ZELRYA,1.0,900,Bon,Turf,5,2,126.76565,51.58,0.0,0.0015466127361665443,,0.7656499999999937,12.0,,,no standard time for this course/distance
2026-04-17,SAI,1,2026-04-17_SAI_1,LAMEGO,2.0,900,Bon,Turf,5,2,126.76565,,2.5,0.0015466127361665443,,0.7656499999999937,12.0,,,no standard time for this course/distance
2026-04-17,SAI,1,2026-04-17_SAI_1,MAZATLAN,3.0,900,Bon,Turf,5,2,126.76565,,5.5,0.0015466127361665443,,0.7656499999999937,12.0,,,no standard time for this course/distance
2026-04-17,SAI,1,2026-04-17_SAI_1,NAAD'IN,4.0,900,Bon,Turf,5,2,123.45871999999999,,6.25,0.0015466127361665443,,-2.5412800000000146,12.0,,,no standard time for this course/distance
2026-04-17,SAI,1,2026-04-17_SAI_1,MR SAY,5.0,900,Bon,Turf,5,2,126.76565,,6.35,0.0015466127361665443,,0.7656499999999937,12.0,,,no standard time for this course/distance
2026-04-17,SAI,1,2026-04-17_SAI_1,OFF SPRING,6.0,900,Bon,Turf,5,2,130.07258,,10.85,0.0015466127361665443,,4.072579999999988,12.0,,,no standard time for this course/distance
2026-04-17,SAI,1,2026-04-17_SAI_1,NINAO,7.0,900,Bon,Turf,5,2,117.94716999999999,,11.85,0.0015466127361665443,,-8.052830000000014,12.0,,,no standard time for this course/distance
2026-04-17,SAI,1,2026-04-17_SAI_1,REMIND ME TOO,8.0,900,Bon,Turf,5,2,120.15178999999999,,12.0,0.0015466127361665443,,-5.848210000000009,12.0,,,no standard time for this course/distance
2026-04-17,SAI,1,2026-04-17_SAI_1,ENFANT PARADIS,9.0,900,Bon,Turf,5,2,126.76565,,14.5,0.0015466127361665443,,0.7656499999999937,12.0,,,no standard time for this course/distance
2026-04-17,SAI,2,2026-04-17_SAI_2,VERNON,1.0,1600,Bon,Turf,5,3,127.86795999999998,103.68,0.0,0.0015466127361665443,94.81858229958522,1.8679599999999823,11.0,68.88072950992043,68.88072950992043,
2026-04-17,SAI,2,2026-04-17_SAI_2,MAGNUS,2.0,1600,Bon,Turf,5,3,127.86795999999998,,1.25,0.0015466127361665443,91.85311405934846,1.8679599999999823,11.0,66.88200391600085,66.88200391600085,
2026-04-17,SAI,2,2026-04-17_SAI_2,NOVA LUXOR,3.0,1600,Bon,Turf,5,3,127.86795999999998,,1.75,0.0015466127361665443,90.66692676325374,1.8679599999999823,11.0,66.08251367843302,66.08251367843302,
