meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,going_allowance,raw_figure,weight_adj,wfa_adj,figure_calibrated,figure_final,figure_comment
2026-06-22,LYO,1,2026-06-22_LYO_1,LITERARY SONG,1.0,1350,Bon,Turf,5,2,124.56102999999999,84.07,0.0,0.00036420331954211364,96.20403158435155,-1.4389700000000119,12.0,68.25965150785294,68.25965150785294,
2026-06-22,LYO,1,2026-06-22_LYO_1,CIAO BELLO,2.0,1350,Bon,Turf,5,2,122.35640999999998,,2.5,0.00036420331954211364,88.92769319504785,-3.6435900000000174,12.0,61.86948555346224,61.86948555346224,
2026-06-22,LYO,1,2026-06-22_LYO_1,ZIGGY SPACESTAR,3.0,1350,Bon,Turf,5,2,124.56102999999999,,3.0,0.00036420331954211364,87.4724255171871,-1.4389700000000119,12.0,62.374549018584105,62.374549018584105,
2026-06-22,LYO,1,2026-06-22_LYO_1,PIPPEN,4.0,1350,Bon,Turf,5,2,124.56102999999999,,3.75,0.00036420331954211364,85.289524000396,-1.4389700000000119,12.0,60.9032733962669,60.9032733962669,
2026-06-22,LYO,1,2026-06-22_LYO_1,CHACHA REAL SMOOTH,5.0,1350,Bon,Turf,5,2,124.56102999999999,,4.25,0.00036420331954211364,83.83425632253527,-1.4389700000000119,12.0,59.92242298138876,59.92242298138876,
2026-06-22,LYO,1,2026-06-22_LYO_1,QUESACO,6.0,1350,Bon,Turf,5,2,122.35640999999998,,4.75,0.00036420331954211364,82.37898864467452,-3.6435900000000174,12.0,57.45565868651062,57.45565868651062,
2026-06-22,LYO,1,2026-06-22_LYO_1,BOUDECHOU,7.0,1350,Bon,Turf,5,2,124.56102999999999,,4.8,0.00036420331954211364,82.23346187688844,-1.4389700000000119,12.0,58.8434875250228,58.8434875250228,
2026-06-22,LYO,2,2026-06-22_LYO_2,SOONAK,1.0,1350,Bon,Turf,5,2,124.56102999999999,84.08,0.0,0.00036420331954211364,96.05897359572613,-1.4389700000000119,12.0,68.1618824235194,68.1618824235194,
2026-06-22,LYO,2,2026-06-22_LYO_2,KHAROVSKAYA,2.0,1350,Bon,Turf,5,2,124.56102999999999,,1.25,0.00036420331954211364,92.42123710435624,-1.4389700000000119,12.0,65.7100480283361,65.7100480283361,
2026-06-22,LYO,2,2026-06-22_LYO_2,LA BELLE ISOLA,3.0,1350,Bon,Turf,5,2,130.07258,,2.75,0.00036420331954211364,88.05595331471235,4.072579999999988,12.0,66.48263145411612,66.48263145411612,
2026-06-22,LYO,2,2026-06-22_LYO_2,FEEL WELL,4.0,1350,Bon,Turf,5,2,124.56102999999999,,3.25,0.00036420331954211364,86.60085871816439,-1.4389700000000119,12.0,61.787112996042794,61.787112996042794,
2026-06-22,LYO,2,2026-06-22_LYO_2,CALIDORA,5.0,1350,Bon,Turf,5,2,124.56102999999999,,5.75,0.00036420331954211364,79.32538573542459,-1.4389700000000119,12.0,56.88344420567616,56.88344420567616,
2026-06-22,LYO,2,2026-06-22_LYO_2,RAMASCOT,6.0,1350,Bon,Turf,5,2,124.56102999999999,,8.75,0.00036420331954211364,70.59481815613684,-1.4389700000000119,12.0,50.99904165723622,50.99904165723622,
2026-06-22,LYO,2,2026-06-22_LYO_2,LIZA CHOPE,7.0,1350,Bon,Turf,5,2,122.35640999999998,,14.75,0.00036420331954211364,53.13368299756132,-3.6435900000000174,12.0,37.74432268035632,37.74432268035632,
2026-06-22,LYO,2,2026-06-22_LYO_2,GENTLE FLUIDITY,8.0,1350,Bon,Turf,5,2,124.56102999999999,,20.75,0.00036420331954211364,36.76810838865526,-1.4389700000000119,12.0,,,excluded: beaten >20 lengths
2026-06-22,LYO,3,2026-06-22_LYO_3,PHIL THE FLUTER,1.0,3150,Bon,Turf,5,6,123.45871999999999,214.98,0.0,0.00036420331954211364,75.91359746097751,-2.5412800000000146,0.0,45.752941968698835,45.752941968698835,
2026-06-22,LYO,3,2026-06-22_LYO_3,VOILA POURQUOI,2.0,3150,Bon,Turf,5,9,134.48182,,0.75,0.00036420331954211364,74.97797359694259,8.481819999999999,0.0,52.551900884339304,52.551900884339304,
2026-06-22,LYO,3,2026-06-22_LYO_3,DARLYVI,3.0,3150,Bon,Turf,5,8,139.99337,,0.85,0.00036420331954211364,74.8532237484046,13.993369999999999,0.0,56.182604186424705,56.182604186424705,
2026-06-22,LYO,3,2026-06-22_LYO_3,SKADOOSH,4.0,3150,Bon,Turf,5,5,119.04947999999999,,1.1,0.00036420331954211364,74.54134912705963,-6.950520000000012,0.0,41.85621883163819,41.85621883163819,
