courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
DONCASTER,1,2026-04-24_DONCASTER_1,Tilsworth Ony Ta,0.0000,5.0136,Good To Firm,Turf,6.0000,7,126,59.6900,,64.0287,4.2788,-0.0114,,0.0000,-1.0000,0,,,high
DONCASTER,1,2026-04-24_DONCASTER_1,Trust Sergei,0.0000,5.0136,Good To Firm,Turf,6.0000,4,134,59.6900,,64.0287,4.2788,-0.0114,,0.0000,0.0000,0,,,high
DONCASTER,1,2026-04-24_DONCASTER_1,Anglesey Lad (IRE),0.0000,5.0136,Good To Firm,Turf,6.0000,5,126,59.6900,,64.0287,4.2788,-0.0114,,0.0000,0.0000,0,,,high
DONCASTER,1,2026-04-24_DONCASTER_1,Canaria Queen,1.0000,5.0136,Good To Firm,Turf,6.0000,6,135,59.6900,,64.0287,4.2788,-0.0114,194.3874,9.0000,0.0000,5,194.3874,76.1000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Beerwah (IRE),2.0000,5.0136,Good To Firm,Turf,6.0000,4,135,59.6900,0.1500,64.0287,4.2788,-0.0114,193.7455,9.0000,0.0000,0,193.7455,74.0000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Doralee,3.0000,5.0136,Good To Firm,Turf,6.0000,5,129,59.6900,0.3000,64.0287,4.2788,-0.0114,187.1037,3.0000,0.0000,5,187.1037,71.1000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Auntie Jo,4.0000,5.0136,Good To Firm,Turf,6.0000,4,133,59.6900,2.0500,64.0287,4.2788,-0.0114,183.6159,7.0000,0.0000,5,183.6159,68.8000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Opal Storm,5.0000,5.0136,Good To Firm,Turf,6.0000,6,135,59.6900,2.1000,64.0287,4.2788,-0.0114,185.4020,9.0000,0.0000,5,185.4020,69.2000,high
DONCASTER,1,2026-04-24_DONCASTER_1,No Gain,6.0000,5.0136,Good To Firm,Turf,6.0000,4,126,59.6900,3.3500,64.0287,4.2788,-0.0114,171.0535,0.0000,0.0000,5,171.0535,57.9000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Zivas Star,7.0000,5.0136,Good To Firm,Turf,6.0000,4,126,59.6900,3.3800,64.0287,4.2788,-0.0114,170.9252,0.0000,0.0000,5,170.9252,57.7000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Masterclass,8.0000,5.0136,Good To Firm,Turf,6.0000,7,131,59.6900,3.5300,64.0287,4.2788,-0.0114,175.2833,5.0000,-1.0000,0,174.2833,59.9000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Vault Of Heaven (IRE),9.0000,5.0136,Good To Firm,Turf,6.0000,4,128,59.6900,3.6300,64.0287,4.2788,-0.0114,171.8555,2.0000,0.0000,0,171.8555,58.1000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Golden Prosperity (IRE),10.0000,5.0136,Good To Firm,Turf,6.0000,7,135,59.6900,4.1300,64.0287,4.2788,-0.0114,176.7161,9.0000,-1.0000,0,175.7161,60.0000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Isla Bella,11.0000,5.0136,Good To Firm,Turf,6.0000,4,127,59.6900,4.2800,64.0287,4.2788,-0.0114,168.0743,1.0000,0.0000,5,168.0743,54.5000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Newyorkstateofmind,12.0000,5.0136,Good To Firm,Turf,6.0000,9,130,59.6900,6.7800,64.0287,4.2788,-0.0114,160.3774,4.0000,-2.0000,0,158.3774,45.6000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Lil Wade (IRE),13.0000,5.0136,Good To Firm,Turf,6.0000,6,126,59.6900,9.0300,64.0287,4.2788,-0.0114,146.7502,0.0000,0.0000,0,146.7502,38.9000,high
DONCASTER,1,2026-04-24_DONCASTER_1,Thank The Lord,14.0000,5.0136,Good To Firm,Turf,6.0000,7,131,59.6900,11.0300,64.0287,4.2788,-0.0114,143.1927,5.0000,-1.0000,0,142.1927,31.7000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Clasina,0.0000,7.0273,Good To Firm,Turf,6.0000,5,134,85.4800,,92.6003,3.1028,-0.0114,,0.0000,0.0000,5,,,high
DONCASTER,2,2026-04-24_DONCASTER_2,Wrydcroft,1.0000,7.0273,Good To Firm,Turf,6.0000,4,134,85.4800,,92.6003,3.1028,-0.0114,208.8203,8.0000,0.0000,0,208.8203,79.4000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Born A Rebel,2.0000,7.0273,Good To Firm,Turf,6.0000,5,135,85.4800,1.0000,92.6003,3.1028,-0.0114,206.7175,9.0000,0.0000,5,206.7175,76.6000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Finn Ironside,3.0000,7.0273,Good To Firm,Turf,6.0000,5,133,85.4800,1.1500,92.6003,3.1028,-0.0114,204.2520,7.0000,0.0000,0,204.2520,74.2000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Singoura,4.0000,7.0273,Good To Firm,Turf,6.0000,4,134,85.4800,1.1800,92.6003,3.1028,-0.0114,205.1590,8.0000,0.0000,5,205.1590,74.6000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Reginald Charles,5.0000,7.0273,Good To Firm,Turf,6.0000,6,132,85.4800,3.4300,92.6003,3.1028,-0.0114,196.1776,6.0000,0.0000,0,196.1776,68.9000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Yehudi (IRE),6.0000,7.0273,Good To Firm,Turf,6.0000,4,130,85.4800,3.5300,92.6003,3.1028,-0.0114,193.8673,4.0000,0.0000,0,193.8673,67.1000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Yafaarr (IRE),7.0000,7.0273,Good To Firm,Turf,6.0000,4,135,85.4800,4.2800,92.6003,3.1028,-0.0114,196.5402,9.0000,0.0000,0,196.5402,69.2000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Ey Up Hes A Star,8.0000,7.0273,Good To Firm,Turf,6.0000,4,130,85.4800,6.2800,92.6003,3.1028,-0.0114,185.3345,4.0000,0.0000,0,185.3345,59.1000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Pianoforte,9.0000,7.0273,Good To Firm,Turf,6.0000,5,135,85.4800,6.3800,92.6003,3.1028,-0.0114,190.0242,9.0000,0.0000,0,190.0242,62.4000,high
DONCASTER,2,2026-04-24_DONCASTER_2,Onemorenomore,10.0000,7.0273,Good To Firm,Turf,6.0000,6,130,85.4800,8.1300,92.6003,3.1028,-0.0114,179.5942,4.0000,0.0000,0,179.5942,55.0000,high
