courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
BEVERLEY,1,2026-07-14_BEVERLEY_1,Fast Track (IRE),1.0000,5.0000,Good To Firm,Turf,4.0000,2,128,62.2800,,66.6674,4.0749,0.0532,190.5675,2.0000,15.0000,3,205.5675,71.9000,high
BEVERLEY,1,2026-07-14_BEVERLEY_1,Kokumi (FR),2.0000,5.0000,Good To Firm,Turf,4.0000,2,128,62.2800,7.0000,66.6674,4.0749,0.0532,162.0434,2.0000,15.0000,3,177.0434,46.8000,high
BEVERLEY,1,2026-07-14_BEVERLEY_1,Hair Raising,3.0000,5.0000,Good To Firm,Turf,4.0000,2,128,62.2800,12.5000,66.6674,4.0749,0.0532,139.6316,2.0000,15.0000,3,154.6316,22.5000,high
BEVERLEY,1,2026-07-14_BEVERLEY_1,Loveulongtime,4.0000,5.0000,Good To Firm,Turf,4.0000,2,128,62.2800,18.0000,66.6674,4.0749,0.0532,117.2198,2.0000,15.0000,3,132.2198,1.0000,high
BEVERLEY,2,2026-07-14_BEVERLEY_2,What A Tahoo (IRE),1.0000,5.0000,Good To Firm,Turf,6.0000,3,127,62.3600,,66.6674,4.0696,0.0532,188.0448,1.0000,7.0000,3,195.0448,58.0000,high
BEVERLEY,2,2026-07-14_BEVERLEY_2,Sparkling Wine,2.0000,5.0000,Good To Firm,Turf,6.0000,3,121,62.3600,0.1500,66.6674,4.0696,0.0532,181.4344,-5.0000,7.0000,3,188.4344,51.4000,high
BEVERLEY,2,2026-07-14_BEVERLEY_2,Dabbling (IRE),3.0000,5.0000,Good To Firm,Turf,6.0000,3,132,62.3600,2.4000,66.6674,4.0696,0.0532,183.2777,6.0000,7.0000,3,190.2777,54.5000,high
BEVERLEY,2,2026-07-14_BEVERLEY_2,Jack Rabbit Slims,4.0000,5.0000,Good To Firm,Turf,6.0000,3,135,62.3600,2.4300,66.6674,4.0696,0.0532,186.1556,9.0000,7.0000,0,193.1556,54.4000,high
BEVERLEY,2,2026-07-14_BEVERLEY_2,Our Hero Matty (IRE),5.0000,5.0000,Good To Firm,Turf,6.0000,3,128,62.3600,3.4300,66.6674,4.0696,0.0532,175.0859,2.0000,7.0000,0,182.0859,43.7000,high
BEVERLEY,2,2026-07-14_BEVERLEY_2,Roy Lane,6.0000,5.0000,Good To Firm,Turf,6.0000,3,135,62.3600,3.9300,66.6674,4.0696,0.0532,180.0511,9.0000,7.0000,0,187.0511,47.2000,high
BEVERLEY,2,2026-07-14_BEVERLEY_2,Country Artiste (IRE),7.0000,5.0000,Good To Firm,Turf,6.0000,3,135,62.3600,5.9300,66.6674,4.0696,0.0532,171.9118,9.0000,7.0000,3,178.9118,39.0000,high
BEVERLEY,2,2026-07-14_BEVERLEY_2,Power Of Chora (IRE),8.0000,5.0000,Good To Firm,Turf,6.0000,3,127,62.3600,8.1800,66.6674,4.0696,0.0532,154.7551,1.0000,7.0000,3,161.7551,26.6000,high
BEVERLEY,3,2026-07-14_BEVERLEY_3,Pendella (IRE),1.0000,9.9727,Good To Firm,Turf,4.0000,3,134,126.4000,,133.1524,2.1604,0.0532,182.6794,8.0000,2.0136,3,184.6931,61.4000,high
BEVERLEY,3,2026-07-14_BEVERLEY_3,Its Debatable (IRE),2.0000,9.9727,Good To Firm,Turf,4.0000,3,135,126.4000,0.5000,133.1524,2.1604,0.0532,182.5992,9.0000,2.0136,0,184.6129,61.5000,high
BEVERLEY,3,2026-07-14_BEVERLEY_3,Tamzan,3.0000,9.9727,Good To Firm,Turf,4.0000,3,128,126.4000,1.7500,133.1524,2.1604,0.0532,172.8987,2.0000,2.0136,3,174.9123,52.1000,high
BEVERLEY,3,2026-07-14_BEVERLEY_3,Mandarin Spirit (IRE),4.0000,9.9727,Good To Firm,Turf,4.0000,3,134,126.4000,3.2500,133.1524,2.1604,0.0532,175.6580,8.0000,2.0136,3,177.6717,54.4000,high
BEVERLEY,4,2026-07-14_BEVERLEY_4,Kitsune Power (IRE),1.0000,9.9727,Good To Firm,Turf,6.0000,7,134,129.3100,,133.1524,2.1118,0.0532,152.8392,8.0000,-1.0000,0,151.8392,31.0000,high
BEVERLEY,4,2026-07-14_BEVERLEY_4,Sunny Orange (IRE),2.0000,9.9727,Good To Firm,Turf,6.0000,6,135,129.3100,0.5000,133.1524,2.1118,0.0532,152.7833,9.0000,0.0000,0,152.7833,33.0000,high
BEVERLEY,4,2026-07-14_BEVERLEY_4,Star Start (IRE),3.0000,9.9727,Good To Firm,Turf,6.0000,6,132,129.3100,1.0000,133.1524,2.1118,0.0532,148.7274,6.0000,0.0000,0,148.7274,29.6000,high
BEVERLEY,4,2026-07-14_BEVERLEY_4,Melting Snow (IRE),4.0000,9.9727,Good To Firm,Turf,6.0000,3,129,129.3100,2.2500,133.1524,2.1118,0.0532,143.0876,3.0000,2.0136,3,145.1013,27.1000,high
BEVERLEY,4,2026-07-14_BEVERLEY_4,Dr Rio (FR),5.0000,9.9727,Good To Firm,Turf,6.0000,10,138,129.3100,2.3000,133.1524,2.1118,0.0532,151.9820,12.0000,-2.5000,0,149.4820,30.2000,high
BEVERLEY,4,2026-07-14_BEVERLEY_4,Bradbury (IRE),6.0000,9.9727,Good To Firm,Turf,6.0000,3,129,129.3100,2.3500,133.1524,2.1118,0.0532,142.8765,3.0000,2.0136,0,144.8901,26.6000,high
BEVERLEY,4,2026-07-14_BEVERLEY_4,Wicklow Way (IRE),7.0000,9.9727,Good To Firm,Turf,6.0000,4,128,129.3100,3.8500,133.1524,2.1118,0.0532,138.7087,2.0000,0.0000,0,138.7087,18.0000,high
BEVERLEY,4,2026-07-14_BEVERLEY_4,Lever Up,8.0000,9.9727,Good To Firm,Turf,6.0000,4,142,129.3100,6.1000,133.1524,2.1118,0.0532,147.9571,16.0000,0.0000,0,147.9571,24.3000,high
BEVERLEY,4,2026-07-14_BEVERLEY_4,Mavetheforcebewivu,9.0000,9.9727,Good To Firm,Turf,6.0000,4,123,129.3100,6.6000,133.1524,2.1118,0.0532,127.9012,-3.0000,0.0000,3,127.9012,5.5000,high
