courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
ASCOT,1,2026-06-18_ASCOT_1,Aix La Chapelle (USA),0.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,,94.1077,3.0504,-0.2075,,0.0000,15.0000,0,,,high
ASCOT,1,2026-06-18_ASCOT_1,Nola Soul (USA),1.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,,94.1077,3.0504,-0.2075,186.7146,5.0000,15.0000,0,201.7146,103.7000,high
ASCOT,1,2026-06-18_ASCOT_1,On Just Terms (USA),2.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,0.5000,94.1077,3.0504,-0.2075,185.1894,5.0000,15.0000,0,200.1894,101.9000,high
ASCOT,1,2026-06-18_ASCOT_1,Aperoll,3.0000,7.0000,Good To Firm,Turf,1.0000,2,126,86.8500,0.6000,94.1077,3.0504,-0.2075,179.8843,0.0000,15.0000,3,194.8843,98.5000,high
ASCOT,1,2026-06-18_ASCOT_1,South Dakota (IRE),4.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,1.3500,94.1077,3.0504,-0.2075,182.5966,5.0000,15.0000,0,197.5966,97.6000,high
ASCOT,1,2026-06-18_ASCOT_1,Pikachu,5.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,1.5000,94.1077,3.0504,-0.2075,182.1390,5.0000,15.0000,0,197.1390,97.0000,high
ASCOT,1,2026-06-18_ASCOT_1,Sea Venture (IRE),6.0000,7.0000,Good To Firm,Turf,1.0000,2,126,86.8500,3.0000,94.1077,3.0504,-0.2075,172.5635,0.0000,15.0000,3,187.5635,91.9000,high
ASCOT,1,2026-06-18_ASCOT_1,Romanza,7.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,4.2500,94.1077,3.0504,-0.2075,173.7505,5.0000,15.0000,0,188.7505,89.8000,high
ASCOT,1,2026-06-18_ASCOT_1,Whispering Moon,8.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,4.4000,94.1077,3.0504,-0.2075,173.2930,5.0000,15.0000,0,188.2930,88.9000,high
ASCOT,1,2026-06-18_ASCOT_1,Revels,9.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,6.9000,94.1077,3.0504,-0.2075,165.6671,5.0000,15.0000,0,180.6671,81.7000,high
ASCOT,1,2026-06-18_ASCOT_1,Time For The Moon,10.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,7.0500,94.1077,3.0504,-0.2075,165.2095,5.0000,15.0000,0,180.2095,81.7000,high
ASCOT,1,2026-06-18_ASCOT_1,Celtic Charioteer,11.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,7.5500,94.1077,3.0504,-0.2075,163.6843,5.0000,15.0000,0,178.6843,80.3000,high
ASCOT,1,2026-06-18_ASCOT_1,Bayside,12.0000,7.0000,Good To Firm,Turf,1.0000,2,126,86.8500,8.3000,94.1077,3.0504,-0.2075,156.3965,0.0000,15.0000,3,171.3965,75.9000,high
ASCOT,1,2026-06-18_ASCOT_1,Sword Salute (USA),13.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,10.0500,94.1077,3.0504,-0.2075,156.0584,5.0000,15.0000,0,171.0584,71.1000,high
ASCOT,1,2026-06-18_ASCOT_1,Sydney Carton,14.0000,7.0000,Good To Firm,Turf,1.0000,2,131,86.8500,14.0500,94.1077,3.0504,-0.2075,143.8570,5.0000,15.0000,0,158.8570,63.7000,high
ASCOT,2,2026-06-18_ASCOT_2,Enceladus (IRE),1.0000,11.9591,Good To Firm,Turf,2.0000,3,124,149.7400,,163.4637,1.8579,-0.2075,193.6723,-2.0000,5.9795,0,199.6518,103.3000,high
