courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
HAMILTON PARK,1,2026-10-06_HAMILTON PARK_1,Doon The Glen,1.0000,6.0273,Good To Soft,Turf,6.0000,6.0000,141.0000,73.3000,,77.4766,3.5438,0.1106,196.1945,15.0000,0.0000,0,196.1945,57.4000,high
HAMILTON PARK,1,2026-10-06_HAMILTON PARK_1,Mister Sky Blue (IRE),2.0000,6.0273,Good To Soft,Turf,6.0000,4.0000,151.0000,73.3000,0.7500,77.4766,3.5438,0.1106,203.5366,25.0000,0.0000,0,203.5366,59.4000,high
HAMILTON PARK,1,2026-10-06_HAMILTON PARK_1,Penny Mountain (IRE),3.0000,6.0273,Good To Soft,Turf,6.0000,5.0000,151.0000,73.3000,3.7500,77.4766,3.5438,0.1106,192.9051,25.0000,0.0000,5,192.9051,50.3000,high
HAMILTON PARK,1,2026-10-06_HAMILTON PARK_1,Pebble Dash (IRE),4.0000,6.0273,Good To Soft,Turf,6.0000,4.0000,140.0000,73.3000,7.0000,77.4766,3.5438,0.1106,170.3876,14.0000,0.0000,0,170.3876,37.3000,high
HAMILTON PARK,1,2026-10-06_HAMILTON PARK_1,Shoptilyoudrop (FR),5.0000,6.0273,Good To Soft,Turf,6.0000,4.0000,140.0000,73.3000,8.2500,77.4766,3.5438,0.1106,165.9578,14.0000,0.0000,5,165.9578,33.3000,high
HAMILTON PARK,1,2026-10-06_HAMILTON PARK_1,No Nay Nevermind (IRE),6.0000,6.0273,Good To Soft,Turf,6.0000,4.0000,144.0000,73.3000,8.2800,77.4766,3.5438,0.1106,169.8515,18.0000,0.0000,5,169.8515,34.6000,high
HAMILTON PARK,1,2026-10-06_HAMILTON PARK_1,Summerstorms Dream (IRE),7.0000,6.0273,Good To Soft,Turf,6.0000,4.0000,148.0000,73.3000,22.2800,77.4766,3.5438,0.1106,129.8459,22.0000,0.0000,5,129.8459,-6.2000,low
HAMILTON PARK,1,2026-10-06_HAMILTON PARK_1,Zu Run,,6.0273,Good To Soft,Turf,6.0000,,,,,77.4766,3.5438,0.1106,,0.0000,0.0000,0,,,high
HAMILTON PARK,1,2026-10-06_HAMILTON PARK_1,Endowed,,6.0273,Good To Soft,Turf,6.0000,,,,,77.4766,3.5438,0.1106,,0.0000,0.0000,0,,,high
HAMILTON PARK,2,2026-10-06_HAMILTON PARK_2,Royal Heritage,1.0000,6.0273,Good To Soft,Turf,4.0000,2.0000,130.0000,72.1700,,77.4766,3.5993,0.1106,204.1379,4.0000,11.0545,0,215.1924,75.6000,high
HAMILTON PARK,2,2026-10-06_HAMILTON PARK_2,Casino Star (IRE),2.0000,6.0273,Good To Soft,Turf,4.0000,2.0000,130.0000,72.1700,2.7500,77.4766,3.5993,0.1106,194.2397,4.0000,11.0545,0,205.2943,66.8000,high
HAMILTON PARK,2,2026-10-06_HAMILTON PARK_2,Sea Palace,3.0000,6.0273,Good To Soft,Turf,4.0000,2.0000,130.0000,72.1700,8.2500,77.4766,3.5993,0.1106,174.4434,4.0000,11.0545,0,185.4979,49.7000,high
HAMILTON PARK,2,2026-10-06_HAMILTON PARK_2,My Mate Fitz (IRE),4.0000,6.0273,Good To Soft,Turf,4.0000,2.0000,130.0000,72.1700,9.2500,77.4766,3.5993,0.1106,170.8441,4.0000,11.0545,0,181.8986,47.8000,high
HAMILTON PARK,2,2026-10-06_HAMILTON PARK_2,Desert Move (IRE),5.0000,6.0273,Good To Soft,Turf,4.0000,2.0000,130.0000,72.1700,12.2500,77.4766,3.5993,0.1106,160.0461,4.0000,11.0545,0,171.1006,35.5000,high
HAMILTON PARK,3,2026-10-06_HAMILTON PARK_3,Glory Of The Seas,1.0000,11.0682,Good To Soft,Turf,3.0000,3.0000,128.0000,144.2100,,155.1578,1.9321,0.1106,211.2960,2.0000,4.0000,0,215.2960,80.8000,high
HAMILTON PARK,3,2026-10-06_HAMILTON PARK_3,Yafreh,2.0000,11.0682,Good To Soft,Turf,3.0000,3.0000,128.0000,144.2100,4.0000,155.1578,1.9321,0.1106,203.5674,2.0000,4.0000,0,207.5674,75.0000,high
HAMILTON PARK,3,2026-10-06_HAMILTON PARK_3,Florida Dreams (IRE),3.0000,11.0682,Good To Soft,Turf,3.0000,8.0000,142.0000,144.2100,9.0000,155.1578,1.9321,0.1106,207.9067,16.0000,-1.5000,0,206.4067,67.3000,high
HAMILTON PARK,3,2026-10-06_HAMILTON PARK_3,Aussie Pearl (IRE),4.0000,11.0682,Good To Soft,Turf,3.0000,3.0000,123.0000,144.2100,17.5000,155.1578,1.9321,0.1106,172.4835,-3.0000,4.0000,5,176.4835,42.8000,high
HAMILTON PARK,3,2026-10-06_HAMILTON PARK_3,Togeather Forever (IRE),5.0000,11.0682,Good To Soft,Turf,3.0000,4.0000,137.0000,144.2100,18.5000,155.1578,1.9321,0.1106,184.5514,11.0000,0.0000,0,184.5514,43.9000,high
HAMILTON PARK,4,2026-10-06_HAMILTON PARK_4,Canaria Queen,1.0000,5.0318,Good To Soft,Turf,5.0000,6.0000,128.0000,59.5200,,64.4080,4.2908,0.1106,209.9469,2.0000,0.0000,5,209.9469,74.0000,high
HAMILTON PARK,4,2026-10-06_HAMILTON PARK_4,Highland Bear (IRE),2.0000,5.0318,Good To Soft,Turf,5.0000,4.0000,114.0000,59.5200,1.7500,64.4080,4.2908,0.1106,188.4380,-12.0000,0.0000,5,188.4380,55.7000,high
HAMILTON PARK,4,2026-10-06_HAMILTON PARK_4,Tees Aggregates (IRE),3.0000,5.0318,Good To Soft,Turf,5.0000,4.0000,130.0000,59.5200,3.0000,64.4080,4.2908,0.1106,199.0744,4.0000,0.0000,0,199.0744,65.6000,high
HAMILTON PARK,4,2026-10-06_HAMILTON PARK_4,South Parade (IRE),4.0000,5.0318,Good To Soft,Turf,5.0000,5.0000,131.0000,59.5200,3.1500,64.4080,4.2908,0.1106,199.4308,5.0000,0.0000,5,199.4308,63.4000,high
HAMILTON PARK,4,2026-10-06_HAMILTON PARK_4,Pal Joey,5.0000,5.0318,Good To Soft,Turf,5.0000,4.0000,135.0000,59.5200,3.9000,64.4080,4.2908,0.1106,200.2127,9.0000,0.0000,0,200.2127,63.5000,high
HAMILTON PARK,4,2026-10-06_HAMILTON PARK_4,Mount Ruapehu (IRE),6.0000,5.0318,Good To Soft,Turf,5.0000,6.0000,133.0000,59.5200,6.1500,64.4080,4.2908,0.1106,188.5583,7.0000,0.0000,0,188.5583,54.8000,high
