courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Amenita (IRE),1.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,,106.8215,2.6256,0.2793,192.2654,3.0000,12.0000,5,204.2654,73.1000,high
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Star Of Beauty (IRE),2.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,0.5000,106.8215,2.6256,0.2793,190.9527,3.0000,12.0000,5,202.9527,71.3000,high
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Elusive Echo (IRE),3.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,1.7500,106.8215,2.6256,0.2793,187.6707,3.0000,12.0000,5,199.6707,67.4000,high
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Glasarmi (IRE),4.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,6.7500,106.8215,2.6256,0.2793,174.5429,3.0000,12.0000,5,186.5429,56.4000,high
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Kirkland Sioux (IRE),5.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,8.0000,106.8215,2.6256,0.2793,171.2609,3.0000,12.0000,5,183.2609,53.9000,high
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Flagstone Lady (IRE),6.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,10.2500,106.8215,2.6256,0.2793,165.3534,3.0000,12.0000,5,177.3534,44.6000,high
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Spring Sprinter (IRE),7.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,10.4000,106.8215,2.6256,0.2793,164.9596,3.0000,12.0000,5,176.9596,44.2000,high
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Black Chicken (IRE),8.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,14.9000,106.8215,2.6256,0.2793,153.1445,3.0000,12.0000,5,165.1445,37.5000,high
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Ballerina Dancer (IRE),9.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,18.4000,106.8215,2.6256,0.2793,144.7880,3.0000,12.0000,5,156.7880,25.4000,high
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Sweetie Too (IRE),10.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,29.4000,106.8215,2.6256,0.2793,130.3475,3.0000,12.0000,5,142.3475,30.6000,low
GOWRAN PARK,1,2026-01-06_GOWRAN PARK_1,Quinchy Lady (IRE),11.0000,8.0000,Yielding,Turf,,3.0000,129.0000,101.9300,29.5500,106.8215,2.6256,0.2793,130.1505,3.0000,12.0000,5,142.1505,30.2000,low
GOWRAN PARK,2,2026-01-06_GOWRAN PARK_2,Real Petite (GER),1.0000,8.0000,Yielding,Turf,,4.0000,127.0000,101.5700,,106.8215,2.6349,0.2793,194.7750,1.0000,0.0000,5,194.7750,61.6000,high
GOWRAN PARK,2,2026-01-06_GOWRAN PARK_2,Queen Aethelflaed (IRE),2.0000,8.0000,Yielding,Turf,,4.0000,140.0000,101.5700,2.5000,106.8215,2.6349,0.2793,201.1879,14.0000,0.0000,5,201.1879,66.2000,high
GOWRAN PARK,2,2026-01-06_GOWRAN PARK_2,Rock Etoile (IRE),3.0000,8.0000,Yielding,Turf,,8.0000,121.0000,101.5700,2.6500,106.8215,2.6349,0.2793,181.7926,-5.0000,-1.5000,0,180.2926,50.3000,high
GOWRAN PARK,2,2026-01-06_GOWRAN PARK_2,Balance Of Trade (IRE),4.0000,8.0000,Yielding,Turf,,3.0000,117.0000,101.5700,2.7500,106.8215,2.6349,0.2793,177.5291,-9.0000,12.0000,0,189.5291,57.3000,high
GOWRAN PARK,2,2026-01-06_GOWRAN PARK_2,Half Nutz (IRE),5.0000,8.0000,Yielding,Turf,,9.0000,116.0000,101.5700,5.7500,106.8215,2.6349,0.2793,168.6245,-10.0000,-2.0000,0,166.6245,39.1000,high
GOWRAN PARK,2,2026-01-06_GOWRAN PARK_2,Brains (IRE),6.0000,8.0000,Yielding,Turf,,10.0000,140.0000,101.5700,6.2500,106.8215,2.6349,0.2793,191.3071,14.0000,-2.5000,0,188.8071,54.7000,high
GOWRAN PARK,2,2026-01-06_GOWRAN PARK_2,Pinball Wizard (IRE),7.0000,8.0000,Yielding,Turf,,8.0000,133.0000,101.5700,6.4000,106.8215,2.6349,0.2793,183.9119,7.0000,-1.5000,0,182.4119,49.9000,high
GOWRAN PARK,2,2026-01-06_GOWRAN PARK_2,Medieval Night (IRE),8.0000,8.0000,Yielding,Turf,,4.0000,138.0000,101.5700,6.5500,106.8215,2.6349,0.2793,188.5166,12.0000,0.0000,0,188.5166,53.4000,high
