courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
WOLVERHAMPTON,2,2026-03-24_WOLVERHAMPTON_2,Cape Toronada (FR),6.0000,8.6455,Standard,All Weather,6,3,135,110.3300,12.0300,121.3851,-0.4102,169.1866,9.0000,8.0318,5,177.2184,26.5000,high
WOLVERHAMPTON,2,2026-03-24_WOLVERHAMPTON_2,Angry Ant (USA),7.0000,8.6455,Standard,All Weather,6,3,134,110.3300,13.7800,121.3851,-0.4102,163.4195,8.0000,8.0318,5,171.4513,22.5000,high
WOLVERHAMPTON,2,2026-03-24_WOLVERHAMPTON_2,Warm Waters (IRE),8.0000,8.6455,Standard,All Weather,6,3,127,110.3300,51.7800,121.3851,-0.4102,91.7214,1.0000,8.0318,0,99.7532,-60.0000,low
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Midnight Call (IRE),0.0000,5.0955,Standard,All Weather,6,5,135,61.0700,,68.6352,-0.4102,,0.0000,0.0000,5,,,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Auntie Jo,0.0000,5.0955,Standard,All Weather,6,4,133,61.0700,,68.6352,-0.4102,,0.0000,0.0000,5,,,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Kento,1.0000,5.0955,Standard,All Weather,6,5,130,61.0700,,68.6352,-0.4102,216.4318,4.0000,0.0000,0,216.4318,61.9000,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Isla Bella,2.0000,5.0955,Standard,All Weather,6,4,126,61.0700,0.1000,68.6352,-0.4102,211.9702,0.0000,0.0000,5,211.9702,55.9000,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Henery Hawk,3.0000,5.0955,Standard,All Weather,6,7,134,61.0700,0.6000,68.6352,-0.4102,217.6623,8.0000,0.0000,0,217.6623,60.7000,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Colors Of Freedom,4.0000,5.0955,Standard,All Weather,6,6,128,61.0700,0.7000,68.6352,-0.4102,211.2007,2.0000,0.0000,5,211.2007,55.0000,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Kipp Kelly,5.0000,5.0955,Standard,All Weather,6,5,129,61.0700,1.4500,68.6352,-0.4102,208.7388,3.0000,0.0000,0,208.7388,53.8000,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Buraback (IRE),6.0000,5.0955,Standard,All Weather,6,7,135,61.0700,1.5000,68.6352,-0.4102,214.5080,9.0000,0.0000,0,214.5080,56.4000,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,My Genghis,7.0000,5.0955,Standard,All Weather,6,7,133,61.0700,5.2500,68.6352,-0.4102,195.1987,7.0000,0.0000,0,195.1987,41.7000,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Bluebells Boy,8.0000,5.0955,Standard,All Weather,6,7,134,61.0700,6.2500,68.6352,-0.4102,191.5828,8.0000,0.0000,0,191.5828,39.6000,high
WOLVERHAMPTON,3,2026-03-24_WOLVERHAMPTON_3,Washington Heir,9.0000,5.0955,Standard,All Weather,6,4,126,61.0700,11.0000,68.6352,-0.4102,161.6577,0.0000,0.0000,0,161.6577,18.0000,high
WOLVERHAMPTON,4,2026-03-24_WOLVERHAMPTON_4,Echo Valley,0.0000,9.4727,Standard,All Weather,4,3,118,120.4600,,131.0547,-0.4102,,0.0000,6.7909,5,,,high
WOLVERHAMPTON,4,2026-03-24_WOLVERHAMPTON_4,Royal Standard (IRE),1.0000,9.4727,Standard,All Weather,4,3,123,120.4600,,131.0547,-0.4102,173.8620,-3.0000,6.7909,0,180.6529,40.4000,high
WOLVERHAMPTON,4,2026-03-24_WOLVERHAMPTON_4,Stepanov (IRE),2.0000,9.4727,Standard,All Weather,4,3,123,120.4600,4.7500,131.0547,-0.4102,162.0210,-3.0000,6.7909,0,168.8119,30.4000,high
WOLVERHAMPTON,4,2026-03-24_WOLVERHAMPTON_4,Montevetro (IRE),3.0000,9.4727,Standard,All Weather,4,3,123,120.4600,6.7500,131.0547,-0.4102,157.0353,-3.0000,6.7909,0,163.8262,26.3000,high
WOLVERHAMPTON,4,2026-03-24_WOLVERHAMPTON_4,Cribbins (CAN),4.0000,9.4727,Standard,All Weather,4,4,142,120.4600,16.7500,131.0547,-0.4102,151.1068,16.0000,0.0000,0,151.1068,5.0000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Shatin Venture (IRE),0.0000,6.0909,Standard,All Weather,6,5,135,74.5700,,82.5710,-0.4102,,0.0000,0.0000,0,,,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Flickas Girl,1.0000,6.0909,Standard,All Weather,6,4,135,74.5700,,82.5710,-0.4102,204.5462,9.0000,0.0000,5,204.5462,55.8000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Top Star (IRE),2.0000,6.0909,Standard,All Weather,6,4,135,74.5700,0.7500,82.5710,-0.4102,201.6621,9.0000,0.0000,0,201.6621,53.8000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Autumn Angel (IRE),3.0000,6.0909,Standard,All Weather,6,7,135,74.5700,0.9000,82.5710,-0.4102,201.0853,9.0000,0.0000,5,201.0853,52.3000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Gimmieminnie (IRE),4.0000,6.0909,Standard,All Weather,6,5,135,74.5700,2.9000,82.5710,-0.4102,193.3943,9.0000,0.0000,5,193.3943,45.8000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Alyara,5.0000,6.0909,Standard,All Weather,6,8,135,74.5700,3.4000,82.5710,-0.4102,191.4716,9.0000,0.0000,5,191.4716,44.2000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,I Was Thinking (IRE),6.0000,6.0909,Standard,All Weather,6,5,135,74.5700,3.5000,82.5710,-0.4102,191.0871,9.0000,0.0000,0,191.0871,43.9000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Beneficiary,7.0000,6.0909,Standard,All Weather,6,7,135,74.5700,3.5300,82.5710,-0.4102,190.9717,9.0000,0.0000,0,190.9717,43.0000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,She Went Whoosh (IRE),8.0000,6.0909,Standard,All Weather,6,4,135,74.5700,4.7800,82.5710,-0.4102,186.1649,9.0000,0.0000,5,186.1649,40.0000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Mister Mcgregor (IRE),9.0000,6.0909,Standard,All Weather,6,4,135,74.5700,6.0300,82.5710,-0.4102,181.3580,9.0000,0.0000,0,181.3580,35.2000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Optimistic,10.0000,6.0909,Standard,All Weather,6,4,135,74.5700,6.7800,82.5710,-0.4102,178.4739,9.0000,0.0000,0,178.4739,32.5000,high
WOLVERHAMPTON,5,2026-03-24_WOLVERHAMPTON_5,Top Biller,11.0000,6.0909,Standard,All Weather,6,4,135,74.5700,11.7800,82.5710,-0.4102,159.2466,9.0000,0.0000,0,159.2466,15.7000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Dr Ali (IRE),1.0000,6.0909,Standard,All Weather,6,4,135,73.7000,,82.5710,-0.4102,219.6530,9.0000,0.0000,0,219.6530,66.9000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Tommytwohoots,2.0000,6.0909,Standard,All Weather,6,8,135,73.7000,0.5000,82.5710,-0.4102,217.7076,9.0000,0.0000,0,217.7076,64.9000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Black Cab (FR),3.0000,6.0909,Standard,All Weather,6,5,135,73.7000,0.6000,82.5710,-0.4102,217.3185,9.0000,0.0000,0,217.3185,64.2000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Lynwood Lad,4.0000,6.0909,Standard,All Weather,6,6,135,73.7000,1.1000,82.5710,-0.4102,215.3731,9.0000,0.0000,0,215.3731,62.0000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Walking On Clouds (IRE),5.0000,6.0909,Standard,All Weather,6,7,135,73.7000,1.6000,82.5710,-0.4102,213.4277,9.0000,0.0000,0,213.4277,61.2000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Big Time Rascal,6.0000,6.0909,Standard,All Weather,6,5,135,73.7000,2.8500,82.5710,-0.4102,208.5641,9.0000,0.0000,0,208.5641,57.0000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Port Hedland,7.0000,6.0909,Standard,All Weather,6,5,135,73.7000,4.1000,82.5710,-0.4102,203.7005,9.0000,0.0000,0,203.7005,51.8000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Stroxx (IRE),8.0000,6.0909,Standard,All Weather,6,9,135,73.7000,9.1000,82.5710,-0.4102,184.2463,9.0000,0.0000,0,184.2463,38.0000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Bernard Spierpoint,9.0000,6.0909,Standard,All Weather,6,9,135,73.7000,16.6000,82.5710,-0.4102,155.0648,9.0000,0.0000,0,155.0648,11.8000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,My Mate Beattie (IRE),10.0000,6.0909,Standard,All Weather,6,4,135,73.7000,16.6500,82.5710,-0.4102,154.8703,9.0000,0.0000,5,154.8703,11.5000,high
WOLVERHAMPTON,6,2026-03-24_WOLVERHAMPTON_6,Bernie The Bear (IRE),11.0000,6.0909,Standard,All Weather,6,6,135,73.7000,23.6500,82.5710,-0.4102,128.3510,9.0000,0.0000,0,128.3510,-13.0000,low
WOLVERHAMPTON,7,2026-03-24_WOLVERHAMPTON_7,Counsel,1.0000,5.0955,Standard,All Weather,4,8,135,60.2200,,68.6352,-0.4102,238.8868,9.0000,0.0000,0,238.8868,74.6000,high
WOLVERHAMPTON,7,2026-03-24_WOLVERHAMPTON_7,American Bay,2.0000,5.0955,Standard,All Weather,4,5,133,60.2200,0.0500,68.6352,-0.4102,236.6527,7.0000,0.0000,0,236.6527,73.8000,high
WOLVERHAMPTON,7,2026-03-24_WOLVERHAMPTON_7,Mr Lightside (IRE),3.0000,5.0955,Standard,All Weather,4,4,135,60.2200,1.5500,68.6352,-0.4102,231.6312,9.0000,0.0000,0,231.6312,69.4000,high
WOLVERHAMPTON,7,2026-03-24_WOLVERHAMPTON_7,Beaumadier (IRE),4.0000,5.0955,Standard,All Weather,4,6,129,60.2200,3.5500,68.6352,-0.4102,216.2693,3.0000,0.0000,0,216.2693,55.4000,high
WOLVERHAMPTON,7,2026-03-24_WOLVERHAMPTON_7,Storm Call (IRE),5.0000,5.0955,Standard,All Weather,4,4,127,60.2200,4.0500,68.6352,-0.4102,211.9288,1.0000,0.0000,5,211.9288,52.4000,high
WOLVERHAMPTON,7,2026-03-24_WOLVERHAMPTON_7,Smooth Silesie (IRE),6.0000,5.0955,Standard,All Weather,4,5,131,60.2200,5.5500,68.6352,-0.4102,208.9073,5.0000,0.0000,5,208.9073,48.4000,high
WOLVERHAMPTON,8,2026-03-24_WOLVERHAMPTON_8,Dolos Star (IRE),0.0000,5.0955,Standard,All Weather,4,3,125,60.5800,,68.6352,-0.4102,,0.0000,12.8091,5,,,high
WOLVERHAMPTON,8,2026-03-24_WOLVERHAMPTON_8,Merlier (IRE),1.0000,5.0955,Standard,All Weather,4,3,135,60.5800,,68.6352,-0.4102,231.4941,9.0000,12.8091,0,244.3032,75.2000,high
WOLVERHAMPTON,8,2026-03-24_WOLVERHAMPTON_8,Time To Take Off (IRE),2.0000,5.0955,Standard,All Weather,4,3,132,60.5800,0.7500,68.6352,-0.4102,225.0042,6.0000,12.8091,5,237.8133,70.5000,high
WOLVERHAMPTON,8,2026-03-24_WOLVERHAMPTON_8,Burdett Estate (IRE),3.0000,5.0955,Standard,All Weather,4,3,135,60.5800,1.2500,68.6352,-0.4102,225.6776,9.0000,12.8091,0,238.4867,69.9000,high
WOLVERHAMPTON,9,2026-03-24_WOLVERHAMPTON_9,Aisling Oscar (IRE),0.0000,8.6455,Standard,All Weather,4,5,133,107.5200,,121.3851,-0.4102,,0.0000,0.0000,0,,,high
WOLVERHAMPTON,9,2026-03-24_WOLVERHAMPTON_9,Farasi Lane (IRE),1.0000,8.6455,Standard,All Weather,4,8,130,107.5200,,121.3851,-0.4102,231.7438,4.0000,0.0000,0,231.7438,68.9000,high
WOLVERHAMPTON,9,2026-03-24_WOLVERHAMPTON_9,Helm Rock,2.0000,8.6455,Standard,All Weather,4,8,135,107.5200,0.7500,121.3851,-0.4102,234.6474,9.0000,0.0000,0,234.6474,72.0000,high
WOLVERHAMPTON,9,2026-03-24_WOLVERHAMPTON_9,Francesi (IRE),3.0000,8.6455,Standard,All Weather,4,7,129,107.5200,2.0000,121.3851,-0.4102,225.1534,3.0000,0.0000,0,225.1534,63.0000,high
WOLVERHAMPTON,9,2026-03-24_WOLVERHAMPTON_9,Panama Black (IRE),4.0000,8.6455,Standard,All Weather,4,4,131,107.5200,3.2500,121.3851,-0.4102,223.6593,5.0000,0.0000,0,223.6593,62.1000,high
WOLVERHAMPTON,9,2026-03-24_WOLVERHAMPTON_9,Mr Nugget,5.0000,8.6455,Standard,All Weather,4,5,129,107.5200,3.3500,121.3851,-0.4102,221.3798,3.0000,0.0000,0,221.3798,59.5000,high
WOLVERHAMPTON,9,2026-03-24_WOLVERHAMPTON_9,Mollie Foster (IRE),6.0000,8.6455,Standard,All Weather,4,4,134,107.5200,6.6000,121.3851,-0.4102,217.2953,8.0000,0.0000,5,217.2953,55.3000,high
WOLVERHAMPTON,9,2026-03-24_WOLVERHAMPTON_9,Spaceport (IRE),7.0000,8.6455,Standard,All Weather,4,5,135,107.5200,8.6000,121.3851,-0.4102,212.7048,9.0000,0.0000,0,212.7048,52.0000,high
