courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
CURRAGH,1,2026-03-04_CURRAGH_1,New Yorker (USA),0.0000,5.0000,Soft To Heavy,Turf,,2,133,65.1100,,62.9344,3.9192,1.4690,,0.0000,30.0000,0,,,high
CURRAGH,1,2026-03-04_CURRAGH_1,Lars Soldier (IRE),1.0000,5.0000,Soft To Heavy,Turf,,2,133,65.1100,,62.9344,3.9192,1.4690,211.8046,7.0000,30.0000,0,241.8046,89.8000,high
CURRAGH,1,2026-03-04_CURRAGH_1,Confucius (IRE),2.0000,5.0000,Soft To Heavy,Turf,,2,133,65.1100,0.0300,62.9344,3.9192,1.4690,211.6870,7.0000,30.0000,0,241.6870,86.0000,high
CURRAGH,1,2026-03-04_CURRAGH_1,Edward Thatch (IRE),3.0000,5.0000,Soft To Heavy,Turf,,2,133,65.1100,3.5300,62.9344,3.9192,1.4690,197.9700,7.0000,30.0000,0,227.9700,74.1000,high
CURRAGH,1,2026-03-04_CURRAGH_1,Santo Parvenue (IRE),4.0000,5.0000,Soft To Heavy,Turf,,2,133,65.1100,12.5300,62.9344,3.9192,1.4690,167.6553,7.0000,30.0000,0,197.6553,52.7000,high
CURRAGH,1,2026-03-04_CURRAGH_1,New Mexico,5.0000,5.0000,Soft To Heavy,Turf,,2,133,65.1100,16.0300,62.9344,3.9192,1.4690,160.7967,7.0000,30.0000,0,190.7967,43.9000,high
CURRAGH,1,2026-03-04_CURRAGH_1,Fiery Anne (IRE),6.0000,5.0000,Soft To Heavy,Turf,,2,131,65.1100,17.2800,62.9344,3.9192,1.4690,156.3473,5.0000,30.0000,5,186.3473,39.4000,high
CURRAGH,1,2026-03-04_CURRAGH_1,Santorini Storm (IRE),7.0000,5.0000,Soft To Heavy,Turf,,2,133,65.1100,20.0300,62.9344,3.9192,1.4690,152.9584,7.0000,30.0000,0,182.9584,46.5000,low
CURRAGH,1,2026-03-04_CURRAGH_1,Two Brigade (IRE),8.0000,5.0000,Soft To Heavy,Turf,,2,133,65.1100,28.0300,62.9344,3.9192,1.4690,137.2818,7.0000,30.0000,0,167.2818,36.7000,low
CURRAGH,2,2026-03-04_CURRAGH_2,Staysound Susie (IRE),1.0000,6.0000,Soft To Heavy,Turf,,5,135,79.4100,,76.7066,3.2690,1.4690,212.4016,9.0000,0.0000,5,212.4016,77.4000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Glory To Be (IRE),2.0000,6.0000,Soft To Heavy,Turf,,4,123,79.4100,0.1500,76.7066,3.2690,1.4690,199.9112,-3.0000,0.0000,5,199.9112,60.8000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Varshini (IRE),3.0000,6.0000,Soft To Heavy,Turf,,4,137,79.4100,0.3000,76.7066,3.2690,1.4690,213.4209,11.0000,0.0000,5,213.4209,76.4000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Bint Majestic Roi (IRE),4.0000,6.0000,Soft To Heavy,Turf,,4,119,79.4100,1.0500,76.7066,3.2690,1.4690,192.9691,-7.0000,0.0000,5,192.9691,56.4000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Oh Cecelia (IRE),5.0000,6.0000,Soft To Heavy,Turf,,3,119,79.4100,2.0500,76.7066,3.2690,1.4690,189.7001,-7.0000,13.0000,5,202.7001,58.0000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Likedbymike (IRE),6.0000,6.0000,Soft To Heavy,Turf,,4,131,79.4100,2.5500,76.7066,3.2690,1.4690,200.0656,5.0000,0.0000,5,200.0656,56.1000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Joshs Joy (IRE),7.0000,6.0000,Soft To Heavy,Turf,,3,126,79.4100,3.8000,76.7066,3.2690,1.4690,190.9793,0.0000,13.0000,5,203.9793,53.9000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Rion Rubette,8.0000,6.0000,Soft To Heavy,Turf,,4,131,79.4100,3.9000,76.7066,3.2690,1.4690,195.6524,5.0000,0.0000,5,195.6524,53.3000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Tai Tam Bay (IRE),9.0000,6.0000,Soft To Heavy,Turf,,5,119,79.4100,4.0000,76.7066,3.2690,1.4690,183.3255,-7.0000,0.0000,5,183.3255,46.3000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Asdana (IRE),10.0000,6.0000,Soft To Heavy,Turf,,4,122,79.4100,8.7500,76.7066,3.2690,1.4690,170.7976,-4.0000,0.0000,5,170.7976,32.8000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Reimagined (IRE),11.0000,6.0000,Soft To Heavy,Turf,,3,119,79.4100,12.2500,76.7066,3.2690,1.4690,160.0337,-7.0000,13.0000,5,173.0337,29.5000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Aurora Nova (IRE),12.0000,6.0000,Soft To Heavy,Turf,,7,121,79.4100,12.7500,76.7066,3.2690,1.4690,161.2164,-5.0000,-1.0000,5,160.2164,20.3000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Nancy J (IRE),13.0000,6.0000,Soft To Heavy,Turf,,4,140,79.4100,12.9000,76.7066,3.2690,1.4690,179.9713,14.0000,0.0000,5,179.9713,35.3000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Sarahmae (IRE),14.0000,6.0000,Soft To Heavy,Turf,,4,137,79.4100,15.1500,76.7066,3.2690,1.4690,173.2936,11.0000,0.0000,5,173.2936,24.6000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Goofy Gander (IRE),15.0000,6.0000,Soft To Heavy,Turf,,3,119,79.4100,15.3000,76.7066,3.2690,1.4690,155.0484,-7.0000,13.0000,5,168.0484,15.1000,high
CURRAGH,2,2026-03-04_CURRAGH_2,Gloriously Glam (IRE),16.0000,6.0000,Soft To Heavy,Turf,,4,134,79.4100,16.8000,76.7066,3.2690,1.4690,167.5967,8.0000,0.0000,5,167.5967,22.0000,high
CURRAGH,3,2026-03-04_CURRAGH_3,Music And Song (IRE),0.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,,135.0819,1.9272,1.4690,,0.0000,10.0000,5,,,high
CURRAGH,3,2026-03-04_CURRAGH_3,Chasing Paradise (IRE),1.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,,135.0819,1.9272,1.4690,177.5971,3.0000,10.0000,5,187.5971,57.9000,high
CURRAGH,3,2026-03-04_CURRAGH_3,Chablis Rock (IRE),2.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,2.7500,135.0819,1.9272,1.4690,172.2974,3.0000,10.0000,5,182.2974,53.2000,high
CURRAGH,3,2026-03-04_CURRAGH_3,Arizona Star (IRE),3.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,20.7500,135.0819,1.9272,1.4690,147.9670,3.0000,10.0000,5,157.9670,41.3000,low
CURRAGH,3,2026-03-04_CURRAGH_3,Aravalli (IRE),4.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,23.5000,135.0819,1.9272,1.4690,145.3172,3.0000,10.0000,5,155.3172,39.7000,low
CURRAGH,3,2026-03-04_CURRAGH_3,Premier Princess (IRE),5.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,23.6500,135.0819,1.9272,1.4690,145.1726,3.0000,10.0000,5,155.1726,36.6000,low
CURRAGH,3,2026-03-04_CURRAGH_3,Stellar Moment (IRE),6.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,26.6500,135.0819,1.9272,1.4690,142.2819,3.0000,10.0000,5,152.2819,30.9000,low
CURRAGH,3,2026-03-04_CURRAGH_3,Sofis Gift (IRE),7.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,32.1500,135.0819,1.9272,1.4690,136.9822,3.0000,10.0000,5,146.9822,29.2000,low
CURRAGH,3,2026-03-04_CURRAGH_3,Nathema,8.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,32.6500,135.0819,1.9272,1.4690,136.5004,3.0000,10.0000,5,146.5004,28.2000,low
CURRAGH,3,2026-03-04_CURRAGH_3,Mistress Of Tyrone (IRE),9.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,38.6500,135.0819,1.9272,1.4690,130.7190,3.0000,10.0000,5,140.7190,19.7000,low
CURRAGH,3,2026-03-04_CURRAGH_3,Totally Puzzled (IRE),10.0000,10.0000,Soft To Heavy,Turf,,3,129,142.4300,54.6500,135.0819,1.9272,1.4690,115.3017,3.0000,10.0000,5,125.3017,12.6000,low
CURRAGH,4,2026-03-04_CURRAGH_4,Celestial Orbit,1.0000,8.0000,Soft To Heavy,Turf,,4,137,107.7400,,104.9611,2.4840,1.4690,225.3988,11.0000,0.0000,5,225.3988,88.9000,high
CURRAGH,4,2026-03-04_CURRAGH_4,Princess Child (FR),2.0000,8.0000,Soft To Heavy,Turf,,5,140,107.7400,0.5000,104.9611,2.4840,1.4690,227.1568,14.0000,0.0000,5,227.1568,86.7000,high
