courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
ASCOT,1,2026-01-05_ASCOT_1,Crusherman (IRE),0.0000,5.0000,Good To Firm,Turf,2.0000,2,130,60.6400,,64.9197,4.2081,-0.1421,,0.0000,0.0000,0,,,high
ASCOT,1,2026-01-05_ASCOT_1,Adaay Of Scarlett (IRE),1.0000,5.0000,Good To Firm,Turf,2.0000,2,133,60.6400,,64.9197,4.2081,-0.1421,177.1417,7.0000,0.0000,0,177.1417,51.7000,high
ASCOT,1,2026-01-05_ASCOT_1,Dance A Jig,2.0000,5.0000,Good To Firm,Turf,2.0000,2,130,60.6400,0.1500,64.9197,4.2081,-0.1421,173.5105,4.0000,0.0000,0,173.5105,45.0000,high
ASCOT,1,2026-01-05_ASCOT_1,A Bear Affair (IRE),3.0000,5.0000,Good To Firm,Turf,2.0000,2,133,60.6400,0.9000,64.9197,4.2081,-0.1421,173.3544,7.0000,0.0000,0,173.3544,46.4000,high
ASCOT,2,2026-01-05_ASCOT_2,Beylerbeyi,0.0000,15.9500,Good To Firm,Turf,1.0000,6,130,204.9700,,225.3699,1.3824,-0.1421,,0.0000,0.0000,0,,,high
ASCOT,2,2026-01-05_ASCOT_2,Sweet William (IRE),1.0000,15.9500,Good To Firm,Turf,1.0000,7,135,204.9700,,225.3699,1.3824,-0.1421,222.9895,9.0000,-1.0000,0,221.9895,85.7000,high
ASCOT,2,2026-01-05_ASCOT_2,Caballo De Mar (IRE),2.0000,15.9500,Good To Firm,Turf,1.0000,5,137,204.9700,0.0500,225.3699,1.3824,-0.1421,224.9204,11.0000,0.0000,0,224.9204,87.1000,high
ASCOT,2,2026-01-05_ASCOT_2,Miss Alpilles,3.0000,15.9500,Good To Firm,Turf,1.0000,5,127,204.9700,8.0500,225.3699,1.3824,-0.1421,203.8611,1.0000,0.0000,5,203.8611,67.9000,high
ASCOT,2,2026-01-05_ASCOT_2,Dubai Future,4.0000,15.9500,Good To Firm,Turf,1.0000,10,130,204.9700,8.2000,225.3699,1.3824,-0.1421,206.6537,4.0000,-2.5000,0,204.1537,67.9000,high
ASCOT,2,2026-01-05_ASCOT_2,Tabletalk (IRE),5.0000,15.9500,Good To Firm,Turf,1.0000,5,130,204.9700,12.2000,225.3699,1.3824,-0.1421,201.1240,4.0000,0.0000,0,201.1240,62.4000,high
ASCOT,2,2026-01-05_ASCOT_2,Deira Mile (IRE),6.0000,15.9500,Good To Firm,Turf,1.0000,5,130,204.9700,13.7000,225.3699,1.3824,-0.1421,199.0504,4.0000,0.0000,0,199.0504,62.0000,high
ASCOT,2,2026-01-05_ASCOT_2,Ascending (IRE),7.0000,15.9500,Good To Firm,Turf,1.0000,7,130,204.9700,18.2000,225.3699,1.3824,-0.1421,192.8296,4.0000,-1.0000,0,191.8296,52.7000,high
ASCOT,2,2026-01-05_ASCOT_2,Tarriance,8.0000,15.9500,Good To Firm,Turf,1.0000,4,129,204.9700,19.2000,225.3699,1.3824,-0.1421,190.4472,3.0000,0.0000,0,190.4472,51.8000,high
ASCOT,3,2026-01-05_ASCOT_3,Coppull,1.0000,6.0000,Good To Firm,Turf,1.0000,3,129,73.2400,,79.3397,3.5444,-0.1421,188.8362,3.0000,13.0000,0,201.8362,84.2000,high
ASCOT,3,2026-01-05_ASCOT_3,Midnight Tango,2.0000,6.0000,Good To Firm,Turf,1.0000,3,126,73.2400,0.1500,79.3397,3.5444,-0.1421,185.3046,0.0000,13.0000,5,198.3046,80.9000,high
ASCOT,3,2026-01-05_ASCOT_3,Division,3.0000,6.0000,Good To Firm,Turf,1.0000,3,129,73.2400,0.3000,79.3397,3.5444,-0.1421,187.7729,3.0000,13.0000,0,200.7729,81.7000,high
ASCOT,3,2026-01-05_ASCOT_3,Ardisia (IRE),4.0000,6.0000,Good To Firm,Turf,1.0000,3,129,73.2400,2.3000,79.3397,3.5444,-0.1421,180.6841,3.0000,13.0000,0,193.6841,75.4000,high
ASCOT,3,2026-01-05_ASCOT_3,Wise Approach (IRE),5.0000,6.0000,Good To Firm,Turf,1.0000,3,133,73.2400,3.0500,79.3397,3.5444,-0.1421,182.0258,7.0000,13.0000,0,195.0258,74.6000,high
ASCOT,3,2026-01-05_ASCOT_3,Brussels,6.0000,6.0000,Good To Firm,Turf,1.0000,3,129,73.2400,4.5500,79.3397,3.5444,-0.1421,172.7091,3.0000,13.0000,0,185.7091,68.5000,high
ASCOT,3,2026-01-05_ASCOT_3,Ghost Mode (IRE),7.0000,6.0000,Good To Firm,Turf,1.0000,3,129,73.2400,5.0500,79.3397,3.5444,-0.1421,170.9369,3.0000,13.0000,0,183.9369,63.1000,high
ASCOT,3,2026-01-05_ASCOT_3,Crown Relic (AUS),8.0000,6.0000,Good To Firm,Turf,1.0000,3,129,73.2400,7.0500,79.3397,3.5444,-0.1421,163.8481,3.0000,13.0000,0,176.8481,58.9000,high
ASCOT,4,2026-01-05_ASCOT_4,Chancellor,0.0000,8.0000,Good To Firm,Turf,1.0000,4,134,99.7900,,108.3059,2.6819,-0.1421,,0.0000,0.0000,0,,,high
ASCOT,4,2026-01-05_ASCOT_4,Jonquil,1.0000,8.0000,Good To Firm,Turf,1.0000,4,131,99.7900,,108.3059,2.6819,-0.1421,196.1647,5.0000,0.0000,0,196.1647,78.2000,high
ASCOT,4,2026-01-05_ASCOT_4,Holloway Boy,2.0000,8.0000,Good To Firm,Turf,1.0000,6,134,99.7900,1.2500,108.3059,2.6819,-0.1421,195.8124,8.0000,0.0000,0,195.8124,76.8000,high
ASCOT,4,2026-01-05_ASCOT_4,Remmooz,3.0000,8.0000,Good To Firm,Turf,1.0000,4,134,99.7900,1.4000,108.3059,2.6819,-0.1421,195.4101,8.0000,0.0000,0,195.4101,76.8000,high
ASCOT,4,2026-01-05_ASCOT_4,Bowmark,4.0000,8.0000,Good To Firm,Turf,1.0000,4,131,99.7900,2.1500,108.3059,2.6819,-0.1421,190.3987,5.0000,0.0000,0,190.3987,72.0000,high
ASCOT,4,2026-01-05_ASCOT_4,Naqeeb (IRE),5.0000,8.0000,Good To Firm,Turf,1.0000,6,134,99.7900,2.6500,108.3059,2.6819,-0.1421,192.0578,8.0000,0.0000,0,192.0578,72.7000,high
ASCOT,4,2026-01-05_ASCOT_4,Seacruiser (IRE),6.0000,8.0000,Good To Firm,Turf,1.0000,4,131,99.7900,3.4000,108.3059,2.6819,-0.1421,187.0464,5.0000,0.0000,0,187.0464,69.2000,high
ASCOT,4,2026-01-05_ASCOT_4,La Botte,7.0000,8.0000,Good To Firm,Turf,1.0000,4,131,99.7900,3.9000,108.3059,2.6819,-0.1421,185.7054,5.0000,0.0000,0,185.7054,67.1000,high
ASCOT,4,2026-01-05_ASCOT_4,Rashabar (IRE),8.0000,8.0000,Good To Firm,Turf,1.0000,4,131,99.7900,12.9000,108.3059,2.6819,-0.1421,161.5686,5.0000,0.0000,0,161.5686,45.6000,high
ASCOT,5,2026-01-05_ASCOT_5,Far Above The Law (IRE),1.0000,5.0000,Good To Firm,Turf,4.0000,4,128,59.4700,,64.9197,4.2908,-0.1421,195.1360,2.0000,0.0000,0,195.1360,82.2000,high
ASCOT,5,2026-01-05_ASCOT_5,Emperor Spirit (IRE),2.0000,5.0000,Good To Firm,Turf,4.0000,8,133,59.4700,1.2500,64.9197,4.2908,-0.1421,194.7724,7.0000,-1.5000,0,193.2724,80.1000,high
ASCOT,5,2026-01-05_ASCOT_5,All Ways Glamorous,3.0000,5.0000,Good To Firm,Turf,4.0000,5,136,59.4700,1.7500,64.9197,4.2908,-0.1421,195.6270,10.0000,0.0000,0,195.6270,81.1000,high
ASCOT,5,2026-01-05_ASCOT_5,Mesaafi,4.0000,5.0000,Good To Firm,Turf,4.0000,5,129,59.4700,1.7500,64.9197,4.2908,-0.1421,188.6270,3.0000,0.0000,0,188.6270,76.7000,high
