racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace
20/02/2026,3.45.,Exeter,"Nick Ansell, Devon National Handicap Chase (GBB Race)",5yo+,Class 3,,3m7f ,13202,Heavy,8,PU,,Largy Poet (IRE),0,"Nicholls, P F",7,"Keighley, Mr Freddie",7,161,4,(JFav),134,8 mins 31.03s,511.03,,117,31,PU,National Hunt,0,0,3,0,6753,118,Handicap Chase,"always towards rear, outpaced 12th, tailed off and pulled up before 4 out",1,None,Right Handed,Blnk,22,12,Malinas (GER),Very Undulating,,Gelding,Our Soiree (IRE),Milan,134
20/02/2026,3.45.,Exeter,"Nick Ansell, Devon National Handicap Chase (GBB Race)",5yo+,Class 3,,3m7f ,13202,Heavy,8,PU,,Sizable Sam,0,"Scott, J",11,"Williams, Lorcan",0,155,5,,121,8 mins 31.03s,511.03,,117,31,PU,National Hunt,0,0,3,0,6753,118,Handicap Chase,"held up in rear, outpaced and struggling when pulled up approaching 4 out",4,None,Right Handed,CkPc,89,21,Black Sam Bellamy (IRE),Very Undulating,,Gelding,Halo Flora,Alflora (IRE),134
20/02/2026,3.45.,Exeter,"Nick Ansell, Devon National Handicap Chase (GBB Race)",5yo+,Class 3,,3m7f ,13202,Heavy,8,PU,,Catch Catchfire,0,"Williams, Ian",7,"Todd, C J",0,147,4,(JFav),113,8 mins 31.03s,511.03,,117,31,PU,National Hunt,0,0,3,0,6753,118,Handicap Chase,"kicked by rival before start, deemed fit to race by vet, led, headed before 1st, prominent, lost position 8th, dropped to rear 10th, rallied and some headway after 4 out, mistake 3 out, soon pulled up",5,None,Right Handed,CkPc,32,11,Dartmouth,Very Undulating,,Gelding,Becky B,Alflora (IRE),134
20/02/2026,4.15.,Exeter,Ludo Sports & Live Lounge Mares Handicap Hurdle,4yo+,Class 4,,2m1f ,5809,Heavy,4,1st,,Game Colours (IRE),0,"Clarke, Ben",8,"Twiston-Davies, Sam",0,168,0.57,(Fav),119,4 mins 34.81s,274.81,,111,17,1,National Hunt,0,0,1,0,3681,67,Handicap Hurdle,"made most, pushed along when briefly headed 2 out, rallied and led again before last, ran on well, won going away",1,None,Right Handed, TT,50,11,Shantou (USA),Very Undulating,5809,Mare,Islandbane (IRE),Orpen (USA),119
20/02/2026,4.15.,Exeter,Ludo Sports & Live Lounge Mares Handicap Hurdle,4yo+,Class 4,,2m1f ,5809,Heavy,4,2nd,5,Klassy Pearl (FR),0,"Boultbee-brooks, Clive",6,"Patrick, Richard",0,156,6.5,,107,4 mins 34.81s,274.81,5,111,17,2,National Hunt,0,0,1,0,3681,67,Handicap Hurdle,"held up in fourth, outpaced by leading pair after 3 out, ridden approaching 2 out, still plenty to do after last, stayed on well run-in, took second towards finish",3,None,Right Handed,,22,3,Tunis (POL),Very Undulating,2673,Mare,Perle Sainte (FR),Saint Des Saints (FR),119
20/02/2026,4.15.,Exeter,Ludo Sports & Live Lounge Mares Handicap Hurdle,4yo+,Class 4,,2m1f ,5809,Heavy,4,3rd,0.5,Sweet Caryline,0,"Tizzard, Joe",8,"Powell, Brendan",0,164,2.75,,115,4 mins 34.81s,274.81,5.5,111,17,3,National Hunt,0,0,1,0,3681,67,Handicap Hurdle,"soon disputed second, pushed along, 3 out, led 2 out, ridden when briefly headed before last, outpaced by winner towards finish, weakened to third towards finish",2,None,Right Handed, TT,69,12,Blue Bresil (FR),Very Undulating,1336,Mare,Mollasses,Authorized (IRE),119
20/02/2026,4.15.,Exeter,Ludo Sports & Live Lounge Mares Handicap Hurdle,4yo+,Class 4,,2m1f ,5809,Heavy,4,4th,23,Coolkatie (IRE),0,"Skelton, Daniel",6,"Durrell, Mr T",0,153,16,,104,4 mins 34.81s,274.81,28.5,111,17,4,National Hunt,0,0,1,0,3681,67,Handicap Hurdle,"soon disputed second, raced wide throughout, dropped to rear before 3 out, tailed off from 2 out",4,None,Right Handed,,22,3,Flemensfirth (USA),Very Undulating,669,Mare,Minirose (FR),Mansonnien (FR),119
20/02/2026,4.45.,Exeter,"Guildhall Shopping, Exeter Handicap Hurdle",4yo+,Class 5,,2m6f ,4753,Heavy,7,1st,,Bredon Hill Dart,0,"Gardner, Mrs S",7,"OShea, Mr C P",7,145,5.5,,84,6 mins 2.07s,362.07,,91,22,1,National Hunt,0,0,2,0,4757,94,Handicap Hurdle,"towards rear, headway and raced wide on bend before 3 out, travelled well and led 2 out, went clear before last, all out and much reduced lead run-in, rallied and stayed on, always doing enough towards finish",6,None,Right Handed,,6,16,Dartmouth,Very Undulating,4753,Gelding,Bredon Hill Poppy,Kayf Tara,100
20/02/2026,4.45.,Exeter,"Guildhall Shopping, Exeter Handicap Hurdle",4yo+,Class 5,,2m6f ,4753,Heavy,7,2nd,4,Noble Blue (FR),0,"Woollacott, Mrs Kayley",8,"Cobden, Harry",0,168,1.2,(Fav),100,6 mins 2.07s,362.07,4,91,22,2,National Hunt,0,0,2,0,4757,94,Handicap Hurdle,"midfield, headway before 4 out, soon raced in second, ridden and dropped to third before 2 out, rallied and regained second final flight, kept on but no extra towards finish",1,None,Right Handed,,468,11,Brave Mansonnien (FR),Very Undulating,2187,Gelding,Noble City (GER),Next Desert (IRE),100
20/02/2026,4.45.,Exeter,"Guildhall Shopping, Exeter Handicap Hurdle",4yo+,Class 5,,2m6f ,4753,Heavy,7,3rd,5.5,Watchoutitscookie (IRE),0,"Hawke, N J",8,"Dodd, Murray",7,141,4,,80,6 mins 2.07s,362.07,9.5,91,22,3,National Hunt,0,0,2,0,4757,94,Handicap Hurdle,"soon raced in close second, led 3 out, soon ridden, headed before 2 out, tired jump and lost one place last, weakened towards finish",7,None,Right Handed,,22,31,Doyen (IRE),Very Undulating,1094,Gelding,Medimli (IRE),Medaaly,100
20/02/2026,4.45.,Exeter,"Guildhall Shopping, Exeter Handicap Hurdle",4yo+,Class 5,,2m6f ,4753,Heavy,7,4th,43,Jaja Jimmy,0,"Davis, Miss J S",6,"Sheehan, Gavin",0,159,10,,91,6 mins 2.07s,362.07,52.5,91,22,4,National Hunt,0,0,2,0,4757,94,Handicap Hurdle,"midfield, outpaced and struggling before 4 out, tailed off after 3 out",5,None,Right Handed, TT,18,6,Lindas Lad,Very Undulating,547,Gelding,Jaja De Jau,Sakhee (USA),100
20/02/2026,4.45.,Exeter,"Guildhall Shopping, Exeter Handicap Hurdle",4yo+,Class 5,,2m6f ,4753,Heavy,7,5th,7.5,Tobi Kanobee (IRE),0,"Hitch,Mrs C",7,"Godfrey, Ben",0,164,28,,96,6 mins 2.07s,362.07,60,91,22,5,National Hunt,0,0,2,0,4757,94,Handicap Hurdle,"led, ridden when headed 3 out, weakened quickly before 2 out, soon tailed off",4,None,Right Handed,,22,4,Dansant,Very Undulating,273,Gelding,Wilde Gossip (IRE),Oscar (IRE),100
20/02/2026,4.45.,Exeter,"Guildhall Shopping, Exeter Handicap Hurdle",4yo+,Class 5,,2m6f ,4753,Heavy,7,6th,38,Ugo Bingo (FR),0,"Tizzard, Joe",7,"Powell, Brendan",0,167,4.5,,99,6 mins 2.07s,362.07,98,91,22,6,National Hunt,0,0,2,0,4757,94,Handicap Hurdle,"held up in rear, outpaced and struggling before 4 out, soon tailed off",2,None,Right Handed,CkPc TT,36,15,Walzertakt (GER),Very Undulating,0,Gelding,Krasota (FR),Baryshnikov (AUS),100
20/02/2026,4.45.,Exeter,"Guildhall Shopping, Exeter Handicap Hurdle",4yo+,Class 5,,2m6f ,4753,Heavy,7,PU,,William Philo,0,"Lund, B V",9,"Kimber, Harry",0,142,25,,74,6 mins 2.07s,362.07,,91,22,PU,National Hunt,0,0,2,0,4757,94,Handicap Hurdle,"prominent, outpaced and quickly dropped to rear 4 out, tailed off and pulled up before 3 out",8,None,Right Handed,Vsor,21,20,Black Sam Bellamy (IRE),Very Undulating,,Gelding,Jambles,Muhtarram (USA),100
20/02/2026,5.20.,Exeter,Greendale Farm Shop Open NH Flat Race (GBB Race),4-6yo,Class 5,,2m1f ,2178,Heavy,6,1st,,All About Trev (IRE),0,"Scott, J",5,"Williams, Lorcan",0,156,1.88,,0,4 mins 28.95s,268.95,,0,17,1,National Hunt,0,0,2,0,3681,67,NH Flat,"held up in rear, headway from 4f out, raced towards centre over 3f out, led over 2 out, edged right towards finish, ran on",2,None,Right Handed,,None,0,Malinas (GER),Very Undulating,2178,Gelding,Cloth Fair (IRE),Old Vic,0
20/02/2026,5.20.,Exeter,Greendale Farm Shop Open NH Flat Race (GBB Race),4-6yo,Class 5,,2m1f ,2178,Heavy,6,2nd,2.25,Mighty Mass,0,"Williams, Evan",6,"Cobden, Harry",0,156,16,,0,4 mins 28.95s,268.95,2.25,0,17,2,National Hunt,0,0,2,0,3681,67,NH Flat,"in touch with leaders, pushed along halfway, rallied and chased leaders 4f out, hung right when making headway 2f out, took second inside final furlong, kept on",4,None,Right Handed,,None,0,Dartmouth,Very Undulating,1004,Gelding,Massannie (IRE),Dr Massini (IRE),0
20/02/2026,5.20.,Exeter,Greendale Farm Shop Open NH Flat Race (GBB Race),4-6yo,Class 5,,2m1f ,2178,Heavy,6,3rd,3,Hotter Than Dubai,0,"Honour, Chris",5,"Carver, Bryan",0,149,40,,0,4 mins 28.95s,268.95,5.25,0,17,3,National Hunt,0,0,2,0,3681,67,NH Flat,"prominent, soon raced in third, pushed along 4f out, went second 3f out, ridden when lost two places 2f out, rallied and stayed on to regain third towards finish",7,None,Right Handed,,22,1,Dartmouth,Very Undulating,502,Mare,Darn Hot,Sir Harry Lewis (USA),0
20/02/2026,5.20.,Exeter,Greendale Farm Shop Open NH Flat Race (GBB Race),4-6yo,Class 5,,2m1f ,2178,Heavy,6,4th,1.75,Moments In Time (IRE),0,"Skelton, Daniel",5,"Durrell, Mr T",0,156,1.75,(Fav),0,4 mins 28.95s,268.95,7,0,17,4,National Hunt,0,0,2,0,3681,67,NH Flat,"led, pushed along over 3f out, ridden when headed over 2f out, weakened quickly final furlong",5,None,Right Handed,,56,1,Kingston Hill,Very Undulating,251,Gelding,Wyndham Rose (IRE),Court Cave (IRE),0
20/02/2026,5.20.,Exeter,Greendale Farm Shop Open NH Flat Race (GBB Race),4-6yo,Class 5,,2m1f ,2178,Heavy,6,5th,1,Loveable Reprobate (IRE),0,"Snowden, Jamie",5,"Sheehan, Gavin",0,163,2,,0,4 mins 28.95s,268.95,8,0,17,5,National Hunt,0,0,2,0,3681,67,NH Flat,"towards rear, outpaced over 3f out, ridden 1f out, kept on but no impression towards finish",1,None,Right Handed,,82,1,Poets Word (IRE),Very Undulating,0,Gelding,Bonnie Theatre (IRE),Kings Theatre (IRE),0
20/02/2026,5.20.,Exeter,Greendale Farm Shop Open NH Flat Race (GBB Race),4-6yo,Class 5,,2m1f ,2178,Heavy,6,6th,49,Thepassingcyclone,0,"Davis, D J S Ffrench",6,"Bannister, Harry A A",0,156,40,,0,4 mins 28.95s,268.95,57,0,17,6,National Hunt,0,0,2,0,3681,67,NH Flat,"prominent, soon raced in second, pushed along and lost position soon after halfway, ridden on bend 4f out, outpaced over 3f out, tailed off from 2f out",6,None,Right Handed,,24,1,Passing Glance,Very Undulating,0,Gelding,Surf In September (IRE),September Storm (GER),0
20/02/2026,1.52.,Ffos Las,Roperhurst Limited 50th Anniversary Handicap Chase,5yo+,Class 5,,3m ,4436,Heavy,7,1st,,River Voyage (IRE),0,"Curtis, Miss Rebecca",8,"McCain-Mitchell, Toby",5,163,2.75,,97,6 mins 46.23s,406.23,,89,24,1,National Hunt,0,0,2,0,5237,41,Handicap Chase,"disputed lead, headed before 7th, not fluent 9th, lost position 4 out, soon ridden and outpaced, headway to chase leaders approaching last, kept on well, led final strides",1,None,Left Handed,,51,12,Ol Man River (IRE),Flat,4436,Gelding,Khazaria (FR),Sinndar (IRE),97
20/02/2026,1.52.,Ffos Las,Roperhurst Limited 50th Anniversary Handicap Chase,5yo+,Class 5,,3m ,4436,Heavy,7,2nd,1,Steal The Moves (IRE),0,"Bishop, Miss E J",6,"Pinchin, Miss L M",0,146,11,,75,6 mins 46.23s,406.23,1,89,24,2,National Hunt,0,0,2,0,5237,41,Handicap Chase,"disputed lead, led outright before 7th, not fluent 4 out, pushed along before 2 out, 2 lengths clear approaching last, diminishing advantage near finish, headed final strides",7,None,Left Handed,CkPc,34,7,Leading Light (IRE),Flat,2041,Gelding,Tanit,Xaar,97
20/02/2026,1.52.,Ffos Las,Roperhurst Limited 50th Anniversary Handicap Chase,5yo+,Class 5,,3m ,4436,Heavy,7,3rd,9.5,River Run Free (IRE),0,"Pipe, D E",7,"Tudor, Jack",0,162,1.5,(Fav),91,6 mins 46.23s,406.23,10.5,89,24,3,National Hunt,0,0,2,0,5237,41,Handicap Chase,"midfield, in touch 4 out, ridden before 3 out, headway to chase leader 2 out, soon switched right, kept on same pace run-in, lost second close home",3,None,Left Handed,CkPc TT,31,10,Ol Man River (IRE),Flat,1021,Gelding,Midnight Velvet,Midnight Legend,97
20/02/2026,1.52.,Ffos Las,Roperhurst Limited 50th Anniversary Handicap Chase,5yo+,Class 5,,3m ,4436,Heavy,7,4th,23,Benny Baloo,0,"Williams, Evan",9,"Williams, Isabel",0,147,10,,76,6 mins 46.23s,406.23,33.5,89,24,4,National Hunt,0,0,2,0,5237,41,Handicap Chase,"held up in rear, ridden and some headway 3 out where not fluent, faded run-in",6,None,Left Handed,,43,13,Schiaparelli (GER),Flat,511,Gelding,Tarabaloo,Kayf Tara,97
20/02/2026,1.52.,Ffos Las,Roperhurst Limited 50th Anniversary Handicap Chase,5yo+,Class 5,,3m ,4436,Heavy,7,PU,,Haut Folin (FR),0,"Williams, Miss Venetia",9,"Deutsch, Charlie",0,164,6.5,,93,6 mins 46.23s,406.23,,89,24,PU,National Hunt,0,0,2,0,5237,41,Handicap Chase,"prominent, chased leader 4 out, headway 3 out, soon ridden, lost position 2 out, pulled up approaching last",2,None,Left Handed,Blnk,36,19,Coastal Path,Flat,,Gelding,Venise (FR),Lavirco (GER),97
20/02/2026,1.52.,Ffos Las,Roperhurst Limited 50th Anniversary Handicap Chase,5yo+,Class 5,,3m ,4436,Heavy,7,PU,,Esperti (IRE),0,"Rees, D A",9,"Bowen, Sean P",0,160,5.5,,89,6 mins 46.23s,406.23,,89,24,PU,National Hunt,0,0,2,0,5237,41,Handicap Chase,"always in rear, tailed off before 3 out, soon pulled up",4,None,Left Handed,,56,29,Presenting,Flat,,Gelding,Elsie (IRE),Milan,97
20/02/2026,1.52.,Ffos Las,Roperhurst Limited 50th Anniversary Handicap Chase,5yo+,Class 5,,3m ,4436,Heavy,7,PU,,Jaunty Viking,0,"Eckley, B J",11,"Best, J A",0,150,40,,79,6 mins 46.23s,406.23,,89,24,PU,National Hunt,0,0,2,0,5237,41,Handicap Chase,"midfield, in touch 4 out, ridden and lost position 3 out, soon pulled up",5,None,Left Handed, TT,93,20,Norse Dancer (IRE),Flat,,Gelding,Jaunty Spirit,Loup Sauvage (USA),97
20/02/2026,2.22.,Ffos Las,Download The Fairplay App National Hunt Maiden Hurdle (GBB Race),4yo+,Class 4,,2m ,5446,Heavy,5,1st,,Shade Of Winter (IRE),0,"Williams, Evan",6,"Burke, Jonathan",0,161,1.25,(Fav),114,4 mins 15.56s,255.56,,111,16,1,National Hunt,0,0,2,0,3482,21,Maiden Hurdle,"led, headed 1st, left in lead 5th, going okay 2 out, soon ridden, stayed on well run-in",5,None,Left Handed,,21,7,Affinisea (IRE),Flat,5446,Gelding,Shers Adamant (IRE),Shernazar,115
20/02/2026,2.22.,Ffos Las,Download The Fairplay App National Hunt Maiden Hurdle (GBB Race),4yo+,Class 4,,2m ,5446,Heavy,5,2nd,11,Minella Mission (IRE),0,"Jeffreys, D J",7,"Bellamy, Tom",0,161,80,,0,4 mins 15.56s,255.56,11,111,16,2,National Hunt,0,0,2,0,3482,21,Maiden Hurdle,"prominent, dropped to rear before 3rd, ridden and headway to dispute second 2 out, chased winner but outpaced close home",4,None,Left Handed,,50,1,Westerner,Flat,2509,Gelding,Brotenstown (IRE),Presenting,115
20/02/2026,2.22.,Ffos Las,Download The Fairplay App National Hunt Maiden Hurdle (GBB Race),4yo+,Class 4,,2m ,5446,Heavy,5,3rd,3.75,Jamada (IRE),0,"Murphy, Olly",6,"Bowen, Sean P",0,161,3,,111,4 mins 15.56s,255.56,14.75,111,16,3,National Hunt,0,0,2,0,3482,21,Maiden Hurdle,"wore hood to post, held up in rear, headway to chase winner 3 out, joined for second 2 out, soon ridden, faded close home",1,None,Left Handed,,32,6,Affinisea (IRE),Flat,1254,Gelding,Sounds Of Thunder,Tobougg (IRE),115
20/02/2026,2.22.,Ffos Las,Download The Fairplay App National Hunt Maiden Hurdle (GBB Race),4yo+,Class 4,,2m ,5446,Heavy,5,4th,22,Makinbecon,0,"Flint, J L",6,"Pritchard, Mr Callum",3,158,20,,0,4 mins 15.56s,255.56,36.75,111,16,4,National Hunt,0,0,2,0,3482,21,Maiden Hurdle,"midfield, in touch and not fluent 3 out, ridden and dropped to rear 2 out, soon faded",3,None,Left Handed,,None,0,Yeats (IRE),Flat,628,Gelding,Dedrunknmunky (IRE),Rashar (USA),115
20/02/2026,2.22.,Ffos Las,Download The Fairplay App National Hunt Maiden Hurdle (GBB Race),4yo+,Class 4,,2m ,5446,Heavy,5,F,,Kara Sacre (FR),0,"Williams, Miss Venetia",6,"Deutsch, Charlie",0,161,1.88,,115,4 mins 15.56s,255.56,,111,16,F,National Hunt,0,0,2,0,3482,21,Maiden Hurdle,"dwelt in rear, headway to lead 1st, went clear before 3rd, fell 5th",2,None,Left Handed,,36,4,Karaktar (IRE),Flat,,Gelding,Divine Sacree (FR),Network (GER),115
20/02/2026,2.52.,Ffos Las,roperhurst.com - Scrubbers From Barry Novices Hurdle (GBB Race),4yo+,Class 4,,2m4f ,5446,Heavy,4,1st,,Harbour Island (FR),0,"Murphy, Olly",7,"Bowen, Sean P",0,165,1,(Fav),123,5 mins 21.54s,321.54,,61.5,20,1,National Hunt,0,0,1,0,4400,28,Novices Hurdle,"wore hood to post, travelled strongly, close up in touch, going okay 2 out, headway to lead approaching last, ridden and stayed on well run-in",1,None,Left Handed,,34,5,Ultra (IRE),Flat,5446,Gelding,Saroushka (FR),Westerner,125
20/02/2026,2.52.,Ffos Las,roperhurst.com - Scrubbers From Barry Novices Hurdle (GBB Race),4yo+,Class 4,,2m4f ,5446,Heavy,4,2nd,8,Rathkenny (IRE),0,"Mulholland, N P",6,"OFarrell, C",0,165,1.1,,125,5 mins 21.54s,321.54,8,61.5,20,2,National Hunt,0,0,1,0,4400,28,Novices Hurdle,"led, ridden before 2 out, headed approaching last, soon outpaced",2,None,Left Handed,,28,3,Masked Marvel,Flat,2509,Gelding,Shahwarda (FR),Sendawar (IRE),125
20/02/2026,2.52.,Ffos Las,roperhurst.com - Scrubbers From Barry Novices Hurdle (GBB Race),4yo+,Class 4,,2m4f ,5446,Heavy,4,3rd,9.5,Soldier For Glory (IRE),0,"Curtis, Miss Rebecca",6,"Tudor, Jack",0,158,7,,0,5 mins 21.54s,321.54,17.5,61.5,20,3,National Hunt,0,0,1,0,4400,28,Novices Hurdle,"took keen hold, prominent, ridden before 2 out, soon faded",3,None,Left Handed,,None,0,Soldier Of Fortune (IRE),Flat,1254,Gelding,Fruits De Mer (IRE),Presenting,125
20/02/2026,2.52.,Ffos Las,roperhurst.com - Scrubbers From Barry Novices Hurdle (GBB Race),4yo+,Class 4,,2m4f ,5446,Heavy,4,4th,16,Slack Alice,0,"Bowen, Mickey",5,"Fenelon, S",5,146,66,,0,5 mins 21.54s,321.54,33.5,61.5,20,4,National Hunt,0,0,1,0,4400,28,Novices Hurdle,"always in rear, tailed off before 3 out",4,None,Left Handed,,28,11,Decorated Knight,Flat,628,Mare,Kuragina (IRE),Ravens Pass (USA),125
20/02/2026,3.22.,Ffos Las,fairplaybet.co.uk Bet 10 Get 10 Handicap Hurdle,4yo+,Class 4,,2m4f ,4753,Heavy,6,1st,,El Gavilan (FR),0,"Boultbee-brooks, Clive",5,"McLernon, R P",0,159,5,,106,5 mins 25.10s,325.1,,105.5,20,1,National Hunt,0,0,2,0,4400,28,Handicap Hurdle,"disputed lead, led outright 4th, not fluent 7th, mistake and joined 3 out, briefly headed before last, sustained duel with runner-up run-in, kept on and led outright near finish",3,None,Left Handed,CkPc TT,21,11,Guignol (GER),Flat,4753,Gelding,La Jalousie (FR),Muhtathir,117
20/02/2026,3.22.,Ffos Las,fairplaybet.co.uk Bet 10 Get 10 Handicap Hurdle,4yo+,Class 4,,2m4f ,4753,Heavy,6,2nd,NK,Fresh Speculation,0,"Daly, H D",8,"McCain-Mitchell, Toby",5,165,4,,117,5 mins 25.10s,325.1,0.15,105.5,20,2,National Hunt,0,0,2,0,4400,28,Handicap Hurdle,"prominent, disputed lead 3 out, soon ridden, briefly led outright before last, sustained duel with winner run-in, no extra and headed near finish",1,None,Left Handed,,43,14,Pethers Moon (IRE),Flat,2187,Gelding,Wilde Speculation (IRE),Oscar (IRE),117
20/02/2026,3.22.,Ffos Las,fairplaybet.co.uk Bet 10 Get 10 Handicap Hurdle,4yo+,Class 4,,2m4f ,4753,Heavy,6,3rd,5,Eton Mes (IRE),0,"Pipe, D E",5,"Corcoran, Mr Rian",7,151,1.1,(Fav),105,5 mins 25.10s,325.1,5.15,105.5,20,3,National Hunt,0,0,2,0,4400,28,Handicap Hurdle,"held up in rear, smooth headway 3 out, every chance 2 out, soon ridden, faded run-in",5,None,Left Handed,,6,8,Expert Eye,Flat,1094,Gelding,Tutti Frutti,Teofilo (IRE),117
20/02/2026,3.22.,Ffos Las,fairplaybet.co.uk Bet 10 Get 10 Handicap Hurdle,4yo+,Class 4,,2m4f ,4753,Heavy,6,4th,11,Boyles Hill (IRE),0,"Williams, Evan",7,"Williams, Isabel",0,158,11,,105,5 mins 25.10s,325.1,16.15,105.5,20,4,National Hunt,0,0,2,0,4400,28,Handicap Hurdle,"took keen hold, disputed lead, not fluent 2nd, headed 4th, ridden and weakened before 3 out",4,None,Left Handed,,24,12,Watar (IRE),Flat,547,Gelding,Jezzebelle,Schiaparelli (GER),117
20/02/2026,3.22.,Ffos Las,fairplaybet.co.uk Bet 10 Get 10 Handicap Hurdle,4yo+,Class 4,,2m4f ,4753,Heavy,6,5th,HD,Carismatic Soldier (IRE),0,"Murphy, Olly",7,"Bowen, Sean P",0,165,11,,112,5 mins 25.10s,325.1,16.25,105.5,20,5,National Hunt,0,0,2,0,4400,28,Handicap Hurdle,"always in rear, ridden and weakened 2 out",2,None,Left Handed,CkPc,22,7,Soldier Of Fortune (IRE),Flat,273,Gelding,Lady Charisma,Presenting,117
20/02/2026,3.22.,Ffos Las,fairplaybet.co.uk Bet 10 Get 10 Handicap Hurdle,4yo+,Class 4,,2m4f ,4753,Heavy,6,F,,Ourbrowneyedgirl (IRE),0,"Gardner, Mrs S",7,"Gardner, Lucy",0,148,8,,95,5 mins 25.10s,325.1,,105.5,20,F,National Hunt,0,0,2,0,4400,28,Handicap Hurdle,"took keen hold, midfield, not fluent 3rd, in touch 3 out, ridden and faded approaching last where fell",6,None,Left Handed,,17,8,Diamond Boy (FR),Flat,,Mare,Hello Sweetie,Westerner,117
20/02/2026,3.52.,Ffos Las,Fairplay Lets Bet On It! Handicap Hurdle,4yo+,Class 5,,2m ,3961,Heavy,6,1st,,Timeforarum,0,"Eckley, B J",8,"Best, J A",0,160,8,,91,4 mins 12.34s,252.34,,90,16,1,National Hunt,0,0,2,0,3482,21,Handicap Hurdle,"midfield, smooth headway to lead 2 out, 2 lengths clear approaching last, ridden and stayed on well run-in",3,None,Left Handed,,158,14,Proconsul,Flat,3961,Gelding,Timeforagin,Pasternak,106
20/02/2026,3.52.,Ffos Las,Fairplay Lets Bet On It! Handicap Hurdle,4yo+,Class 5,,2m ,3961,Heavy,6,2nd,7,Cumhacht (IRE),0,"Curtis, Miss Rebecca",8,"Bowen, Sean P",0,158,8.5,,89,4 mins 12.34s,252.34,7,90,16,2,National Hunt,0,0,2,0,3482,21,Handicap Hurdle,"held up in rear, in touch 2 out, soon ridden to chase leaders, kept on and went second close home, no match for winner",4,None,Left Handed,,50,16,Camacho,Flat,1822,Gelding,Soliza (IRE),Intikhab (USA),106
20/02/2026,3.52.,Ffos Las,Fairplay Lets Bet On It! Handicap Hurdle,4yo+,Class 5,,2m ,3961,Heavy,6,3rd,2.5,Morning Mayhem,0,"Scholfield, Nick",5,"McCain-Mitchell, Toby",5,170,0.57,(Fav),106,4 mins 12.34s,252.34,9.5,90,16,3,National Hunt,0,0,2,0,3482,21,Handicap Hurdle,"prominent, chased winner 2 out, pushed along approaching last, faded and lost second close home",1,None,Left Handed,,7,13,Dragon Dancer,Flat,911,Gelding,Midnight Mayhem (IRE),Presenting,106
20/02/2026,3.52.,Ffos Las,Fairplay Lets Bet On It! Handicap Hurdle,4yo+,Class 5,,2m ,3961,Heavy,6,4th,15,Linden Lane (IRE),0,"Williams, Evan",6,"Williams, Isabel",0,163,6,,94,4 mins 12.34s,252.34,24.5,90,16,4,National Hunt,0,0,2,0,3482,21,Handicap Hurdle,"midfield, ridden and weakened before last",2,None,Left Handed,,16,10,Lindas Lad,Flat,456,Gelding,Fortune Favours (IRE),Flemensfirth (USA),106
20/02/2026,3.52.,Ffos Las,Fairplay Lets Bet On It! Handicap Hurdle,4yo+,Class 5,,2m ,3961,Heavy,6,5th,1.75,Bossofthebus (IRE),0,"Williams, Evan",7,"Ring, C V",0,149,33,,80,4 mins 12.34s,252.34,26.25,90,16,5,National Hunt,0,0,2,0,3482,21,Handicap Hurdle,"led, headed and not fluent 2 out, soon ridden and weakened",7,None,Left Handed, TT,17,17,Hillstar,Flat,227,Gelding,Lochannagh (IRE),Shantou (USA),106
20/02/2026,3.52.,Ffos Las,Fairplay Lets Bet On It! Handicap Hurdle,4yo+,Class 5,,2m ,3961,Heavy,6,6th,41,Twp Stori,0,"Drinkwater, S W",8,"Corcoran, Mr Rian",7,146,11,,84,4 mins 12.34s,252.34,67.25,90,16,6,National Hunt,0,0,2,0,3482,21,Handicap Hurdle,"wore hood to post, always in rear, tailed off before 2 out",5,None,Left Handed,,87,18,Proconsul,Flat,0,Gelding,Gulf Punch,Dubawi (IRE),106
20/02/2026,4.22.,Ffos Las,fairplaybet.co.uk Handicap Chase,5yo+,Class 5,,2m ,3961,Heavy,5,1st,,Dj Pete (IRE),0,"Davies, Miss Sarah-Jayne",8,"Best, J A",0,166,4,,93,4 mins 17.31s,257.31,,90,16,1,National Hunt,0,0,2,0,3520,21,Handicap Chase,"close up in touch, ridden and headway to dispute lead 2 out, kept on and led outright run-in, diminishing advantage near finish but always doing enough",2,None,Left Handed,CkPc,24,14,Malinas (GER),Flat,3961,Gelding,Rosealainn (IRE),Roselier (FR),95
20/02/2026,4.22.,Ffos Las,fairplaybet.co.uk Handicap Chase,5yo+,Class 5,,2m ,3961,Heavy,5,2nd,HD,El Rojo Grande (IRE),0,"Price, Katy",9,"Quinlan, S M",3,155,1.38,(Fav),85,4 mins 17.31s,257.31,0.1,90,16,2,National Hunt,0,0,2,0,3520,21,Handicap Chase,"prominent, disputed lead 3rd, ridden approaching last, soon headed, rallied near finish, just held",4,None,Left Handed,,15,16,Ocovango,Flat,1822,Gelding,Matt Wood (IRE),Woodborough (USA),95
