racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2026-02-27","1.50.","Doncaster","Virgin Bet Conditional Jockeys Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3248","Good To Soft","12","PU",,"Bridge","0","Moore, Gary and Josh","6","Mitchell, Mr F","0","163","12",,"100","4 mins 51.48s","291.48",,"102","19.5","PU","National Hunt","18.35029602","4.7","3","3","4268","37","Handicap Hurdle","held up in midfield, ridden and weakened before 2 out, pulled up before last","8","None","Left Handed",,"22","17","Golden Horn","Slight Undulations",,"Gelding","Sadilla","Foxwedge (AUS)","105",
"2026-02-27","2.20.","Doncaster","Virgin Bet Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m3f ","6337","Good","4","1st",,"Cuban Court (IRE)","0","King, N B","8","Quinlan, Jack","0","149","1.88","(Fav)","101","4 mins 51.91s","291.91",,"116.5","19","1","National Hunt","3.02326238","1.71192802","1","2","4211","16","Handicap Novices Chase","jumped slightly right at times, prominent, disputed lead after 1st, went one length ahead before 2 out, pulled clear after last, easily","4","None","Left Handed","CkPc TT","41","22","Court Cave (IRE)","Slight Undulations","6337","Gelding","Havana Dancer (IRE)","Flemensfirth (USA)","120",
"2026-02-27","2.20.","Doncaster","Virgin Bet Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m3f ","6337","Good","4","2nd","13","Noahsgreatrainbow (IRE)","0","Derham, Harry","7","OBrien, P V","0","168","4",,"120","4 mins 51.91s","291.91","13","116.5","19","2","National Hunt","5.5","2.48","1","2","4211","16","Handicap Novices Chase","chased leaders, mistake 8th, not fluent 4 out, pushed along to go second 2 out, ridden when blundered last, no chance with winner, kept on one pace","1","None","Left Handed",,"46","8","Milan","Slight Undulations","2916","Gelding","Bowling Green (IRE)","Beneficial","120",
"2026-02-27","2.20.","Doncaster","Virgin Bet Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m3f ","6337","Good","4","3rd","1.25","Lylian (FR)","0","Moore, Gary and Josh","5","Mitchell, Mr F","3","157","2.5",,"116","4 mins 51.91s","291.91","14.25","116.5","19","3","National Hunt","3.64871414","1.79244041","1","2","4211","16","Handicap Novices Chase","wore hood to post, led, disputed lead after 1st, pushed along and headed before 2 out, lost second 2 out, plugged on","3","None","Left Handed",,"27","3","Tunis (POL)","Slight Undulations","1458","Gelding","Reine De Mai (FR)","Fragrant Mix (IRE)","120",
"2026-02-27","2.20.","Doncaster","Virgin Bet Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"2m3f ","6337","Good","4","UR",,"Sign Again (IRE)","0","Longsdon, C E","6","Bass, David","0","165","2.75",,"117","4 mins 51.91s","291.91",,"116.5","19","UR","National Hunt","4.49126152","2.21693446","1","2","4211","16","Handicap Novices Chase","held up in touch, blundered and unseated rider 5th","2","None","Left Handed"," TT","63","7","Lucky Speed (IRE)","Slight Undulations",,"Gelding","All Notoriety (IRE)","Shantou (USA)","120",
"2026-02-27","2.50.","Doncaster","Virgin Bet Daily Extra Places Novices Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8169","Good To Soft","4","1st",,"Tormund Giantsbane (IRE)","0","Skelton, Daniel","6","Skelton, Harry","0","165","1.63",,"123","6 mins 10.23s","370.23",,"120.5","24.5","1","National Hunt","3.05","1.6370879","1","2","5364","58","Novices Hurdle","made all, going best when mistake 2 out, ridden and went clear before last, pushed out run-in","4","None","Left Handed",,"84","4","Mount Nelson","Slight Undulations","8169","Gelding","Roc N Roe (IRE)","Mahler","124",
"2026-02-27","2.50.","Doncaster","Virgin Bet Daily Extra Places Novices Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8169","Good To Soft","4","2nd","24","Quay Item (IRE)","0","Henderson, N J","6","Gordon, Mr Fred","0","165","1","(Fav)","124","6 mins 10.23s","370.23","24","120.5","24.5","2","National Hunt","1.98783982","1.31","1","2","5364","58","Novices Hurdle","midfield, headway to chase winner 2 out, soon pushed along and outpaced, no impression run-in","2","None","Left Handed",,"32","2","Sholokhov (IRE)","Slight Undulations","3764","Gelding","Ninety Seconds (IRE)","Presenting","124",
"2026-02-27","2.50.","Doncaster","Virgin Bet Daily Extra Places Novices Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8169","Good To Soft","4","3rd","27","Sleedagh (IRE)","0","Russell, Lucinda / Scudamore, M","6","Fox, Derek R","0","159","4.5",,"118","6 mins 10.23s","370.23","51","120.5","24.5","3","National Hunt","6","1.75","1","2","5364","58","Novices Hurdle","prominent, pushed along and lost position 2 out, soon tailed off","5","None","Left Handed",,"27","5","Milan","Slight Undulations","1881","Gelding","Tullyglush (IRE)","Scorpion (IRE)","124",
"2026-02-27","2.50.","Doncaster","Virgin Bet Daily Extra Places Novices Hurdle (GBB Race)","4yo+","Class 3",,"3m.5f ","8169","Good To Soft","4","PU",,"Sunset Boulevard (IRE)","0","Williams, Miss Venetia","6","Deutsch, Charlie","0","165","66",,"0","6 mins 10.23s","370.23",,"120.5","24.5","PU","National Hunt","121.73878393","17","1","2","5364","58","Novices Hurdle","not always fluent and never travelling in rear, tailed off before 3 out, pulled up before 2 out","3","None","Left Handed",,"25","4","Wings Of Eagles (FR)","Slight Undulations",,"Gelding","A Better Excuse (IRE)","Moscow Society (USA)","124",
"2026-02-27","3.22.","Doncaster","Virgin Bet Handicap Hurdle","4yo+","Class 4",,"2m1f ","4066","Good To Soft","8","1st",,"Light Fandango (IRE)","0","Mulholland, N P","7","Harris, Bradley","3","158","5.5",,"113","4 mins 9.89s","249.89",,"114","17","1","National Hunt","7.6","2.58","3","3","3648","37","Handicap Hurdle","took keen hold, prominent, headway to dispute lead 2 out, left in outright lead last, diminishing advantage near finish but always holding on","6","None","Left Handed"," TT","43","8","Doyen (IRE)","Slight Undulations","4066","Gelding","Go Out Dancing","Flemensfirth (USA)","121",
"2026-02-27","3.22.","Doncaster","Virgin Bet Handicap Hurdle","4yo+","Class 4",,"2m1f ","4066","Good To Soft","8","2nd","6.5","A Different Kind (IRE)","0","McCain Jnr, D","9","Gillard, Mr T","0","167","16",,"119","4 mins 9.89s","249.89","6.5","114","17","2","National Hunt","19.38273199","3.9","3","3","3648","37","Handicap Hurdle","midfield, ridden and in touch 2 out, soon ridden and outpaced by leaders, left in second approaching last, kept on, not reach winner","2","None","Left Handed"," TT","41","24","Doyen (IRE)","Slight Undulations","1871","Gelding","Ma Minx (IRE)","Shantou (USA)","121",
"2026-02-27","3.22.","Doncaster","Virgin Bet Handicap Hurdle","4yo+","Class 4",,"2m1f ","4066","Good To Soft","8","3rd","10","As Fast As Wind (IRE)","0","Davidson, Tristan","6","Dunne, R T","0","150","5.5",,"102","4 mins 9.89s","249.89","16.5","114","17","3","National Hunt","8.52192233","2.35508294","3","3","3648","37","Handicap Hurdle","held up in midfield, not fluent 4th, going okay when not fluent 2 out, soon outpaced, left in third approaching last","9","None","Left Handed",,"27","30","Galileo Gold","Slight Undulations","936","Mare","Balkaya (IRE)","Rock Of Gibraltar (IRE)","121",
"2026-02-27","3.22.","Doncaster","Virgin Bet Handicap Hurdle","4yo+","Class 4",,"2m1f ","4066","Good To Soft","8","4th","9","Killycarn (IRE)","0","Smith, Mrs S J / Parkinson, J","6","Kavanagh, Peter J","0","154","9",,"106","4 mins 9.89s","249.89","25.5","114","17","4","National Hunt","14.15177599","3.52286275","3","3","3648","37","Handicap Hurdle","held up in rear, ridden and in touch 2 out, soon outpaced","8","None","Left Handed",,"41","5","Mount Nelson","Slight Undulations","468","Gelding","Hakeeka","Cape Cross (IRE)","121",
"2026-02-27","3.22.","Doncaster","Virgin Bet Handicap Hurdle","4yo+","Class 4",,"2m1f ","4066","Good To Soft","8","5th","NK","Leaumec De Mee (FR)","0","Skelton, Daniel","5","Woods, K K","0","158","2.25","(Fav)","110","4 mins 9.89s","249.89","25.65","114","17","5","National Hunt","3.67437972","1.79205062","3","3","3648","37","Handicap Hurdle","midfield, ridden and dropped to rear 2 out, soon tailed off","7","None","Left Handed",,"44","4","Beaumec De Houelle (FR)","Slight Undulations","233","Gelding","Finesse De Mee (FR)","Saint Des Saints (FR)","121",
"2026-02-27","3.22.","Doncaster","Virgin Bet Handicap Hurdle","4yo+","Class 4",,"2m1f ","4066","Good To Soft","8","6th","3.5","Parramount","0","Longsdon, C E","10","McConville, Mr D J","7","162","12",,"121","4 mins 9.89s","249.89","29.15","114","17","6","National Hunt","11.88705332","3.25138104","3","3","3648","37","Handicap Hurdle","went to post early in hood, led, ridden and headed 2 out, soon faded","1","None","Left Handed","CkPc","24","31","Mount Nelson","Slight Undulations","0","Gelding","Queen Soraya","Persian Bold (IRE)","121",
"2026-02-27","3.22.","Doncaster","Virgin Bet Handicap Hurdle","4yo+","Class 4",,"2m1f ","4066","Good To Soft","8","F",,"Minella Jury (IRE)","0","Twiston-Davies, N A","6","Hughes, Brian","0","166","3.33",,"118","4 mins 9.89s","249.89",,"114","17","F","National Hunt","4.76333392","1.87344549","3","3","3648","37","Handicap Hurdle","headway to dispute lead 2 out, soon ridden, every chance when fell last","3","None","Left Handed",,"35","5","Jukebox Jury (IRE)","Slight Undulations",,"Gelding","Wings Of Glory (GER)","Monsun (GER)","121",
"2026-02-27","3.22.","Doncaster","Virgin Bet Handicap Hurdle","4yo+","Class 4",,"2m1f ","4066","Good To Soft","8","PU",,"North Of Richmond (IRE)","0","Hales, A M","6","Carver, Bryan","0","163","9",,"115","4 mins 9.89s","249.89",,"114","17","PU","National Hunt","12.5","3.32059638","3","3","3648","37","Handicap Hurdle","always in rear, pulled up before 2 out","4","None","Left Handed",,"44","5","Workforce","Slight Undulations",,"Gelding","Glide Away (IRE)","Getaway (GER)","121",
"2026-02-27","3.57.","Doncaster","Virgin Bet Doncaster Handicap Hurdle","4yo+","Class 5",,"3m.5f ","3248","Good To Soft","7","1st",,"Swift Jet (IRE)","0","Phillips, R T","8","Bannister, Harry A A","0","164","22",,"100","6 mins 33.18s","393.18",,"96","24.5","1","National Hunt","32.13915685","3.6","2","3","5364","58","Handicap Hurdle","led, joined 3rd, ridden and led outright 2 out, soon went clear, pushed out run-in","3","None","Left Handed","CkPc","35","9","Jet Away","Slight Undulations","3248","Gelding","April Joy (IRE)","Shantou (USA)","100",
"2026-02-27","3.57.","Doncaster","Virgin Bet Doncaster Handicap Hurdle","4yo+","Class 5",,"3m.5f ","3248","Good To Soft","7","2nd","14","Scairp Dubh","0","Smith, Mrs S J / Parkinson, J","6","Power, Jack","5","152","6",,"93","6 mins 33.18s","393.18","14","96","24.5","2","National Hunt","9.60169772","1.71610186","2","3","5364","58","Handicap Hurdle","midfield, ridden and chased leaders 2 out, went second approaching last, no match for winner","8","None","Left Handed",,"11","7","Scorpion (IRE)","Slight Undulations","1494","Gelding","Sinamay (USA)","Saint Ballado (CAN)","100",
"2026-02-27","3.57.","Doncaster","Virgin Bet Doncaster Handicap Hurdle","4yo+","Class 5",,"3m.5f ","3248","Good To Soft","7","3rd","3.25","Geordie Night","0","Kent, Nick","7","Broughton, Mr T P","5","155","18",,"96","6 mins 33.18s","393.18","17.25","96","24.5","3","National Hunt","26","2.93758445","2","3","5364","58","Handicap Hurdle","prominent, not fluent 1st, disputed lead 3rd, ridden and headed 2 out, soon outpaced by winner, lost second approaching last","6","None","Left Handed"," TT","62","14","Geordieland (FR)","Slight Undulations","747","Gelding","Night Symphonie","Cloudings (IRE)","100",
"2026-02-27","3.57.","Doncaster","Virgin Bet Doncaster Handicap Hurdle","4yo+","Class 5",,"3m.5f ","3248","Good To Soft","7","4th","40","Less Destiny Star (IRE)","0","Pauling, Ben","7","Woods, K K","0","163","16",,"99","6 mins 33.18s","393.18","57.25","96","24.5","4","National Hunt","23.03085514","3.38643633","2","3","5364","58","Handicap Hurdle","held up in rear, in touch 3 out, ridden and faded 2 out","4","None","Left Handed"," TT","35","6","Blue Bresil (FR)","Slight Undulations","374","Gelding","Spendajennie (IRE)","Old Vic","100",
"2026-02-27","3.57.","Doncaster","Virgin Bet Doncaster Handicap Hurdle","4yo+","Class 5",,"3m.5f ","3248","Good To Soft","7","5th","30","Highbury Hill","0","Hawke, N J","5","Carver, Bryan","0","164","8",,"100","6 mins 33.18s","393.18","87.25","96","24.5","5","National Hunt","12.27939063","2.03179438","2","3","5364","58","Handicap Hurdle","midfield, pushed along before 3 out, soon dropped to rear, tailed off 2 out","2","None","Left Handed",,"31","9","Masterstroke (USA)","Slight Undulations","186","Mare","Kilronan High (IRE)","Mountain High (IRE)","100",
"2026-02-27","3.57.","Doncaster","Virgin Bet Doncaster Handicap Hurdle","4yo+","Class 5",,"3m.5f ","3248","Good To Soft","7","F",,"Mr Griffiths (FR)","0","ONeill, Jonjo and AJ","6","ONeill, Jonjo (Jr)","0","158","0.36","(Fav)","94","6 mins 33.18s","393.18",,"96","24.5","F","National Hunt","1.40183702","1.14180168","2","3","5364","58","Handicap Hurdle","midfield, jumped left 5th, fell 6th","7","None","Left Handed",,"7","6","Masked Marvel","Slight Undulations",,"Gelding","Uriela Jin (FR)","Turtle Bowl (IRE)","100",
"2026-02-27","3.57.","Doncaster","Virgin Bet Doncaster Handicap Hurdle","4yo+","Class 5",,"3m.5f ","3248","Good To Soft","7","F",,"Pooroldmackley (IRE)","0","Williams, Evan","7","Williams, Eleanor","7","144","40",,"87","6 mins 33.18s","393.18",,"96","24.5","F","National Hunt","85","6.96067803","2","3","5364","58","Handicap Hurdle","held up in rear, brief headway before 2 out, soon faded, fell last","9","None","Left Handed",,"68","15","Getaway (GER)","Slight Undulations",,"Gelding","Parkview Delight (IRE)","Oscar (IRE)","100",
"2026-02-27","4.30.","Doncaster","Virgin Bet Supports Safe Gambling Handicap Chase","5yo+","Class 5",,"2m3f ","4330","Good","5","1st",,"Bravethewaves","0","Greenall, O / Guerriero, J","9","Wynne, Toby","0","149","4.5",,"81","5 mins 0.06s","300.06",,"81","19","1","National Hunt","6.02787266","2.72","2","2","4211","16","Handicap Chase","led, joined 3rd, led outright 10th, ridden and went clear 2 out, kept on well","4","None","Left Handed","CkPc TT","37","22","Gentlewave (IRE)","Slight Undulations","4330","Gelding","Miss Lucky Penny","Karinga Bay","100",
"2026-02-27","4.30.","Doncaster","Virgin Bet Supports Safe Gambling Handicap Chase","5yo+","Class 5",,"2m3f ","4330","Good","5","2nd","20","Line Of Descent (IRE)","0","Greatrex, W J","8","Bannister, Harry A A","0","167","3.5",,"99","5 mins 0.06s","300.06","20","81","19","2","National Hunt","5.62393007","2.07292322","2","2","4211","16","Handicap Chase","prominent, disputed lead 3rd, headed 10th, not fluent 4 out, soon ridden and outpaced by leaders, left in second 2 out, no match for winner","2","None","Left Handed"," TT","25","28","Nathaniel (IRE)","Slight Undulations","1993","Gelding","Joys Of Spring (IRE)","Invincible Spirit (IRE)","100",
"2026-02-27","4.30.","Doncaster","Virgin Bet Supports Safe Gambling Handicap Chase","5yo+","Class 5",,"2m3f ","4330","Good","5","3rd","13","Misteroddsocks (IRE)","0","Case, B I","6","Gethings, Ciaran","0","148","7",,"80","5 mins 0.06s","300.06","33","81","19","3","National Hunt","8.94002257","3.25","2","2","4211","16","Handicap Chase","took keen hold, midfield, brief headway 3rd, in touch 4 out, soon ridden and outpaced, tailed off before 2 out","5","None","Left Handed","CkPc TT","58","10","Walk In The Park (IRE)","Slight Undulations","996","Gelding","Fairy Hill (IRE)","Stowaway","100",
"2026-02-27","4.30.","Doncaster","Virgin Bet Supports Safe Gambling Handicap Chase","5yo+","Class 5",,"2m3f ","4330","Good","5","4th","25","Elusive Knight (IRE)","0","Williams, Evan","6","Ring, C V","0","147","12",,"79","5 mins 0.06s","300.06","58","81","19","4","National Hunt","20","7.021782","2","2","4211","16","Handicap Chase","not always fluent, always in rear, tailed off before 3 out","6","None","Left Handed",,"28","6","Elusive Pimpernel (USA)","Slight Undulations","499","Gelding","Madame Martine (IRE)","Spadoun (FR)","100",
"2026-02-27","4.30.","Doncaster","Virgin Bet Supports Safe Gambling Handicap Chase","5yo+","Class 5",,"2m3f ","4330","Good","5","F",,"Rehill Relic (IRE)","0","Allwood, S","7","Bellamy, Tom","0","168","0.91","(Fav)","100","5 mins 0.06s","300.06",,"81","19","F","National Hunt","2","1.37","2","2","4211","16","Handicap Chase","midfield, mistake 7th, ridden and chased winner after 4 out, headway 3 out, keeping on same pace when fell 2 out","1","None","Left Handed","CkPc","33","16","Mahler","Slight Undulations",,"Gelding","Rehill Lass (IRE)","Shernazar","100",
"2026-02-27","5.05.","Doncaster","Virgin Bet A Good Bet Veterans Handicap Chase","10yo+","Class 3",,"3m ","10562","Good To Soft","9","1st",,"If Not For Dylan (IRE)","0","Russell, Lucinda / Scudamore, M","11","Doyle, Alan","3","152","4",,"112","6 mins 21.10s","381.1",,"119","24","1","National Hunt","5.4","1.99602564","3","3","5274","16","Handicap Chase","made all, ridden after 3 out, went clear after 2 out, kept on run-in","9","None","Left Handed"," TT","31","32","Doyen (IRE)","Slight Undulations","10562","Gelding","Exit Stage Left (IRE)","Exit To Nowhere (USA)","126",
"2026-02-27","5.05.","Doncaster","Virgin Bet A Good Bet Veterans Handicap Chase","10yo+","Class 3",,"3m ","10562","Good To Soft","9","2nd","4.5","Ladronne (FR)","0","Smith, Mrs S J / Parkinson, J","12","Power, Jack","5","156","5.5",,"118","6 mins 21.10s","381.1","4.5","119","24","2","National Hunt","8.2","2.3306922","3","3","5274","16","Handicap Chase","midfield, in touch 11th, chased winner 13th, ridden and lost second 3 out, no impression approaching last, stayed on and went second near finish","7","None","Left Handed"," TT","37","52","Lindas Lad","Slight Undulations","4860","Gelding","Worldeta (FR)","Lost World (IRE)","126",
"2026-02-27","5.05.","Doncaster","Virgin Bet A Good Bet Veterans Handicap Chase","10yo+","Class 3",,"3m ","10562","Good To Soft","9","3rd","0.5","Stratagem (FR)","0","Bowen, Mickey","10","Fenelon, S","5","145","8.5",,"107","6 mins 21.10s","381.1","5","119","24","3","National Hunt","11.46688834","3.3","3","3","5274","16","Handicap Chase","held up in midfield, in touch 4 out, soon pushed along, outpaced 3 out, headway into fourth approaching last, kept on and went third near finish","10","None","Left Handed","CkPc TT","26","20","Sunday Break (JPN)","Slight Undulations","2430","Gelding","Our Ziga (FR)","Linamix (FR)","126",
"2026-02-27","5.05.","Doncaster","Virgin Bet A Good Bet Veterans Handicap Chase","10yo+","Class 3",,"3m ","10562","Good To Soft","9","4th","NK","Erne River (IRE)","0","Kent, Nick","11","Woods, K K","0","169","10",,"126","6 mins 21.10s","381.1","5.15","119","24","4","National Hunt","12.72446028","3.65","3","3","5274","16","Handicap Chase","prominent, chased winner 3 out, soon ridden, kept on same pace approaching last, no extra and lost two places near finish","1","None","Left Handed","CkPc TT","76","26","Califet (FR)","Slight Undulations","1216","Gelding","Lusty Beg (IRE)","Old Vic","126",
"2026-02-27","5.05.","Doncaster","Virgin Bet A Good Bet Veterans Handicap Chase","10yo+","Class 3",,"3m ","10562","Good To Soft","9","5th","15","Sainte Doctor (FR)","0","Mulholland, N P","10","McLernon, R P","0","166","3.5",,"123","6 mins 21.10s","381.1","20.15","119","24","5","National Hunt","5.53693351","2.02","3","3","5274","16","Handicap Chase","midfield, slow 7th, headway 3 out, soon ridden in fourth, faded before last","3","None","Left Handed","CkPc TT","40","28","Doctor Dino (FR)","Slight Undulations","606","Mare","Pakoonah","Poliglote","126",
"2026-02-27","5.05.","Doncaster","Virgin Bet A Good Bet Veterans Handicap Chase","10yo+","Class 3",,"3m ","10562","Good To Soft","9","6th","6.5","Chavez (IRE)","0","Williams, Miss Venetia","10","Deutsch, Charlie","0","168","40",,"125","6 mins 21.10s","381.1","26.65","119","24","6","National Hunt","64.26272886","12.86148064","3","3","5274","16","Handicap Chase","held up in rear, headway after 6th, mistake and lost position 13th, in touch 3 out, soon pushed along, faded after 2 out","2","None","Left Handed",,"41","13","Yeats (IRE)","Slight Undulations","0","Gelding","Rock The Baby (IRE)","Waveney (UAE)","126",
