racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2026-02-28","2.55.","Kelso","bet365 Morebattle Hurdle (Handicap) (GBB Race)","4yo+","Class 2",,"2m ","61728","Good To Soft","17","13th","NK","Serious Operator (IRE)","0","Russell, Lucinda / Scudamore, M","9","Wadge, P","0","158","25",,"127","4 mins 3.07s","243.07","51.4","127","16","13","National Hunt","40","6.6","4","4","3571","0","Handicap Hurdle","rear of midfield, outpaced and dropped towards rear after 2 out, soon weakened","9","None","Left Handed"," TT","64","19","Malinas (GER)","Slight Undulations",,"Gelding","Idrather Not Say (IRE)","Scorpion (IRE)","137",
"2026-02-28","2.55.","Kelso","bet365 Morebattle Hurdle (Handicap) (GBB Race)","4yo+","Class 2",,"2m ","61728","Good To Soft","17","14th","9.5","City Of Diamonds (IRE)","0","McCain Jnr, D","6","Maggs, Mr William","5","142","50",,"116","4 mins 3.07s","243.07","60.9","127","16","14","National Hunt","156.42652775","18.61448393","4","4","3571","0","Handicap Hurdle","towards rear, some headway 3 out, outpaced after 2 out, soon weakened","15","None","Left Handed"," TT","28","8","Diamond Boy (FR)","Slight Undulations",,"Gelding","Honey Rosie (IRE)","Byron","137",
"2026-02-28","2.55.","Kelso","bet365 Morebattle Hurdle (Handicap) (GBB Race)","4yo+","Class 2",,"2m ","61728","Good To Soft","17","PU",,"Heart Above","0","Sayer, Mrs Dianne","8","Kavanagh, Peter J","0","142","50",,"111","4 mins 3.07s","243.07",,"127","16","PU","National Hunt","145.01382871","17.18059611","4","4","3571","0","Handicap Hurdle","always towards rear, struggling after 3 out, tailed off and pulled up before last","17","None","Left Handed",,"58","27","Shirocco (GER)","Slight Undulations",,"Gelding","Cool Baranca (GER)","Beat Hollow","137",
"2026-02-28","2.55.","Kelso","bet365 Morebattle Hurdle (Handicap) (GBB Race)","4yo+","Class 2",,"2m ","61728","Good To Soft","17","PU",,"Hot Fuss (IRE)","0","Dascombe, Tom","5","Bass, David","0","161","8",,"130","4 mins 3.07s","243.07",,"127","16","PU","National Hunt","10.70860541","3","4","4","3571","0","Handicap Hurdle","prominent, outpaced after 4 out, soon weakened","6","None","Left Handed","Vsor","43","24","Calyx","Slight Undulations",,"Gelding","Natural Bloom (IRE)","Galileo (IRE)","137",
"2026-02-28","2.55.","Kelso","bet365 Morebattle Hurdle (Handicap) (GBB Race)","4yo+","Class 2",,"2m ","61728","Good To Soft","17","PU",,"Dedicated Hero (IRE)","0","Thomson, A M","7","McMenamin, Daniel","0","154","7",,"123","4 mins 3.07s","243.07",,"127","16","PU","National Hunt","9.37883783","2.9","4","4","3571","0","Handicap Hurdle","prominent, lost place and weakened quickly after 3 out, eased and pulled up before last","12","None","Left Handed","CkPc","27","12","Shirocco (GER)","Slight Undulations",,"Gelding","True Dedication (IRE)","Revoque (IRE)","137",
"2026-02-28","3.30.","Kelso","bet365 Handicap Hurdle (GBB Race)","4yo+","Class 2",,"2m5f ","15609","Good To Soft","8","1st",,"Both Barrels","0","Whillans, D W","8","Nichol, Craig","0","159","8",,"124","5 mins 25.00s","325",,"123.5","21","1","National Hunt","10.5","2.94733627","3","3","4589","0","Handicap Hurdle","midfield, closed on leaders after 3 out, led after 2 out, briefly faced challenge last, rallied and ran on well run-in, always doing enough towards finish","4","None","Left Handed",,"42","13","Saddlers Rock (IRE)","Slight Undulations","15609","Gelding","Red Legend","Midnight Legend","133",
"2026-02-28","3.30.","Kelso","bet365 Handicap Hurdle (GBB Race)","4yo+","Class 2",,"2m5f ","15609","Good To Soft","8","2nd","1.25","Good To Be Alive (IRE)","0","Murphy, Olly","5","Bowen, Sean P","0","165","2.5","(Fav)","130","5 mins 25.00s","325","1.25","123.5","21","2","National Hunt","3.8806378","1.67","3","3","4589","0","Handicap Hurdle","wore hood to start, held up in rear, not fluent 4th, pushed along and taken wide to make headway after 2 out, briefly disputed lead last, outpaced by winner run-in, kept on","3","None","Left Handed",,"33","6","Shirocco (GER)","Slight Undulations","7176","Gelding","Because Of You (IRE)","Oscar (IRE)","133",
"2026-02-28","3.30.","Kelso","bet365 Handicap Hurdle (GBB Race)","4yo+","Class 2",,"2m5f ","15609","Good To Soft","8","3rd","13","Frontier Prince","0","OBrien, Fergal","5","Burke, Jonathan","0","152","5.5",,"117","5 mins 25.00s","325","14.25","123.5","21","3","National Hunt","7.56858903","2.36","3","3","4589","0","Handicap Hurdle","held up towards rear, chased leaders after 3 out, went third before last, kept on but no chance with leading pair run-in","8","None","Left Handed",,"26","9","Frontiersman","Slight Undulations","3588","Gelding","Scorpion Princess (IRE)","Scorpion (IRE)","133",
"2026-02-28","3.30.","Kelso","bet365 Handicap Hurdle (GBB Race)","4yo+","Class 2",,"2m5f ","15609","Good To Soft","8","4th","4.75","Bold Light (IRE)","0","Russell, Lucinda / Scudamore, M","9","Doyle, Alan","3","152","12",,"120","5 mins 25.00s","325","19","123.5","21","4","National Hunt","20.58555567","4.1","3","3","4589","0","Handicap Hurdle","towards rear, closed on leasers after 4 out, soon raced in second, ridden when outpaced before last, weakened run-in","7","None","Left Handed",,"13","13","Leading Light (IRE)","Slight Undulations","1794","Gelding","Turmoss (FR)","Turgeon (USA)","133",
"2026-02-28","3.30.","Kelso","bet365 Handicap Hurdle (GBB Race)","4yo+","Class 2",,"2m5f ","15609","Good To Soft","8","5th","18","Fingals Hill (IRE)","0","Atkinson, P G","10","Bewley, Callum","0","168","14",,"133","5 mins 25.00s","325","37","123.5","21","5","National Hunt","21.65516083","4.2","3","3","4589","0","Handicap Hurdle","raced in second, led 5th, ridden when headed after 2 out, weakened quickly before last","1","None","Left Handed","CkPc","36","27","Shirocco (GER)","Slight Undulations","897","Gelding","Fingals Sister (IRE)","Oscar (IRE)","133",
"2026-02-28","3.30.","Kelso","bet365 Handicap Hurdle (GBB Race)","4yo+","Class 2",,"2m5f ","15609","Good To Soft","8","6th","14","Florida Dreams (IRE)","0","Richards, N G","8","Hughes, Brian","0","158","2.75",,"123","5 mins 25.00s","325","51","123.5","21","6","National Hunt","4.02081831","1.74","3","3","4589","0","Handicap Hurdle","wore hood in parade ring, towards rear, pushed along after 3 out, weakened quickly after 2 out","5","None","Left Handed",,"27","19","Doyen (IRE)","Slight Undulations","447","Gelding","First Line (GER)","Big Shuffle (USA)","133",
"2026-02-28","3.30.","Kelso","bet365 Handicap Hurdle (GBB Race)","4yo+","Class 2",,"2m5f ","15609","Good To Soft","8","7th","8","Smart Decision","0","Easterby, T D","5","Hamilton, Jamie","0","157","6.5",,"122","5 mins 25.00s","325","59","123.5","21","7","National Hunt","9.49096244","2.59893676","3","3","4589","0","Handicap Hurdle","prominent, mistake 6th, chased leaders from 3 out, outpaced and weakened quickly after 2 out","6","None","Left Handed",,"25","9","Postponed (IRE)","Slight Undulations","0","Gelding","Maven","Doyen (IRE)","133",
"2026-02-28","3.30.","Kelso","bet365 Handicap Hurdle (GBB Race)","4yo+","Class 2",,"2m5f ","15609","Good To Soft","8","PU",,"Skyjack Hijack (IRE)","0","Candlish, Jennie","8","Quinlan, Sean","0","168","14",,"133","5 mins 25.00s","325",,"123.5","21","PU","National Hunt","18.58929252","5","3","3","4589","0","Handicap Hurdle","led, headed 5th, pushed along 6th, weakened quickly and pulled up before 4 out","2","None","Left Handed",,"441","11","Jet Away","Slight Undulations",,"Gelding","Mrs Chevalier (IRE)","Catrail (USA)","133",
"2026-02-28","4.00.","Kelso","bet365 Juvenile Hurdle (GBB Race)","4yo","Class 3",,"2m ","7922","Good To Soft","7","1st",,"Word For Word (IRE)","0","Greenall, O / Guerriero, J","4","Nichol, Craig","0","154","11",,"0","4 mins 20.20s","260.2",,"0","16","1","National Hunt","15.31949977","5.76007363","2","2","3571","0","Hurdle","towards rear, keen early, mistake 3 out, raced wide on bend before 2 out, not fluent 2 out, ridden to lead before last, bad mistake last, rallied when ridden run-in, kept on","7","None","Left Handed","Hood","213","3","Harzand (IRE)","Slight Undulations","7922","Gelding","Washington Belle (IRE)","Duke Of Marmalade (IRE)","110",
"2026-02-28","4.00.","Kelso","bet365 Juvenile Hurdle (GBB Race)","4yo","Class 3",,"2m ","7922","Good To Soft","7","2nd","5.5","Belaya River (FR)","0","Derham, Harry","4","Skelton, Harry","0","160","2.5",,"109","4 mins 20.20s","260.2","5.5","0","16","2","National Hunt","4.04236619","1.74624297","2","2","3571","0","Hurdle","led, hit 4th, quickened 2 out, ridden when headed before last, kept on but no impression on winner run-in","2","None","Left Handed",,"29","10","Siyouni (FR)","Slight Undulations","3645","Gelding","Kosmische (IRE)","Fastnet Rock (AUS)","110",
"2026-02-28","4.00.","Kelso","bet365 Juvenile Hurdle (GBB Race)","4yo","Class 3",,"2m ","7922","Good To Soft","7","3rd","17","Keyboard (IRE)","0","Nicol, Adam","4","Mania, Ryan","0","154","0.73","(Fav)","110","4 mins 20.20s","260.2","22.5","0","16","3","National Hunt","1.84","1.29060718","2","2","3571","0","Hurdle","raced in third, closed on leader 4th, landed awkwardly 4 out, pushed along after 3 out, ridden 2 out, outpaced by leading trio before last, soon weakened","5","None","Left Handed","CkPc","13","8","Teofilo (IRE)","Slight Undulations","1822","Gelding","Pianota (USA)","Birdstone (USA)","110",
"2026-02-28","4.00.","Kelso","bet365 Juvenile Hurdle (GBB Race)","4yo","Class 3",,"2m ","7922","Good To Soft","7","4th","12","Storm The Dug (FR)","0","Russell, Lucinda / Scudamore, M","4","Wadge, P","0","154","125",,"0","4 mins 20.20s","260.2","34.5","0","16","4","National Hunt","330","66.84445819","2","2","3571","0","Hurdle","wore hood to start, held up in rear, some headway after 3 out, ridden before not fluent 2 out, weakened before last","6","None","Left Handed",,"13","8","Wooded (IRE)","Slight Undulations","912","Gelding","Hadrians Waltz (IRE)","Holy Roman Emperor (IRE)","110",
"2026-02-28","4.00.","Kelso","bet365 Juvenile Hurdle (GBB Race)","4yo","Class 3",,"2m ","7922","Good To Soft","7","PU",,"Vivre Le Reve","0","Pauling, Ben","4","Jones, Ben R","0","164","8.5",,"0","4 mins 20.20s","260.2",,"0","16","PU","National Hunt","13","5.2","2","2","3571","0","Hurdle","soon raced in second, lost position 4th, outpaced and dropped to last 4 out, soon tailed off, pulled up before 3 out","1","None","Left Handed",,"37","1","Pethers Moon (IRE)","Slight Undulations",,"Gelding","Solojorie (FR)","Solon (GER)","110",
"2026-02-28","4.00.","Kelso","bet365 Juvenile Hurdle (GBB Race)","4yo","Class 3",,"2m ","7922","Good To Soft","7","PU",,"Captain Connor (FR)","0","Walford, Mark","4","Hamilton, Jamie","0","154","28",,"0","4 mins 20.20s","260.2",,"0","16","PU","National Hunt","36","7.8","2","2","3571","0","Hurdle","midfield, pushed along and dropped towards rear after 3rd, tailed off from 3 out, pulled up before 3 out","4","None","Left Handed",,"37","3","Brave Mansonnien (FR)","Slight Undulations",,"Gelding","Darling Point (IRE)","Dark Angel (IRE)","110",
"2026-02-28","4.00.","Kelso","bet365 Juvenile Hurdle (GBB Race)","4yo","Class 3",,"2m ","7922","Good To Soft","7","PU",,"Bruce Banner (IRE)","0","Menzies, Rebecca","4","Moscrop, Nathan","0","160","20",,"0","4 mins 20.20s","260.2",,"0","16","PU","National Hunt","22.58640281","7.35078476","2","2","3571","0","Hurdle","midfield, closed on leaders 4th, chased leading pair 4 out, ridden after 3 out, soon outpaced, pulled up before 2 out","3","None","Left Handed",,"92","13","Starspangledbanner (AUS)","Slight Undulations",,"Gelding","Special Meaning","Mount Nelson","110",
"2026-02-28","4.35.","Kelso","bet365 Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","5446","Good To Soft","8","1st",,"A Path To Ronda (IRE)","0","Snowden, Jamie","6","Sheehan, Gavin","0","161","0.1","(Fav)","126","4 mins 14.53s","254.53",,"52.5","16","1","National Hunt","1.1576986","1.04","3","3","3571","0","Novices Hurdle","wore hood to start, prominent, led 3 out, ridden when headed before last, rallied and pressed leader run-in, all out when led again towards finish","2","None","Left Handed",,"21","6","Getaway (GER)","Slight Undulations","5446","Mare","Dusty Too","Terimon","126",
"2026-02-28","4.35.","Kelso","bet365 Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","5446","Good To Soft","8","2nd","0.75","Changemyluck","0","Coltherd, W S","6","Quinlan, Sean","0","154","40",,"0","4 mins 14.53s","254.53","0.75","52.5","16","2","National Hunt","320","6.4","3","3","3571","0","Novices Hurdle","midfield, kept wide to make headway from 3 out, chased leader 2 out, led but veered badly left before last, all out run-in, no extra when headed towards finish","6","None","Left Handed",,"13","4","Yorgunnabelucky (USA)","Slight Undulations","2509","Mare","Belle Bella (IRE)","Kalanisi (IRE)","126",
"2026-02-28","4.35.","Kelso","bet365 Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","5446","Good To Soft","8","3rd","19","Hunters Spring","0","Russell, Lucinda / Scudamore, M","5","McCann, Conner","7","147","8.5",,"105","4 mins 14.53s","254.53","19.75","52.5","16","3","National Hunt","17.98712921","1.70097172","3","3","3571","0","Novices Hurdle","midfield, chased leaders 3 out, went third before 2 out, outpaced by leading pair before last, kept on","7","None","Left Handed",,"79","5","Nayef (USA)","Slight Undulations","1254","Mare","Last Supper","Echo Of Light","126",
"2026-02-28","4.35.","Kelso","bet365 Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","5446","Good To Soft","8","4th","0.75","Bollin Skittle","0","Whillans, D W","6","Nichol, Craig","0","154","80",,"0","4 mins 14.53s","254.53","20.5","52.5","16","4","National Hunt","755.18352871","19","3","3","3571","0","Novices Hurdle","towards rear, some headway 3 out, outpaced after 2 out, weakened after last","5","None","Left Handed",,"25","2","Lindas Lad","Slight Undulations","628","Mare","Bollin Fiona","Silver Patriarch (IRE)","126",
"2026-02-28","4.35.","Kelso","bet365 Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","5446","Good To Soft","8","5th","26","Am I Bovvered","0","Forster, Miss S E","6","Wadge, P","0","154","125",,"0","4 mins 14.53s","254.53","46.5","52.5","16","5","National Hunt","1000","38","3","3","3571","0","Novices Hurdle","held up in rear, outpaced from 3 out, modest headway after 2 out, weakened after last","4","None","Left Handed","Hood","25","5","Cloudings (IRE)","Slight Undulations","0","Mare","Winter Peril (IRE)","Flemensfirth (USA)","126",
"2026-02-28","4.35.","Kelso","bet365 Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","5446","Good To Soft","8","6th","3","Just An Artist","0","Alexander, N W","5","Lynn, Bruce","0","161","10",,"106","4 mins 14.53s","254.53","49.5","52.5","16","6","National Hunt","36","2.11685152","3","3","3571","0","Novices Hurdle","wore hood in parade ring, led, headed after 3 out, outpaced after 3 out, weakened quickly before 2 out, tailed off before last","3","None","Left Handed",,"25","6","Masterstroke (USA)","Slight Undulations","0","Mare","Justapuzzle","Apple Tree (FR)","126",
"2026-02-28","4.35.","Kelso","bet365 Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","5446","Good To Soft","8","7th","20","Bittalemon","0","Moffatt, James","5","Noreci, Miss Leah","10","156","10",,"112","4 mins 14.53s","254.53","69.5","52.5","16","7","National Hunt","26.80305388","2.18789601","3","3","3571","0","Novices Hurdle","soon raced in close second, lost position before 3 out, outpaced before 2 out, soon weakened and tailed off before last","1","None","Left Handed","CkPc","70","12","Dubawi (IRE)","Slight Undulations","0","Mare","Bizzarria","Lemon Drop Kid (USA)","126",
"2026-02-28","4.35.","Kelso","bet365 Mares Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","5446","Good To Soft","8","8th","45","Sagonige","0","Jefferson, Ruth","7","Hughes, Brian","0","154","16",,"0","4 mins 14.53s","254.53","114.5","52.5","16","8","National Hunt","39.25902332","3.15","3","3","3571","0","Novices Hurdle","wore hood to start, always towards rear, tailed off from 3 out","8","None","Left Handed",,"30","3","Blue Bresil (FR)","Slight Undulations","0","Mare","Oleohneh (IRE)","Flemensfirth (USA)","126",
"2026-02-28","5.10.","Kelso","bet365 Cyril Alexander Memorial Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m5.5f ","10562","Good To Soft","4","1st",,"Al Kalila (IRE)","0","Crawford, S R B","7","Bowen, Sean P","0","150","1.25","(Fav)","122","5 mins 53.32s","353.32",,"122.5","21.5","1","National Hunt","2.28702846","1.44","1","2","4753","0","Handicap Novices Chase","soon raced in second, not fluent 12th, narrowly led led 4 out, faced challenge before 2 out, asserted after last, always doing enough run-in","3","None","Left Handed",,"39","12","Soldier Of Fortune (IRE)","Slight Undulations","10562","Gelding","Mollys Affair (IRE)","Kings Theatre (IRE)","136",
"2026-02-28","5.10.","Kelso","bet365 Cyril Alexander Memorial Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m5.5f ","10562","Good To Soft","4","2nd","2","Scarlet Jet (IRE)","0","Alexander, N W","6","Lynn, Bruce","0","145","11",,"117","5 mins 53.32s","353.32","2","122.5","21.5","2","National Hunt","13.5","3.75","1","2","4753","0","Handicap Novices Chase","soon raced in third, closed on leaders 2 out, soon ridden, chased winner after last, no extra towards finish","4","None","Left Handed","CkPc","25","7","Elusive Pimpernel (USA)","Slight Undulations","4860","Gelding","Jet Alert (IRE)","Milan","136",
"2026-02-28","5.10.","Kelso","bet365 Cyril Alexander Memorial Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m5.5f ","10562","Good To Soft","4","3rd","4.25","Push The Button (IRE)","0","Walford, Mark","7","Hamilton, Jamie","0","164","1.63",,"136","5 mins 53.32s","353.32","6.25","122.5","21.5","3","National Hunt","2.76680403","1.50480736","1","2","4753","0","Handicap Novices Chase","led, bad mistake 8th, jumped right 10th, headed 4 out, pushed along to press leader before 2 out, outpaced before last, weakened run-in","1","None","Left Handed","CkPc","35","17","Kingston Hill","Slight Undulations","2430","Gelding","Tara Rose","Kayf Tara","136",
"2026-02-28","5.10.","Kelso","bet365 Cyril Alexander Memorial Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"2m5.5f ","10562","Good To Soft","4","4th","0.5","Old Gregorian","0","Russell, Lucinda / Scudamore, M","7","Fox, Derek R","0","151","4.5",,"123","5 mins 53.32s","353.32","6.75","122.5","21.5","4","National Hunt","7","2.76","1","2","4753","0","Handicap Novices Chase","held up in last, pushed along after 2 out, outpaced after last, weakened towards finish","2","None","Left Handed"," TT","136","15","Jack Hobbs","Slight Undulations","1216","Gelding","Thankyou Very Much","Lucky Story (USA)","136",
"2026-02-28","1.00.","Lingfield","Create Your Bet Builders At Midnite Handicap","4yo+","Class 5",,"1m4f ","4397","Standard","7","1st",,"Charlies Choice","2","Simcock, D M","6","Langley, Miss Taryn","5","137","2.5",,"77","2 mins 30.50s","150.5",,"70","12","1","All Weather","3.88175271","1.42000607","2","4","2640","0","Handicap","mid-division, closed into fourth 2f out and pushed along, ran on to challenge between rivals inside last, led final 90yds, always doing enough","2","Inside","Left Handed",,"7","41","Lightning Spear","Polytrack","4397","Gelding","Aliyana (IRE)","Iffraaj","79",
"2026-02-28","1.00.","Lingfield","Create Your Bet Builders At Midnite Handicap","4yo+","Class 5",,"1m4f ","4397","Standard","7","2nd","NK","Wonder","1","Fanshawe, J R","5","Loughnane, Mr Billy","0","144","1.25","(Fav)","79","2 mins 30.50s","150.5","0.15","70","12","2","All Weather","2.36344625","1.26788367","2","4","2640","0","Handicap","wore red hood to post, tracked leaders, went second 3f out, pushed along 2f out, ridden approaching final furlong, led narrowly 110yds out, soon headed and no extra","1","Inside","Left Handed","CkPc","8","16","Masar (IRE)","Polytrack","2063","Gelding","High Drama (IRE)","High Chaparral (IRE)","79",
"2026-02-28","1.00.","Lingfield","Create Your Bet Builders At Midnite Handicap","4yo+","Class 5",,"1m4f ","4397","Standard","7","3rd","1.25","Damascus Steel (IRE)","6","Quinn, Denis P","6","Carson, William","0","138","5.5",,"73","2 mins 30.50s","150.5","1.4","70","12","3","All Weather","7.3080353","1.84047763","2","4","2640","0","Handicap","chased leaders, lost position well over 2f out, soon slightly hampered, stayed on but not pace to challenge","3","Inside","Left Handed","Vsor","29","44","Mastercraftsman (IRE)","Polytrack","1031","Gelding","Shanjia (GER)","Soldier Hollow","79",
"2026-02-28","1.00.","Lingfield","Create Your Bet Builders At Midnite Handicap","4yo+","Class 5",,"1m4f ","4397","Standard","7","3rd","DH","Pleasant Man","3","Ramsden, Joey","8","Marsh, Finley","0","135","10",,"70","2 mins 30.50s","150.5","1.4","70","12","3","All Weather","15.47025911","2.88","2","4","2640","0","Handicap","led, pushed along over 2f out, kept on, headed 110yds out and one pace","6","Inside","Left Handed","Vsor","8","38","Galileo (IRE)","Polytrack","1031","Gelding","Melito (AUS)","Redoutes Choice (AUS)","79",
"2026-02-28","1.00.","Lingfield","Create Your Bet Builders At Midnite Handicap","4yo+","Class 5",,"1m4f ","4397","Standard","7","5th","0.75","Party Island (IRE)","8","Coakley, D J","9","Bass, George","0","132","9",,"67","2 mins 30.50s","150.5","2.15","70","12","5","All Weather","12","2.44441305","2","4","2640","0","Handicap","towards rear, improved on outer 3f out, pushed along in third 2f out, ridden over 1f out, stayed on same pace","7","Inside","Left Handed","CkPc","24","59","Tagula (IRE)","Polytrack","257","Gelding","Pretty Demanding (IRE)","Night Shift (USA)","79",
"2026-02-28","1.00.","Lingfield","Create Your Bet Builders At Midnite Handicap","4yo+","Class 5",,"1m4f ","4397","Standard","7","6th","22","Tatmeen (IRE)","5","Dace, L A","5","Dace, Jack","5","116","40",,"56","2 mins 30.50s","150.5","24.15","70","12","6","All Weather","56.55782139","10.5","2","4","2640","0","Handicap","in rear, pushed along well over 2f out, lost touch well over 1f out","8","Inside","Left Handed","Hood","16","11","More Than Ready (USA)","Polytrack","0","Gelding","Noblesse Oblige (ITY)","Myboycharlie (IRE)","79",
"2026-02-28","1.00.","Lingfield","Create Your Bet Builders At Midnite Handicap","4yo+","Class 5",,"1m4f ","4397","Standard","7","7th","32","Kingkeer","7","Dow, S","5","Bradley, Paddy","0","135","22",,"70","2 mins 30.50s","150.5","56.15","70","12","7","All Weather","42","6.922049","2","4","2640","0","Handicap","prominent, cajoled along and reminder under 5f out, pushed along well over 3f out, weakened tamely over 2f out and eased","4","Inside","Left Handed",,"21","12","Kingman","Polytrack","0","Gelding","Keertana (USA)","Johar (USA)","79",
"2026-02-28","1.30.","Lingfield","Always Gamble Responsibly At BetMGM Handicap","3yo","Class 5",,"6f ","4397","Standard","9","1st",,"Cool Molly (IRE)","2","Sangster, Ollie","3","Crouch, Hector","0","131","9",,"66","1 mins 11.04s","71.04",,"65","6","1","All Weather","11","2.98947533","3","3","1321","0","Handicap","went to post early wearing red hood, mid-division, pushed along halfway, not clear run briefly over 2f out, ridden and ran on well 1f out, led towards finish","5","Inside","Left Handed",,"35","7","Cotai Glory","Polytrack","4397","Filly","Mollie The Moo (IRE)","Requinto (IRE)","70",
"2026-02-28","1.30.","Lingfield","Always Gamble Responsibly At BetMGM Handicap","3yo","Class 5",,"6f ","4397","Standard","9","2nd","HD","Arishkas Dream","5","Kubler, Daniel","3","Watson, Jason","0","135","2.5","(Fav)","70","1 mins 11.04s","71.04","0.1","65","6","2","All Weather","4.11978549","1.72","3","3","1321","0","Handicap","went to post early wearing red hood, prominent, pressed leader halfway, pushed along 2f out, ridden approaching final furlong, led narrowly 100yds out, headed towards finish","1","Inside","Left Handed",,"12","5","Dream Ahead (USA)","Polytrack","2063","Colt","Arishka (IRE)","Dandy Man (IRE)","70",
"2026-02-28","1.30.","Lingfield","Always Gamble Responsibly At BetMGM Handicap","3yo","Class 5",,"6f ","4397","Standard","9","3rd","0.5","Far Too Fizzy","3","Loughnane, David","3","Doyle, Hollie","0","130","2.75",,"65","1 mins 11.04s","71.04","0.6","65","6","3","All Weather","3.65","1.73127803","3","3","1321","0","Handicap","led, pushed along 2f out, kept on and ridden over 1f out, challenged inside last, headed and lost second closing stages","6","Inside","Left Handed",,"16","11","Far Above (IRE)","Polytrack","1031","Colt","Fizzy Feet (IRE)","Footstepsinthesand","70",
"2026-02-28","1.30.","Lingfield","Always Gamble Responsibly At BetMGM Handicap","3yo","Class 5",,"6f ","4397","Standard","9","4th","0.75","Luna Beaux (IRE)","10","Wintle, A","3","Marsh, Finley","0","125","18",,"60","1 mins 11.04s","71.04","1.35","65","6","4","All Weather","25.9682959","5.58434309","3","3","1321","0","Handicap","in rear, pushed along well over 1f out, stayed on over 110yds out, nearest finish","9","Inside","Left Handed",,"22","10","Saxon Warrior (JPN)","Polytrack","516","Filly","The Stalking Moon (IRE)","Arcano (IRE)","70",
"2026-02-28","1.30.","Lingfield","Always Gamble Responsibly At BetMGM Handicap","3yo","Class 5",,"6f ","4397","Standard","9","5th","1","Denbys Dream","6","Pike, Charlie","3","Greatrex, Thomas","0","127","40",,"62","1 mins 11.04s","71.04","2.35","65","6","5","All Weather","70","10.5","3","3","1321","0","Handicap","towards rear, pushed along over 2f out, ran on inside last, never nearer","8","Inside","Left Handed","Hood","7","5","Kameko (USA)","Polytrack","257","Filly","Jufoon","Dubawi (IRE)","70",
"2026-02-28","1.30.","Lingfield","Always Gamble Responsibly At BetMGM Handicap","3yo","Class 5",,"6f ","4397","Standard","9","6th","NK","Corniche Girl (IRE)","9","Hannon (Jnr), Richard","3","Leavy, Mr Joe","0","129","8",,"64","1 mins 11.04s","71.04","2.5","65","6","6","All Weather","13","3.13585857","3","3","1321","0","Handicap","soon handy on outer, lost position and pushed along over 2f out, plugged on one pace","7","Inside","Left Handed",,"14","13","Dandy Man (IRE)","Polytrack","0","Filly","Sweeproad (IRE)","No Nay Never (USA)","70",
"2026-02-28","1.30.","Lingfield","Always Gamble Responsibly At BetMGM Handicap","3yo","Class 5",,"6f ","4397","Standard","9","7th","HD","Escape Plan","7","Ward, Tom","3","Marquand, Tom","0","134","3.33",,"69","1 mins 11.04s","71.04","2.6","65","6","7","All Weather","4.94678361","1.91845615","3","3","1321","0","Handicap","mid-division, pushed along well over 2f out, kept on, never in contention","2","Inside","Left Handed"," TT","165","3","Ardad (IRE)","Polytrack","0","Gelding","Lamya (GER)","Choisir (AUS)","70",
"2026-02-28","1.30.","Lingfield","Always Gamble Responsibly At BetMGM Handicap","3yo","Class 5",,"6f ","4397","Standard","9","8th","HD","Mister Moet (IRE)","1","Dixon, Scott","3","Peate, Jonny","0","123","14",,"58","1 mins 11.04s","71.04","2.7","65","6","8","All Weather","16.37230845","3.93419799","3","3","1321","0","Handicap","chased leaders, pushed along 2f out, weakened final 110yds","10","Inside","Left Handed","CkPc","7","14","Nando Parrado","Polytrack","0","Gelding","Champagne Aerial (IRE)","Night Shift (USA)","70",
"2026-02-28","1.30.","Lingfield","Always Gamble Responsibly At BetMGM Handicap","3yo","Class 5",,"6f ","4397","Standard","9","9th","2","Henriette Ronner","4","Dunne, M","3","Havlin, Robert","0","131","22",,"66","1 mins 11.04s","71.04","4.7","65","6","9","All Weather","24.20152789","6.79603959","3","3","1321","0","Handicap","dwelt, towards rear, pushed along 2f out, stayed on until weakened inside last","4","Inside","Left Handed","Blnk","17","7","Bobbys Kitten (USA)","Polytrack",,"Filly","Quintada","Leroidesanimaux (BRZ)","70",
