racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2026-01-28","2.32.","Dundalk","View Restaurant At Dundalk Stadium Maiden","3yo+","Irish",,"5f ","6372","Standard","13","11th","0.5","Chirac (IRE)","3","Feane, John James","3","McAteer, L T","0","132","50",,"0","0 mins 59.05s","59.05","12.5","0","5","11","All Weather","103.55856407","15.11427639","3","3","1100","0","Maiden","always towards rear, never a factor, pushed along halfway and no impression under 2f out","5","None","Straight",,"15","2","Acclamation","Polytrack",,"Colt","Black Rodded","Bahamian Bounty","88",
"2026-01-28","2.32.","Dundalk","View Restaurant At Dundalk Stadium Maiden","3yo+","Irish",,"5f ","6372","Standard","13","12th","SH","Cash On Black (IRE)","5","Lynch, Miss Jennifer Anne","3","Cleary, R P","0","132","100",,"0","0 mins 59.05s","59.05","12.55","0","5","12","All Weather","187.43751587","22","3","3","1100","0","Maiden","rear of mid-division, never a factor, pushed along and no impression under 2f out, no extra from over 1f out","4","None","Straight",,"15","2","Invincible Army (IRE)","Polytrack",,"Gelding","Sherama (IRE)","Acclamation","88",
"2026-01-28","2.32.","Dundalk","View Restaurant At Dundalk Stadium Maiden","3yo+","Irish",,"5f ","6372","Standard","13","13th","5.5","Gokette (FR)","2","Dias, Diego","3","Ryan, Gavin","0","127","33",,"0","0 mins 59.05s","59.05","18.05","0","5","13","All Weather","54.12998191","10.5","3","3","1100","0","Maiden","very slowly away and always rear, closer entering straight, pushed along and no extra from over 1f out","11","None","Straight","Hood","None","0","Goken (FR)","Polytrack",,"Filly","Zenaida (IRE)","Kodiac","88",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","1st",,"Inishmot Prince (IRE)","5","McCourt, T G","8","Ryan, J J G","0","132","7",,"62","1 mins 13.10s","73.1",,"64","6","1","All Weather","11.34288262","2.82","3","3","1320","0","Handicap","tracked leaders, 4th halfway and pushed along entering straight, ridden under 2f out and 2nd 1f out, headway to lead inside final 100 yards, kept on well","7","None","Left Handed","Vsor","19","59","Elzaam (AUS)","Polytrack","6105","Gelding","Inishmot Duchess (IRE)","Medecis","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","2nd","1.25","Mehman","13","Hogan, Denis Gerard","7","Sheridan, J M","0","145","4",,"75","1 mins 13.10s","73.1","1.25","64","6","2","All Weather","5.74651725","2.12","3","3","1320","0","Handicap","tracked leaders, 5th halfway, pushed along 2f out, 4th and ridden over 1f out, edged right over 100 yards out and kept on well to go 2nd close home","15","None","Left Handed",,"12","36","Mehmas (IRE)","Polytrack","2035","Gelding","Mitre Peak","Shamardal (USA)","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","3rd","0.5","Plushy (IRE)","7","Cromwell, Gavin Patrick","3","Hayes, C D","0","119","7.5",,"64","1 mins 13.10s","73.1","1.75","64","6","3","All Weather","10.88082901","3.59238043","3","3","1320","0","Handicap","soon led, pushed along 2f out, ridden and edged right over 1f out, headed inside final 100 yards, no extra","13","None","Left Handed","Hood","15","7","Ardad (IRE)","Polytrack","1018","Filly","Paradwys (IRE)","Exceed And Excel (AUS)","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","4th","0.5","Masked Angel (IRE)","9","Dias, Diego","4","Mulligan, R M","7","119","14",,"56","1 mins 13.10s","73.1","2.25","64","6","4","All Weather","17.85644877","5.57246953","3","3","1320","0","Handicap","held up in rear of mid-division, ran freely, pushed along under 2f out and some headway in 6th over 1f out, ridden and progress on outer when short of room 100 yards out, kept on","10","None","Left Handed"," TT","47","13","Harry Angel (IRE)","Polytrack","509","Filly","Bergamask (USA)","Kingmambo (USA)","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","5th","NK","Im Spartacus (IRE)","3","McGuinness, Adrian","5","Caffrey, Adam","0","134","2.5","(Fav)","64","1 mins 13.10s","73.1","2.4","64","6","5","All Weather","4","1.66","3","3","1320","0","Handicap","tracked leaders, 3rd halfway, 2nd and ridden under 2f out, 3rd 1f out and no extra inside final 150 yards","5","None","Left Handed",,"47","43","Profitable (IRE)","Polytrack","305","Gelding","Air Of Mystery","Sakhees Secret","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","6th","6","Rift Valley (IRE)","6","Davis, Sean","4","Davis, Sean","0","128","66",,"57","1 mins 13.10s","73.1","8.4","64","6","6","All Weather","160","36.43922023","3","3","1320","0","Handicap","mid-division, 7th halfway, ridden and switched left under 2f out, 5th 1f out, no extra inside final furlong","9","None","Left Handed",,"5","15","Invincible Spirit (IRE)","Polytrack","204","Filly","Divine (IRE)","Dark Angel (IRE)","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","7th","1","Billboa","11","Browne, W P","6","Browne-Souza, A","7","135","14",,"72","1 mins 13.10s","73.1","9.4","64","6","7","All Weather","18.4723682","5.32297921","3","3","1320","0","Handicap","tracked leader, ran freely, 2nd halfway, pushed along and lost place 2f out, 7th over 1f out, no extra","1","None","Left Handed","CkPc","54","12","Brazen Beau (AUS)","Polytrack","0","Gelding","Sugar Free (GER)","Exceed And Excel (AUS)","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","8th","1","Never Shout Never (IRE)","2","McNamara, Andrew","6","Ryan, Gavin","0","129","7.5",,"59","1 mins 13.10s","73.1","10.4","64","6","8","All Weather","12","3.68144614","3","3","1320","0","Handicap","reared and slowly away, in rear, pushed along entering straight and kept on one pace inside final furlong, never a factor","8","None","Left Handed"," TT","12","38","No Nay Never (USA)","Polytrack","0","Gelding","Catch The Eye (IRE)","Oratorio (IRE)","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","9th","1","Realistic Dream (IRE)","10","Slattery, Andrew","3","Crosse, Nathan","0","119","66",,"65","1 mins 13.10s","73.1","11.4","64","6","9","All Weather","127.70126629","29","3","3","1320","0","Handicap","mid-division, 6th halfway, ridden 2f out and and no impression over 1f out, no extra","12","None","Left Handed",,"49","4","Elzaam (AUS)","Polytrack",,"Filly","Lady Carlina","No Nay Never (USA)","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","10th","NK","Vibrato (IRE)","8","Collins, C M","5","Leonard, Killian","0","135","33",,"65","1 mins 13.10s","73.1","11.55","64","6","10","All Weather","75.82949737","16.70804812","3","3","1320","0","Handicap","towards rear, no impression early straight, kept on one pace inside final furlong, never a factor","4","None","Left Handed",,"19","23","No Nay Never (USA)","Polytrack",,"Gelding","Opera Society (USA)","Declaration Of War (USA)","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","11th","0.5","Sporting Hero","15","Hogan, Denis Gerard","6","Sheridan, Mel","10","132","6.5",,"72","1 mins 13.10s","73.1","12.05","64","6","11","All Weather","9.2515238","2.92","3","3","1320","0","Handicap","rear of mid-division, pushed along early straight and no impression under 2f out, no extra","2","None","Left Handed","Blnk","19","39","Bobbys Kitten (USA)","Polytrack",,"Gelding","Clouds Rest","Showcasing","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","12th","1.25","Turners Cross (IRE)","4","Cogan, Miss Tara Lee","4","Heffernan, J A","0","134","28",,"64","1 mins 13.10s","73.1","13.3","64","6","12","All Weather","55","13.5","3","3","1320","0","Handicap","rear of mid-division, never a factor, pushed along and no impression under 2f out, no extra","6","None","Left Handed","Hood","199","9","No Nay Never (USA)","Polytrack",,"Gelding","Saucy Spirit","Invincible Spirit (IRE)","75",
"2026-01-28","3.02.","Dundalk","Join Us On Instagram At dundalk_stadium Handicap","3yo+","Irish",,"6f ","6105","Standard","13","13th","NK","Jered Maddox","1","Marnane, David","10","Parsons, Rebecca","10","130","18",,"70","1 mins 13.10s","73.1","13.45","64","6","13","All Weather","23.88570101","6.2","3","3","1320","0","Handicap","always towards rear, never a factor, pushed along and no impression entering straight, no extra under 2f out","3","None","Left Handed",,"19","82","Lawman (FR)","Polytrack",,"Gelding","Al Janadeirya","Oasis Dream","75",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","1st",,"Thaloria","14","Lupini, Miss Natalia","4","Lordan, W M","0","142","40",,"60","1 mins 25.82s","85.82",,"56.5","7","1","All Weather","104.56485959","22","3","3","1540","0","Handicap","slowly into stride, pushed along early and soon headway to track leader, 2nd halfway, ridden 2f out and headway to lead over 1f out, kept on well inside final 150 yards","2","None","Left Handed",,"47","3","Zoustar (AUS)","Polytrack","5310","Filly","Ethaara","Green Desert (USA)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","2nd","1.75","Desert Of The Sea (IRE)","15","McCourt, T G","5","Joyce, Wesley","3","119","18",,"40","1 mins 25.82s","85.82","1.75","56.5","7","2","All Weather","24.98121698","6.6","3","3","1540","0","Handicap","pushed along early and headway to lead after 1f, ridden 2f out and headed over 1f out, no impression on winner inside final 150 yards","14","None","Left Handed",,"42","13","Footstepsinthesand","Polytrack","1770","Gelding","Dame DHonneur (IRE)","Teofilo (IRE)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","3rd","NK","Alex Belardo (IRE)","12","McConnell, John C","5","Rutledge, Siobhan","3","136","20",,"57","1 mins 25.82s","85.82","1.9","56.5","7","3","All Weather","30.12317032","6.6","3","3","1540","0","Handicap","rear of mid-division, pushed along and some headway on outer under 2f out, 6th and ridden over 1f out, kept on well inside final furlong to go 3rd closing stages","3","None","Left Handed","Vsor","47","19","Belardo (IRE)","Polytrack","884","Gelding","Silver Tide (USA)","Silver Hawk (USA)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","4th","0.5","Winemaker (FR)","6","McGuigan, H D","6","McDonogh, D P","0","139","3.33",,"57","1 mins 25.82s","85.82","2.4","56.5","7","4","All Weather","6","1.93357966","3","3","1540","0","Handicap","tracked leaders early, 7th halfway, pushed along and switched right 2f out, ridden over 1f out and kept on well inside final furlong","7","None","Left Handed",,"15","29","Johnny Barnes (IRE)","Polytrack","442","Gelding","Faradiba (FR)","Motivator","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","5th","0.5","Mount Ruapehu (IRE)","4","Fahey, Mark","6","Gray, S A","0","139","2.25","(Fav)","57","1 mins 25.82s","85.82","2.9","56.5","7","5","All Weather","3.85","1.74438139","3","3","1540","0","Handicap","tracked leader early, mid-division halfway, pushed along 2f out, 7th and ridden when slightly hampered 1f out, kept on inside final furlong to go 5th close home","5","None","Left Handed",,"15","37","Invincible Spirit (IRE)","Polytrack","265","Gelding","Katla (IRE)","Majestic Missile (IRE)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","6th","0.5","Ballymagreehan","11","Marnane, David","4","McAteer, L T","0","139","4",,"57","1 mins 25.82s","85.82","3.4","56.5","7","6","All Weather","6","2.20031521","3","3","1540","0","Handicap","tracked leaders, 3rd halfway, pushed along early straight, ridden and edged left 1f out, no extra inside final 150 yards","4","None","Left Handed",,"15","11","Sergei Prokofiev (CAN)","Polytrack","177","Gelding","Performance Poet","Poets Voice","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","7th","1.5","Manhattan Dandy (IRE)","5","Coyle, Thomas","9","Dalton, J S","7","118","25",,"43","1 mins 25.82s","85.82","4.9","56.5","7","7","All Weather","37.41070065","7","3","3","1540","0","Handicap","led early, tracked leaders and 6th halfway, ridden under 2f out and no impression from over 1f out","13","None","Left Handed",,"49","71","Dandy Man (IRE)","Polytrack","0","Gelding","Bluebell Park (USA)","Gulch (USA)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","8th","SH","Petes Dream (IRE)","7","Slattery, Andrew","4","Coen, S","7","133","5.5",,"57","1 mins 25.82s","85.82","4.95","56.5","7","8","All Weather","8.85913939","2.89788612","3","3","1540","0","Handicap","towards rear and checked early, pushed along early straight, ridden and some headway when not clear run 1f out, kept on inside final furlong","6","None","Left Handed",,"70","10","Elzaam (AUS)","Polytrack","0","Gelding","Michaels Missile (IRE)","Majestic Missile (IRE)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","9th","1.25","Jackie Brown (IRE)","9","Martin, A J","6","Heffernan, J A","0","131","10",,"49","1 mins 25.82s","85.82","6.2","56.5","7","9","All Weather","16.56105374","4.00108137","3","3","1540","0","Handicap","tracked leaders, 4th halfway, ridden under 2f out and no extra inside final furlong","10","None","Left Handed"," TT","15","32","Smooth Daddy (USA)","Polytrack",,"Mare","Patty Paige (IRE)","Haatef (USA)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","10th","0.5","Platino Bianco (IRE)","3","Maxwell, Conor","5","Ryan, J J G","0","134","11",,"52","1 mins 25.82s","85.82","6.7","56.5","7","10","All Weather","17","4.83966099","3","3","1540","0","Handicap","tracked leaders early, rear of mid-division halfway, pushed along under 2f out and no impression inside final furlong","8","None","Left Handed"," TT","15","24","Dark Angel (IRE)","Polytrack",,"Mare","Via Ballycroy (IRE)","Lawman (FR)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","11th","2","Kayamite (IRE)","13","Timmons, C D","4","Malone, M L","10","117","50",,"45","1 mins 25.82s","85.82","8.7","56.5","7","11","All Weather","86.60124109","20","3","3","1540","0","Handicap","always towards rear, never a factor, ridden and no impression on outer under 2f out, kept on one pace final furlong","11","None","Left Handed"," TT","42","9","Dandy Man (IRE)","Polytrack",,"Filly","Noble Dynamite (IRE)","Intense Focus (USA)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","12th","1.75","Macadams Rock (IRE)","1","McLoughlin, Hilary","8","Coen, Ben M","0","142","22",,"60","1 mins 25.82s","85.82","10.45","56.5","7","12","All Weather","32","8.8","3","3","1540","0","Handicap","always towards rear, pushed along early and never a factor, no threat in straight","1","None","Left Handed",,"77","41","Fascinating Rock (IRE)","Polytrack",,"Gelding","Nurture (IRE)","Bachelor Duke (USA)","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","13th","1.75","Rough Diamond (IRE)","8","Carr, John G","9","Caffrey, Adam","0","138","40",,"56","1 mins 25.82s","85.82","12.2","56.5","7","13","All Weather","178.68886289","27","3","3","1540","0","Handicap","always towards rear, never a factor, pushed along halfway and no threat in straight","16","None","Left Handed","Hood TT","12","44","Starspangledbanner (AUS)","Polytrack",,"Gelding","Good To Follow (IRE)","Kyllachy","60",
"2026-01-28","3.32.","Dundalk","Floodlit Friday Nights At Dundalk Stadium Handicap (0-60)","4yo+","Irish",,"7f ","5310","Standard","14","14th","4.25","Eliza Garfield (IRE)","16","Doyle, Timothy","4","Hassett, M W","3","122","100",,"43","1 mins 25.82s","85.82","16.45","56.5","7","14","All Weather","522.66700331","90","3","3","1540","0","Handicap","slowly into stride, soon headway to track leaders and 5th halfway, ridden and lost place 2f out, no extra from over 1f out","12","None","Left Handed","CkPc","63","4","James Garfield (IRE)","Polytrack",,"Filly","Juliette Fair (IRE)","Dark Angel (IRE)","60",
"2026-01-28","4.02.","Dundalk","Dundalk Winter Series Leading Trainer & Jockey Championship Handicap","4yo+","Irish",,"7f ","8496","Standard","8","1st",,"Exquisite Acclaim (IRE)","4","McGuinness, Adrian","7","Caffrey, Adam","0","133","6",,"82","1 mins 25.74s","85.74",,"82","7","1","All Weather","8.29310287","1.99122165","3","3","1540","0","Handicap","tracked leaders, 2nd halfway, pushed along and headway to lead narrowly 2f out, ridden over 1f out and kept on well inside final furlong","4","None","Left Handed","Vsor","12","57","Acclamation","Polytrack","8496","Gelding","Exquisite Ruby","Exceed And Excel (AUS)","89",
"2026-01-28","4.02.","Dundalk","Dundalk Winter Series Leading Trainer & Jockey Championship Handicap","4yo+","Irish",,"7f ","8496","Standard","8","2nd","0.75","Brewing","2","Coleman, Kevin","7","Gray, S A","0","128","5",,"77","1 mins 25.74s","85.74","0.75","82","7","2","All Weather","7.07940443","2.03605959","3","3","1540","0","Handicap","slowly into stride and towards rear, pushed along under 2f out and 6th over 1f out, ridden and kept on well inside final furlong to go 2nd close home","7","None","Left Handed","CkPc","12","23","Showcasing","Polytrack","2832","Gelding","Cloud Line","Danehill Dancer (IRE)","89",
"2026-01-28","4.02.","Dundalk","Dundalk Winter Series Leading Trainer & Jockey Championship Handicap","4yo+","Irish",,"7f ","8496","Standard","8","3rd","NK","Little Empire (IRE)","7","McCann, Anthony","6","McAteer, L T","0","133","2",,"82","1 mins 25.74s","85.74","0.9","82","7","3","All Weather","3.40072372","1.39242533","3","3","1540","0","Handicap","mid-division, 4th halfway, ridden 2f out and went 2nd inside final 150 yards, kept on one pace, dropped to 3rd close home","5","None","Left Handed",,"12","24","Holy Roman Emperor (IRE)","Polytrack","1416","Gelding","Tamika (IRE)","Dragon Pulse (IRE)","89",
"2026-01-28","4.02.","Dundalk","Dundalk Winter Series Leading Trainer & Jockey Championship Handicap","4yo+","Irish",,"7f ","8496","Standard","8","4th","0.75","Inishfallen (IRE)","6","Thorne, Stephen","5","Kearney, J","3","131","1.75","(Fav)","83","1 mins 25.74s","85.74","1.65","82","7","4","All Weather","2.81881791","1.32216388","3","3","1540","0","Handicap","mid-division, 5th halfway, pushed along and some headway under 2f out, 2nd and ridden over 1f out, no extra inside final 100 yards","2","None","Left Handed","CkPc","12","18","Exceed And Excel (AUS)","Polytrack","708","Gelding","Kyllarney","Kyllachy","89",
"2026-01-28","4.02.","Dundalk","Dundalk Winter Series Leading Trainer & Jockey Championship Handicap","4yo+","Irish",,"7f ","8496","Standard","8","5th","SH","Venetian (IRE)","8","Hogan, Denis Gerard","6","Holohan, Reese","7","125","16",,"81","1 mins 25.74s","85.74","1.7","82","7","5","All Weather","22","4.3","3","3","1540","0","Handicap","tracked leaders, headway to lead after 2f, ridden and headed 2f out, 4th 1f out, no impression and kept on one pace inside final furlong","6","None","Left Handed","CkPc","12","39","Awtaad (IRE)","Polytrack","425","Gelding","Venetian Beauty (USA)","Lear Fan (USA)","89",
"2026-01-28","4.02.","Dundalk","Dundalk Winter Series Leading Trainer & Jockey Championship Handicap","4yo+","Irish",,"7f ","8496","Standard","8","6th","3.25","The Liffey (IRE)","5","Hogan, Denis Gerard","5","Carroll, G F","0","140","28",,"89","1 mins 25.74s","85.74","4.95","82","7","6","All Weather","55","9.6","3","3","1540","0","Handicap","soon led, headed after 2f and 3rd halfway, pushed along entering straight, ridden and challenged under 2f out, no extra inside final 150 yards","1","None","Left Handed","Blnk TT","12","9","No Nay Never (USA)","Polytrack","282","Gelding","Rain Goddess (IRE)","Galileo (IRE)","89",
"2026-01-28","4.02.","Dundalk","Dundalk Winter Series Leading Trainer & Jockey Championship Handicap","4yo+","Irish",,"7f ","8496","Standard","8","7th","4.75","Alfred Tennyson (IRE)","3","Hogan, Denis Gerard","4","Sheridan, J M","0","133","50",,"82","1 mins 25.74s","85.74","9.7","82","7","7","All Weather","98.38410437","12.5","3","3","1540","0","Handicap","prominent early, 6th halfway, ridden and no impression under 2f out, no extra and eased inside final furlong","3","None","Left Handed"," TT","19","7","Starspangledbanner (AUS)","Polytrack","0","Gelding","Call Me Katie (IRE)","Kodiac","89",
