courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
HAYDOCK PARK,1,2026-04-25_HAYDOCK PARK_1,Ravenspire (IRE),1.0000,11.9273,Good To Firm,Turf,2.0000,3,136,151.0600,,164.3922,1.8433,-0.1411,208.6604,10.0000,8.0727,0,216.7332,75.5000,high
HAYDOCK PARK,1,2026-04-25_HAYDOCK PARK_1,Poker (IRE),2.0000,11.9273,Good To Firm,Turf,2.0000,3,130,151.0600,2.0000,164.3922,1.8433,-0.1411,198.9737,4.0000,8.0727,0,207.0465,67.1000,high
HAYDOCK PARK,1,2026-04-25_HAYDOCK PARK_1,Pursuit Of Love,3.0000,11.9273,Good To Firm,Turf,2.0000,3,136,151.0600,10.0000,164.3922,1.8433,-0.1411,190.2269,10.0000,8.0727,0,198.2997,58.3000,high
HAYDOCK PARK,1,2026-04-25_HAYDOCK PARK_1,Quiet Summer (GER),4.0000,11.9273,Good To Firm,Turf,2.0000,3,130,151.0600,23.0000,164.3922,1.8433,-0.1411,161.9880,4.0000,8.0727,0,170.0608,42.1000,low
HAYDOCK PARK,2,2026-04-25_HAYDOCK PARK_2,Symbol Of Majesty,1.0000,8.2318,Good To Firm,Turf,4.0000,3,135,108.1300,,113.7567,2.4972,-0.1411,161.9948,9.0000,10.8841,5,172.8789,53.6000,high
HAYDOCK PARK,2,2026-04-25_HAYDOCK PARK_2,Chimes Of Thunder (GER),2.0000,8.2318,Good To Firm,Turf,4.0000,3,128,108.1300,0.1500,113.7567,2.4972,-0.1411,154.6203,2.0000,10.8841,5,165.5043,46.2000,high
HAYDOCK PARK,2,2026-04-25_HAYDOCK PARK_2,Silken Bay (IRE),3.0000,8.2318,Good To Firm,Turf,4.0000,3,135,108.1300,2.4000,113.7567,2.4972,-0.1411,156.0015,9.0000,10.8841,5,166.8856,48.7000,high
HAYDOCK PARK,2,2026-04-25_HAYDOCK PARK_2,Forbidden Colours (IRE),4.0000,8.2318,Good To Firm,Turf,4.0000,3,128,108.1300,3.4000,113.7567,2.4972,-0.1411,146.5043,2.0000,10.8841,5,157.3884,39.0000,high
HAYDOCK PARK,2,2026-04-25_HAYDOCK PARK_2,Brighton Beach (IRE),5.0000,8.2318,Good To Firm,Turf,4.0000,3,128,108.1300,4.4000,113.7567,2.4972,-0.1411,144.0070,2.0000,10.8841,5,154.8911,37.3000,high
HAYDOCK PARK,2,2026-04-25_HAYDOCK PARK_2,Sedeirah (IRE),6.0000,8.2318,Good To Firm,Turf,4.0000,3,128,108.1300,5.6500,113.7567,2.4972,-0.1411,140.8855,2.0000,10.8841,5,151.7696,32.8000,high
