courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
NAVAN,3,2026-03-30_NAVAN_3,Whats Your Game (IRE),11.0000,14.0000,Heavy,Turf,,4,131,203.6500,141.9000,201.4014,1.2805,109.6012,5.0000,0.0000,0,109.6012,0.9000,low
NAVAN,4,2026-03-30_NAVAN_4,Sir Allen,1.0000,14.0000,Heavy,Turf,,7,141,209.4500,,201.4014,1.2805,184.3377,15.0000,-1.0000,0,183.3377,49.7000,high
NAVAN,4,2026-03-30_NAVAN_4,Granns Boy (IRE),2.0000,14.0000,Heavy,Turf,,6,132,209.4500,3.5000,201.4014,1.2805,170.6128,6.0000,0.0000,0,170.6128,37.7000,high
NAVAN,4,2026-03-30_NAVAN_4,Bhean Saibhre (IRE),3.0000,14.0000,Heavy,Turf,,5,121,209.4500,3.6000,201.4014,1.2805,159.4778,-5.0000,0.0000,5,159.4778,26.3000,high
NAVAN,4,2026-03-30_NAVAN_4,Earthsong (IRE),4.0000,14.0000,Heavy,Turf,,4,136,209.4500,4.8500,201.4014,1.2805,172.7904,10.0000,0.0000,5,172.7904,41.8000,high
NAVAN,4,2026-03-30_NAVAN_4,Kool One (SPA),5.0000,14.0000,Heavy,Turf,,5,139,209.4500,6.6000,201.4014,1.2805,173.4279,13.0000,0.0000,0,173.4279,39.7000,high
NAVAN,4,2026-03-30_NAVAN_4,Mystic Rose (IRE),6.0000,14.0000,Heavy,Turf,,4,129,209.4500,10.8500,201.4014,1.2805,158.2643,3.0000,0.0000,5,158.2643,21.8000,high
NAVAN,4,2026-03-30_NAVAN_4,You Make Me Smile (IRE),7.0000,14.0000,Heavy,Turf,,8,127,209.4500,17.3500,201.4014,1.2805,151.8769,1.0000,-1.5000,5,150.3769,6.6000,high
NAVAN,4,2026-03-30_NAVAN_4,Clifftop,8.0000,14.0000,Heavy,Turf,,10,119,209.4500,20.1000,201.4014,1.2805,142.0207,-7.0000,-2.5000,0,139.5207,15.6000,low
NAVAN,4,2026-03-30_NAVAN_4,Whats New (IRE),9.0000,14.0000,Heavy,Turf,,4,137,209.4500,22.1000,201.4014,1.2805,158.6707,11.0000,0.0000,0,158.6707,29.9000,low
NAVAN,4,2026-03-30_NAVAN_4,Young Churchill (IRE),10.0000,14.0000,Heavy,Turf,,5,134,209.4500,38.1000,201.4014,1.2805,144.8710,8.0000,0.0000,0,144.8710,22.8000,low
NAVAN,4,2026-03-30_NAVAN_4,Takarengo (IRE),11.0000,14.0000,Heavy,Turf,,10,128,209.4500,38.2500,201.4014,1.2805,138.7698,2.0000,-2.5000,0,136.2698,14.5000,low
NAVAN,4,2026-03-30_NAVAN_4,Duty Bound,12.0000,14.0000,Heavy,Turf,,7,137,209.4500,40.5000,201.4014,1.2805,146.2510,11.0000,-1.0000,0,145.2510,21.8000,low
NAVAN,5,2026-03-30_NAVAN_5,Sir Benji (IRE),1.0000,10.0000,Heavy,Turf,,3,134,140.8000,,138.0231,1.2805,207.7281,8.0000,10.0000,0,217.7281,77.3000,high
NAVAN,5,2026-03-30_NAVAN_5,Forty Six A (IRE),2.0000,10.0000,Heavy,Turf,,3,129,140.8000,2.7500,138.0231,1.2805,197.3660,3.0000,10.0000,5,207.3660,69.7000,high
NAVAN,5,2026-03-30_NAVAN_5,Karrygrant (IRE),3.0000,10.0000,Heavy,Turf,,3,134,140.8000,4.2500,138.0231,1.2805,199.4413,8.0000,10.0000,0,209.4413,70.9000,high
NAVAN,5,2026-03-30_NAVAN_5,Trojan Fighter,4.0000,10.0000,Heavy,Turf,,3,134,140.8000,4.3500,138.0231,1.2805,199.2463,8.0000,10.0000,0,209.2463,67.1000,high
NAVAN,5,2026-03-30_NAVAN_5,Honouramongthieves,5.0000,10.0000,Heavy,Turf,,3,134,140.8000,8.8500,138.0231,1.2805,190.4720,8.0000,10.0000,0,200.4720,61.4000,high
NAVAN,5,2026-03-30_NAVAN_5,Cascade Canyon (IRE),6.0000,10.0000,Heavy,Turf,,3,134,140.8000,9.3500,138.0231,1.2805,189.4971,8.0000,10.0000,0,199.4971,59.5000,high
NAVAN,5,2026-03-30_NAVAN_5,Maxminelli (IRE),7.0000,10.0000,Heavy,Turf,,3,134,140.8000,11.6000,138.0231,1.2805,186.6698,8.0000,10.0000,0,196.6698,52.1000,high
NAVAN,5,2026-03-30_NAVAN_5,Lord Aus (IRE),8.0000,10.0000,Heavy,Turf,,3,134,140.8000,12.3500,138.0231,1.2805,185.9386,8.0000,10.0000,0,195.9386,51.7000,high
NAVAN,5,2026-03-30_NAVAN_5,Sweet Baby Zou,9.0000,10.0000,Heavy,Turf,,3,129,140.8000,12.5000,138.0231,1.2805,180.7924,3.0000,10.0000,5,190.7924,46.0000,high
NAVAN,5,2026-03-30_NAVAN_5,Hippology,10.0000,10.0000,Heavy,Turf,,3,134,140.8000,14.0000,138.0231,1.2805,184.3300,8.0000,10.0000,0,194.3300,47.6000,high
NAVAN,5,2026-03-30_NAVAN_5,Merciless (IRE),11.0000,10.0000,Heavy,Turf,,3,129,140.8000,31.0000,138.0231,1.2805,162.7563,3.0000,10.0000,5,172.7563,44.3000,low
NAVAN,5,2026-03-30_NAVAN_5,Mahzuz (IRE),12.0000,10.0000,Heavy,Turf,,3,134,140.8000,31.5000,138.0231,1.2805,167.2688,8.0000,10.0000,0,177.2688,44.8000,low
NAVAN,5,2026-03-30_NAVAN_5,Captain Con (IRE),13.0000,10.0000,Heavy,Turf,,3,134,140.8000,79.5000,138.0231,1.2805,120.4726,8.0000,10.0000,0,130.4726,29.6000,low
NAVAN,6,2026-03-30_NAVAN_6,Hosanna Power (IRE),0.0000,10.0000,Heavy,Turf,,6,125,142.4900,,138.0231,1.2805,,0.0000,0.0000,0,,,high
NAVAN,6,2026-03-30_NAVAN_6,Satono Chevalier (IRE),1.0000,10.0000,Heavy,Turf,,8,136,142.4900,,138.0231,1.2805,192.9204,10.0000,-1.5000,0,191.4204,61.9000,high
NAVAN,6,2026-03-30_NAVAN_6,Calamint (IRE),2.0000,10.0000,Heavy,Turf,,6,121,142.4900,2.5000,138.0231,1.2805,173.1036,-5.0000,0.0000,5,173.1036,43.2000,high
NAVAN,6,2026-03-30_NAVAN_6,Lady Plimsoll (IRE),3.0000,10.0000,Heavy,Turf,,4,140,142.4900,3.2500,138.0231,1.2805,190.6586,14.0000,0.0000,5,190.6586,59.5000,high
