courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
CORK,1,2026-05-19_CORK_1,Belle Of The Ball (IRE),1.0000,5.0000,Soft,Turf,,2.0000,123.0000,62.3100,,63.3452,4.0953,0.6848,186.8177,-3.0000,19.0000,3,205.8177,77.8000,high
CORK,1,2026-05-19_CORK_1,Sirocco Sands (IRE),2.0000,5.0000,Soft,Turf,,2.0000,130.0000,62.3100,4.0000,63.3452,4.0953,0.6848,177.4366,4.0000,19.0000,0,196.4366,70.9000,high
CORK,1,2026-05-19_CORK_1,Tatianna (IRE),3.0000,5.0000,Soft,Turf,,2.0000,118.0000,62.3100,5.7500,63.3452,4.0953,0.6848,158.2699,-8.0000,19.0000,3,177.2699,53.3000,high
CORK,1,2026-05-19_CORK_1,Bit Of A Buzz (IRE),4.0000,5.0000,Soft,Turf,,2.0000,130.0000,62.3100,7.7500,63.3452,4.0953,0.6848,162.0794,4.0000,19.0000,0,181.0794,57.8000,high
CORK,1,2026-05-19_CORK_1,Jewel In A Crowd (FR),5.0000,5.0000,Soft,Turf,,2.0000,130.0000,62.3100,7.8500,63.3452,4.0953,0.6848,161.6698,4.0000,19.0000,0,180.6698,56.3000,high
CORK,1,2026-05-19_CORK_1,The Drambling Man (IRE),6.0000,5.0000,Soft,Turf,,2.0000,126.0000,62.3100,8.3500,63.3452,4.0953,0.6848,155.6222,0.0000,19.0000,0,174.6222,50.6000,high
CORK,1,2026-05-19_CORK_1,Away And Gone (IRE),7.0000,5.0000,Soft,Turf,,2.0000,123.0000,62.3100,9.1000,63.3452,4.0953,0.6848,149.5507,-3.0000,19.0000,3,168.5507,44.3000,high
CORK,1,2026-05-19_CORK_1,Shafters Legacy (IRE),8.0000,5.0000,Soft,Turf,,2.0000,125.0000,62.3100,12.1000,63.3452,4.0953,0.6848,139.2649,-1.0000,19.0000,3,158.2649,34.3000,high
CORK,1,2026-05-19_CORK_1,Stellar Path (IRE),9.0000,5.0000,Soft,Turf,,2.0000,125.0000,62.3100,14.3500,63.3452,4.0953,0.6848,130.0506,-1.0000,19.0000,3,149.0506,26.8000,high
CORK,1,2026-05-19_CORK_1,Mr Montauk (IRE),10.0000,5.0000,Soft,Turf,,2.0000,128.0000,62.3100,14.8500,63.3452,4.0953,0.6848,131.6758,2.0000,19.0000,0,150.6758,28.8000,high
CORK,1,2026-05-19_CORK_1,Arrowstock (IRE),,5.0000,Soft,Turf,,,,,,63.3452,4.0953,0.6848,,0.0000,0.0000,0,,,high
CORK,1,2026-05-19_CORK_1,Alaskan Bear (IRE),,5.0000,Soft,Turf,,,,,,63.3452,4.0953,0.6848,,0.0000,0.0000,0,,,high
