courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
BEVERLEY,1,2026-07-28_BEVERLEY_1,Alazwar (IRE),1.0000,9.9727,Good To Firm,Turf,6.0000,8,150,130.0500,,133.1524,2.0998,0.2223,178.5496,24.0000,-1.5000,0,177.0496,46.2000,high
BEVERLEY,1,2026-07-28_BEVERLEY_1,Star Start (IRE),2.0000,9.9727,Good To Firm,Turf,6.0000,6,148,130.0500,0.5000,133.1524,2.0998,0.2223,175.4997,22.0000,0.0000,0,175.4997,44.9000,high
BEVERLEY,1,2026-07-28_BEVERLEY_1,Sunny Orange (IRE),3.0000,9.9727,Good To Firm,Turf,6.0000,6,152,130.0500,0.5300,133.1524,2.0998,0.2223,179.4367,26.0000,0.0000,0,179.4367,47.3000,high
BEVERLEY,1,2026-07-28_BEVERLEY_1,Little She (FR),4.0000,9.9727,Good To Firm,Turf,6.0000,4,142,130.0500,3.2800,133.1524,2.0998,0.2223,163.6622,16.0000,0.0000,3,163.6622,37.8000,high
BEVERLEY,1,2026-07-28_BEVERLEY_1,The Pug (IRE),5.0000,9.9727,Good To Firm,Turf,6.0000,6,139,130.0500,4.0300,133.1524,2.0998,0.2223,159.0874,13.0000,0.0000,0,159.0874,33.3000,high
BEVERLEY,1,2026-07-28_BEVERLEY_1,Stipulation (IRE),6.0000,9.9727,Good To Firm,Turf,6.0000,5,154,130.0500,4.5300,133.1524,2.0998,0.2223,173.0375,28.0000,0.0000,0,173.0375,39.8000,high
BEVERLEY,1,2026-07-28_BEVERLEY_1,Perfidia (IRE),7.0000,9.9727,Good To Firm,Turf,6.0000,4,155,130.0500,12.0300,133.1524,2.0998,0.2223,158.2890,29.0000,0.0000,0,158.2890,21.2000,high
BEVERLEY,1,2026-07-28_BEVERLEY_1,Sandret (IRE),8.0000,9.9727,Good To Firm,Turf,6.0000,10,156,130.0500,13.5300,133.1524,2.0998,0.2223,156.1393,30.0000,-2.5000,0,153.6393,18.2000,high
BEVERLEY,2,2026-07-28_BEVERLEY_2,Head Girl,1.0000,12.1364,Good To Firm,Turf,6.0000,3,124,163.0200,,170.4581,1.7059,0.2223,180.6875,-2.0000,3.7955,3,184.4829,34.3000,high
BEVERLEY,2,2026-07-28_BEVERLEY_2,Character Testing,2.0000,12.1364,Good To Firm,Turf,6.0000,5,138,163.0200,3.2500,170.4581,1.7059,0.2223,189.1432,12.0000,0.0000,0,189.1432,33.6000,high
BEVERLEY,2,2026-07-28_BEVERLEY_2,La Trinite,3.0000,12.1364,Good To Firm,Turf,6.0000,4,132,163.0200,9.2500,170.4581,1.7059,0.2223,172.9076,6.0000,0.0000,3,172.9076,21.3000,high
BEVERLEY,2,2026-07-28_BEVERLEY_2,Blackwater Lilly,4.0000,12.1364,Good To Firm,Turf,6.0000,6,131,163.0200,10.5000,170.4581,1.7059,0.2223,169.7751,5.0000,0.0000,3,169.7751,15.5000,high
BEVERLEY,2,2026-07-28_BEVERLEY_2,Ruler Of The River (IRE),5.0000,12.1364,Good To Firm,Turf,6.0000,6,129,163.0200,11.0000,170.4581,1.7059,0.2223,166.9222,3.0000,0.0000,3,166.9222,12.4000,high
