courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
BATH,1,2026-04-27_BATH_1,Moon Over The Sea,1.0000,11.6455,Firm,Turf,6.0000,7,127,148.9100,,167.9583,1.8749,-0.6597,195.4628,1.0000,-1.0000,0,194.4628,65.1000,high
BATH,1,2026-04-27_BATH_1,Endofastorm (IRE),2.0000,11.6455,Firm,Turf,6.0000,7,122,148.9100,1.0000,167.9583,1.8749,-0.6597,188.5879,-4.0000,-1.0000,5,187.5879,58.1000,high
BATH,1,2026-04-27_BATH_1,Knightmare (IRE),3.0000,11.6455,Firm,Turf,6.0000,4,128,148.9100,1.5000,167.9583,1.8749,-0.6597,193.6505,2.0000,0.0000,0,193.6505,63.9000,high
BATH,1,2026-04-27_BATH_1,Bohemian Breeze (IRE),4.0000,11.6455,Firm,Turf,6.0000,6,135,148.9100,2.5000,167.9583,1.8749,-0.6597,198.7756,9.0000,0.0000,0,198.7756,66.6000,high
BATH,1,2026-04-27_BATH_1,My O My (FR),5.0000,11.6455,Firm,Turf,6.0000,4,122,148.9100,4.2500,167.9583,1.8749,-0.6597,182.4945,-4.0000,0.0000,5,182.4945,52.6000,high
BATH,1,2026-04-27_BATH_1,Marinakis (IRE),6.0000,11.6455,Firm,Turf,6.0000,6,124,148.9100,9.2500,167.9583,1.8749,-0.6597,175.1201,-2.0000,0.0000,0,175.1201,45.5000,high
BATH,1,2026-04-27_BATH_1,Qaaeadd (IRE),7.0000,11.6455,Firm,Turf,6.0000,4,128,148.9100,18.2500,167.9583,1.8749,-0.6597,162.2461,2.0000,0.0000,0,162.2461,30.8000,high
BATH,1,2026-04-27_BATH_1,Itsgottobefun (IRE),8.0000,11.6455,Firm,Turf,6.0000,4,121,148.9100,24.2500,167.9583,1.8749,-0.6597,143.9967,-5.0000,0.0000,0,143.9967,28.1000,low
BATH,2,2026-04-27_BATH_2,Party Island (IRE),1.0000,10.1909,Firm,Turf,6.0000,9,132,129.0700,,146.5276,2.1348,-0.6597,206.9302,6.0000,-2.0000,0,204.9302,63.7000,high
BATH,2,2026-04-27_BATH_2,Rating (IRE),2.0000,10.1909,Firm,Turf,6.0000,5,132,129.0700,2.5000,146.5276,2.1348,-0.6597,201.5931,6.0000,0.0000,5,201.5931,59.2000,high
