courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
BATH,1,2026-05-22_BATH_1,Two Plus Two (IRE),1.0000,14.0500,Good To Firm,Turf,6.0000,6.0000,132.0000,180.8400,,203.4065,1.5637,-0.7654,188.1131,6.0000,0.0000,0,188.1131,68.5000,high
BATH,1,2026-05-22_BATH_1,Big Win (FR),2.0000,14.0500,Good To Firm,Turf,6.0000,4.0000,134.0000,180.8400,1.5000,203.4065,1.5637,-0.7654,187.7676,8.0000,0.0000,0,187.7676,67.1000,high
BATH,1,2026-05-22_BATH_1,Basilette (IRE),3.0000,14.0500,Good To Firm,Turf,6.0000,7.0000,127.0000,180.8400,3.5000,203.4065,1.5637,-0.7654,177.6403,1.0000,-1.0000,3,176.6403,57.4000,high
BATH,1,2026-05-22_BATH_1,Everest,4.0000,14.0500,Good To Firm,Turf,6.0000,7.0000,127.0000,180.8400,7.5000,203.4065,1.5637,-0.7654,171.3856,1.0000,-1.0000,3,170.3856,50.2000,high
BATH,1,2026-05-22_BATH_1,Cloudy Rose,5.0000,14.0500,Good To Firm,Turf,6.0000,8.0000,127.0000,180.8400,9.2500,203.4065,1.5637,-0.7654,168.6492,1.0000,-1.5000,3,167.1492,47.1000,high
BATH,1,2026-05-22_BATH_1,Zooks (FR),6.0000,14.0500,Good To Firm,Turf,6.0000,6.0000,122.0000,180.8400,9.7500,203.4065,1.5637,-0.7654,162.8674,-4.0000,0.0000,3,162.8674,44.1000,high
BATH,1,2026-05-22_BATH_1,Buck Barrow,7.0000,14.0500,Good To Firm,Turf,6.0000,4.0000,127.0000,180.8400,9.8500,203.4065,1.5637,-0.7654,167.7110,1.0000,0.0000,0,167.7110,48.5000,high
BATH,1,2026-05-22_BATH_1,Captain Brett (IRE),8.0000,14.0500,Good To Firm,Turf,6.0000,4.0000,135.0000,180.8400,11.3500,203.4065,1.5637,-0.7654,173.3655,9.0000,0.0000,0,173.3655,49.2000,high
BATH,1,2026-05-22_BATH_1,Man Of The Sea (IRE),9.0000,14.0500,Good To Firm,Turf,6.0000,10.0000,132.0000,180.8400,19.3500,203.4065,1.5637,-0.7654,157.8561,6.0000,-2.5000,0,155.3561,31.0000,high
BATH,1,2026-05-22_BATH_1,Assured,10.0000,14.0500,Good To Firm,Turf,6.0000,5.0000,130.0000,180.8400,19.3800,203.4065,1.5637,-0.7654,155.8092,4.0000,0.0000,3,155.8092,30.3000,high
BATH,2,2026-05-22_BATH_2,Supplicate,1.0000,10.2182,Good To Firm,Turf,4.0000,3.0000,133.0000,134.3900,,146.9248,2.0514,-0.7654,151.2279,7.0000,8.7818,3,160.0097,22.6000,high
BATH,2,2026-05-22_BATH_2,Eloquencia,2.0000,10.2182,Good To Firm,Turf,4.0000,3.0000,128.0000,134.3900,2.0000,146.9248,2.0514,-0.7654,142.1252,2.0000,8.7818,3,150.9070,11.2000,high
