meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-05-05,BOU,1,2026-05-05_BOU_1,BELISA BAY,1.0,1200,Souple,Turf,5,2,121.2541,80.89,0.0,73.6642092141006,2.9320091603772487,0.005647673319743257,93.42375557369962,-4.745900000000006,88.67785557369962,12.0,100.67785557369962,64.15687465667354,64.15687465667354,
2026-05-05,BOU,1,2026-05-05_BOU_1,LOVELY WARRIOR,2.0,1200,Souple,Turf,5,2,124.56102999999999,,1.0,73.6642092141006,2.9320091603772487,0.005647673319743257,90.49174641332237,-1.4389700000000119,89.05277641332236,12.0,101.05277641332236,64.40957130257928,64.40957130257928,
2026-05-05,BOU,1,2026-05-05_BOU_1,KODI GO,3.0,1200,Souple,Turf,5,2,124.56102999999999,,1.75,73.6642092141006,2.9320091603772487,0.005647673319743257,88.29273954303943,-1.4389700000000119,86.85376954303942,12.0,98.85376954303942,62.92744067200857,62.92744067200857,
2026-05-05,BOU,1,2026-05-05_BOU_1,STRELLING,4.0,1200,Souple,Turf,5,2,121.2541,,2.0,73.6642092141006,2.9320091603772487,0.005647673319743257,87.55973725294513,-4.745900000000006,82.81383725294512,12.0,94.81383725294512,60.204526308485015,60.204526308485015,
2026-05-05,BOU,1,2026-05-05_BOU_1,SUNNY QUEEN,5.0,1200,Souple,Turf,5,2,121.2541,,2.05,73.6642092141006,2.9320091603772487,0.005647673319743257,87.41313679492626,-4.745900000000006,82.66723679492625,12.0,94.66723679492625,60.1057175997803,60.1057175997803,
2026-05-05,BOU,1,2026-05-05_BOU_1,SIR DASCH,6.0,1200,Souple,Turf,5,2,122.35640999999998,,4.55,73.6642092141006,2.9320091603772487,0.005647673319743257,80.08311389398314,-3.6435900000000174,76.43952389398312,12.0,88.43952389398312,55.90823910454463,55.90823910454463,
2026-05-05,BOU,1,2026-05-05_BOU_1,NAAD'IN,7.0,1200,Souple,Turf,5,2,121.2541,,11.55,73.6642092141006,2.9320091603772487,0.005647673319743257,59.5590497713424,-4.745900000000006,54.813149771342395,12.0,66.8131497713424,41.33206294588477,41.33206294588477,
2026-05-05,BOU,3,2026-05-05_BOU_3,NEHMO DE CARRERE,1.0,1600,Souple,Turf,5,3,123.45871999999999,115.55,0.0,98.71871612858041,2.1284405127309616,0.005647673319743257,,-2.5412800000000146,,10.0,,,,likely Arabian/non-TB race (winner >7% slower than standard)
2026-05-05,BOU,3,2026-05-05_BOU_3,NASSIMA D'HEM,2.0,1600,Souple,Turf,5,3,119.04947999999999,,0.1,98.71871612858041,2.1284405127309616,0.005647673319743257,,-6.950520000000012,,10.0,,,,likely Arabian/non-TB race (winner >7% slower than standard)
2026-05-05,BOU,3,2026-05-05_BOU_3,ZAHIM,3.0,1600,Souple,Turf,5,3,123.45871999999999,,1.1,98.71871612858041,2.1284405127309616,0.005647673319743257,,-2.5412800000000146,,10.0,,,,likely Arabian/non-TB race (winner >7% slower than standard)
2026-05-05,BOU,3,2026-05-05_BOU_3,MIMOSA STAR,4.0,1600,Souple,Turf,5,3,123.45871999999999,,5.1,98.71871612858041,2.1284405127309616,0.005647673319743257,,-2.5412800000000146,,10.0,,,,likely Arabian/non-TB race (winner >7% slower than standard)
