meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-09-21,ANG,1,2026-09-21_ANG_1,CHICA SUERTE,1.0,2100,Bon,Turf,6,3,128.97027,133.16,0.0,132.08077532764722,1.902602518241125,0.0011506012066523266,100.0,2.9702699999999993,102.97027,0.7804819852063947,103.75075198520639,66.22800683802912,66.22800683802912,
2026-09-21,ANG,1,2026-09-21_ANG_1,CAPITOL HILL,2.0,2100,Bon,Turf,6,3,132.2772,,1.5,132.08077532764722,1.902602518241125,0.0011506012066523266,97.1460962226383,6.2771999999999935,103.4232962226383,0.7804819852063947,104.20377820784469,66.53334651208732,66.53334651208732,
2026-09-21,ANG,1,2026-09-21_ANG_1,MAJARA,3.0,2100,Bon,Turf,6,3,124.56102999999999,,3.0,132.08077532764722,1.902602518241125,0.0011506012066523266,94.29219244527663,-1.4389700000000119,92.85322244527661,0.7804819852063947,93.63370443048301,59.409116786145546,59.409116786145546,
2026-09-21,ANG,1,2026-09-21_ANG_1,FAIN WOULD,4.0,2100,Bon,Turf,6,3,123.45871999999999,,4.0,132.08077532764722,1.902602518241125,0.0011506012066523266,92.3895899270355,-2.5412800000000146,89.84830992703549,0.7804819852063947,90.62879191224188,57.38380574885103,57.38380574885103,
2026-09-21,ANG,1,2026-09-21_ANG_1,OPENSOLA FAL,5.0,2100,Bon,Turf,6,3,120.15178999999999,,4.75,132.08077532764722,1.902602518241125,0.0011506012066523266,90.96263803835465,-5.848210000000009,85.11442803835465,0.7804819852063947,85.89491002356104,54.193169355880144,54.193169355880144,
2026-09-21,ANG,1,2026-09-21_ANG_1,BLOOM,6.0,2100,Bon,Turf,6,3,120.15178999999999,,9.75,132.08077532764722,1.902602518241125,0.0011506012066523266,81.44962544714903,-5.848210000000009,75.60141544714902,0.7804819852063947,76.38189743235542,47.78139886940755,47.78139886940755,
2026-09-21,ANG,1,2026-09-21_ANG_1,SPELONCATO,7.0,2100,Bon,Turf,6,3,123.45871999999999,,14.75,132.08077532764722,1.902602518241125,0.0011506012066523266,71.93661285594341,-2.5412800000000146,69.3953328559434,0.7804819852063947,70.17581484114979,43.59849920293496,43.59849920293496,
2026-09-21,ANG,1,2026-09-21_ANG_1,ERA CHO,8.0,2100,Bon,Turf,6,3,121.2541,,29.75,132.08077532764722,1.902602518241125,0.0011506012066523266,54.434299408277674,-4.745900000000006,49.68839940827767,0.7804819852063947,50.46888139348406,,,excluded: beaten >20 lengths
2026-09-21,ANG,2,2026-09-21_ANG_2,DRUMARD,1.0,2100,Bon,Turf,5,5,125.66333999999999,132.18,0.0,132.08077532764722,1.9167086649189604,0.0011506012066523266,106.48398635760795,-0.33666000000000906,106.14732635760794,0.0,106.14732635760794,67.84329796502776,67.84329796502776,
2026-09-21,ANG,2,2026-09-21_ANG_2,DALIASIR,2.0,2100,Bon,Turf,5,3,120.15178999999999,,2.0,132.08077532764722,1.9167086649189604,0.0011506012066523266,102.65056902777003,-5.848210000000009,96.80235902777002,0.7804819852063947,97.58284101297642,62.07083484274611,62.07083484274611,
