meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-09-11,MAN,1,2026-09-11_MAN_1,SLIPPER ORCHID,1.0,1400,Souple,Turf,6,2,123.45871999999999,83.93,0.0,83.59304833402949,2.8764999760173535,0.0012586360229910713,100.0,-2.5412800000000146,97.45871999999999,12.0,109.45871999999999,70.07517727999999,70.07517727999999,
2026-09-11,MAN,1,2026-09-11_MAN_1,LA BARAKA,2.0,1400,Souple,Turf,6,2,120.15178999999999,,0.5,83.59304833402949,2.8764999760173535,0.0012586360229910713,98.56175001199132,-5.848210000000009,92.71354001199131,12.0,104.71354001199131,66.87692596808215,66.87692596808215,
2026-09-11,MAN,1,2026-09-11_MAN_1,SABIRA,3.0,1400,Souple,Turf,6,2,123.45871999999999,,1.0,83.59304833402949,2.8764999760173535,0.0012586360229910713,97.12350002398264,-2.5412800000000146,94.58222002398263,12.0,106.58222002398263,68.1364162961643,68.1364162961643,
2026-09-11,MAN,1,2026-09-11_MAN_1,APPEN,4.0,1400,Souple,Turf,6,2,120.15178999999999,,2.0,83.59304833402949,2.8764999760173535,0.0012586360229910713,94.24700004796529,-5.848210000000009,88.39879004796528,12.0,100.39879004796528,63.968784492328595,63.968784492328595,
2026-09-11,MAN,1,2026-09-11_MAN_1,BAILYCHKA,5.0,1400,Souple,Turf,6,2,116.84485999999998,,4.0,83.59304833402949,2.8764999760173535,0.0012586360229910713,88.49400009593059,-9.155140000000017,79.33886009593057,12.0,91.33886009593057,57.862391704657206,57.862391704657206,
2026-09-11,MAN,1,2026-09-11_MAN_1,TOOCOOLTOBECOOL,6.0,1400,Souple,Turf,6,2,120.15178999999999,,4.1,83.59304833402949,2.8764999760173535,0.0012586360229910713,88.20635009832885,-5.848210000000009,82.35814009832885,12.0,94.35814009832885,59.89738642627364,59.89738642627364,
2026-09-11,MAN,1,2026-09-11_MAN_1,FIZZY,7.0,1400,Souple,Turf,6,2,120.15178999999999,,4.6,83.59304833402949,2.8764999760173535,0.0012586360229910713,86.76810011032018,-5.848210000000009,80.91989011032017,12.0,92.91989011032017,58.928005934355795,58.928005934355795,
2026-09-11,MAN,1,2026-09-11_MAN_1,OROPENDOLA,8.0,1400,Souple,Turf,6,2,126.76565,,5.35,83.59304833402949,2.8764999760173535,0.0012586360229910713,84.61072512830717,0.7656499999999937,85.37637512830716,12.0,97.37637512830716,61.93167683647903,61.93167683647903,
2026-09-11,MAN,1,2026-09-11_MAN_1,SKYWARDS,9.0,1400,Souple,Turf,6,2,116.84485999999998,,6.1,83.59304833402949,2.8764999760173535,0.0012586360229910713,82.45335014629414,-9.155140000000017,73.29821014629412,12.0,85.29821014629412,53.79099363860224,53.79099363860224,
2026-09-11,MAN,1,2026-09-11_MAN_1,OBSCURE,10.0,1400,Souple,Turf,6,2,116.84485999999998,,7.6,83.59304833402949,2.8764999760173535,0.0012586360229910713,78.1386001822681,-9.155140000000017,68.98346018226809,12.0,80.98346018226809,50.88285216284869,50.88285216284869,
