meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-06-09,COM,1,2026-06-09_COM_1,GOLDEN DISC,1.0,1800,Bon souple,Turf,5,4,124.56102999999999,110.49,0.0,108.48954254580185,2.2353398388814028,0.0012445979592300698,100.7826719522555,-1.4389700000000119,99.34370195225549,0.0,99.34370195225549,63.2576551158202,63.2576551158202,
2026-06-09,COM,1,2026-06-09_COM_1,AMINACO,2.0,1800,Bon souple,Turf,5,4,127.86795999999998,,0.15,108.48954254580185,2.2353398388814028,0.0012445979592300698,100.44737097642329,1.8679599999999823,102.31533097642327,0.0,102.31533097642327,65.26053307810929,65.26053307810929,
2026-06-09,COM,1,2026-06-09_COM_1,SAFE AND SOUND,3.0,1800,Bon souple,Turf,5,4,124.56102999999999,,2.65,108.48954254580185,2.2353398388814028,0.0012445979592300698,94.85902137921978,-1.4389700000000119,93.42005137921977,0.0,93.42005137921977,59.26511462959413,59.26511462959413,
2026-06-09,COM,1,2026-06-09_COM_1,SANAH,4.0,1800,Bon souple,Turf,5,4,124.56102999999999,,4.4,108.48954254580185,2.2353398388814028,0.0012445979592300698,90.94717666117732,-1.4389700000000119,89.50820666117731,0.0,89.50820666117731,56.62853128963351,56.62853128963351,
2026-06-09,COM,1,2026-06-09_COM_1,MELODIC,5.0,1800,Bon souple,Turf,5,4,124.56102999999999,,4.5,108.48954254580185,2.2353398388814028,0.0012445979592300698,90.72364267728919,-1.4389700000000119,89.28467267728918,0.0,89.28467267728918,56.477869384492905,56.477869384492905,
2026-06-09,COM,1,2026-06-09_COM_1,HORS LIMITES,6.0,1800,Bon souple,Turf,5,4,124.56102999999999,,6.0,108.48954254580185,2.2353398388814028,0.0012445979592300698,87.37063291896709,-1.4389700000000119,85.93166291896708,0.0,85.93166291896708,54.21794080738381,54.21794080738381,
2026-06-09,COM,1,2026-06-09_COM_1,ADVERSARY,7.0,1800,Bon souple,Turf,5,4,127.86795999999998,,6.15,108.48954254580185,2.2353398388814028,0.0012445979592300698,87.03533194313488,1.8679599999999823,88.90329194313486,0.0,88.90329194313486,56.220818769672896,56.220818769672896,
2026-06-09,COM,1,2026-06-09_COM_1,ARRASAGE,8.0,1800,Bon souple,Turf,5,5,124.56102999999999,,14.15,108.48954254580185,2.2353398388814028,0.0012445979592300698,69.15261323208365,-1.4389700000000119,67.71364323208364,0.0,67.71364323208364,41.93899553842437,41.93899553842437,
2026-06-09,COM,1,2026-06-09_COM_1,VIVAHENY,9.0,1800,Bon souple,Turf,5,5,124.56102999999999,,15.15,108.48954254580185,2.2353398388814028,0.0012445979592300698,66.91727339320224,-1.4389700000000119,65.47830339320222,0.0,65.47830339320222,40.4323764870183,40.4323764870183,
2026-06-09,COM,1,2026-06-09_COM_1,BELLA VITA,10.0,1800,Bon souple,Turf,5,4,124.56102999999999,,15.9,108.48954254580185,2.2353398388814028,0.0012445979592300698,65.24076851404119,-1.4389700000000119,63.80179851404118,0.0,63.80179851404118,39.302412198463756,39.302412198463756,
