meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-08-12,VIC,1,2026-08-12_VIC_1,TUDO BEM,1.0,1000,Bon souple,Turf,6,10,132.2772,58.39,0.0,57.340198205766605,3.8770163305717475,0.0012103175650510127,100.0,6.2771999999999935,106.2772,0.0,106.2772,67.93083279999999,67.93083279999999,
2026-08-12,VIC,1,2026-08-12_VIC_1,GO JOHNNY GO GO GO,2.0,1000,Bon souple,Turf,6,6,117.94716999999999,,0.25,57.340198205766605,3.8770163305717475,0.0012103175650510127,99.03074591735707,-8.052830000000014,90.97791591735705,0.0,90.97791591735705,57.619115328298655,57.619115328298655,
2026-08-12,VIC,1,2026-08-12_VIC_1,EXCALIBUR,3.0,1000,Bon souple,Turf,6,9,117.94716999999999,,1.5,57.340198205766605,3.8770163305717475,0.0012103175650510127,94.18447550414238,-8.052830000000014,86.13164550414237,0.0,86.13164550414237,54.352729069791955,54.352729069791955,
2026-08-12,VIC,1,2026-08-12_VIC_1,HUR CAT,4.0,1000,Bon souple,Turf,6,9,114.64023999999999,,2.0,57.340198205766605,3.8770163305717475,0.0012103175650510127,92.2459673388565,-11.359760000000009,80.8862073388565,0.0,80.8862073388565,50.81730374638928,50.81730374638928,
2026-08-12,VIC,1,2026-08-12_VIC_1,REVANCHE,5.0,1000,Bon souple,Turf,6,5,132.2772,,2.25,57.340198205766605,3.8770163305717475,0.0012103175650510127,91.27671325621357,6.2771999999999935,97.55391325621356,0.0,97.55391325621356,62.051337534687946,62.051337534687946,
2026-08-12,VIC,1,2026-08-12_VIC_1,AUDELADESETOILES,6.0,1000,Bon souple,Turf,6,4,121.2541,,2.3,57.340198205766605,3.8770163305717475,0.0012103175650510127,91.08286243968499,-4.745900000000006,86.33696243968498,0.0,86.33696243968498,54.49111268434768,54.49111268434768,
2026-08-12,VIC,1,2026-08-12_VIC_1,BENVENUTI,7.0,1000,Bon souple,Turf,6,3,122.35640999999998,,2.35,57.340198205766605,3.8770163305717475,0.0012103175650510127,90.88901162315639,-3.6435900000000174,87.24542162315637,2.0,89.24542162315637,56.4514141740074,56.4514141740074,
2026-08-12,VIC,1,2026-08-12_VIC_1,HAARICIA,8.0,1000,Bon souple,Turf,6,6,119.04947999999999,,3.35,57.340198205766605,3.8770163305717475,0.0012103175650510127,87.01199529258464,-6.950520000000012,80.06147529258463,0.0,80.06147529258463,50.26143434720204,50.26143434720204,
2026-08-12,VIC,2,2026-08-12_VIC_2,KING ROBBE,1.0,1000,Bon souple,Turf,5,9,136.68643999999998,58.74,0.0,57.340198205766605,3.85391527991291,0.0012103175650510127,96.34871916925746,10.686439999999976,107.03515916925744,0.0,107.03515916925744,68.44169728007952,68.44169728007952,
2026-08-12,VIC,2,2026-08-12_VIC_2,ANDARTIS,2.0,1000,Bon souple,Turf,5,5,135.58413,,0.25,57.340198205766605,3.85391527991291,0.0012103175650510127,95.38524034927924,9.584129999999988,104.96937034927923,0.0,104.96937034927923,67.0493556154142,67.0493556154142,
2026-08-12,VIC,2,2026-08-12_VIC_2,STELLAR CHOP,3.0,1000,Bon souple,Turf,5,4,133.37950999999998,,0.5,57.340198205766605,3.85391527991291,0.0012103175650510127,94.42176152930101,7.379509999999982,101.80127152930099,0.0,101.80127152930099,64.91405701074886,64.91405701074886,
2026-08-12,VIC,2,2026-08-12_VIC_2,KOUTSOUNAKOS,4.0,1000,Bon souple,Turf,5,11,132.2772,,1.75,57.340198205766605,3.85391527991291,0.0012103175650510127,89.60436742940988,6.2771999999999935,95.88156742940987,0.0,95.88156742940987,60.924176447422255,60.924176447422255,
2026-08-12,VIC,2,2026-08-12_VIC_2,COOLMEEN ROYAL,5.0,1000,Bon souple,Turf,5,7,134.48182,,2.75,57.340198205766605,3.85391527991291,0.0012103175650510127,85.75045214949697,8.481819999999999,94.23227214949696,0.0,94.23227214949696,59.812551428760955,59.812551428760955,
2026-08-12,VIC,2,2026-08-12_VIC_2,BACCHILIDE,6.0,1000,Bon souple,Turf,5,7,137.78875,,3.5,57.340198205766605,3.85391527991291,0.0012103175650510127,82.86001568956227,11.788749999999993,94.64876568956227,0.0,94.64876568956227,60.09326807476497,60.09326807476497,
2026-08-12,VIC,2,2026-08-12_VIC_2,GAME RUN,7.0,1000,Bon souple,Turf,5,7,159.83495,,3.75,57.340198205766605,3.85391527991291,0.0012103175650510127,81.89653686958405,33.83494999999999,115.73148686958405,0.0,115.73148686958405,74.30302215009965,74.30302215009965,
2026-08-12,VIC,2,2026-08-12_VIC_2,ETERNEL,7.0,1000,Bon souple,Turf,5,6,136.68643999999998,,,57.340198205766605,3.85391527991291,0.0012103175650510127,,10.686439999999976,,0.0,,,,excluded: unparseable beaten margin
2026-08-12,VIC,2,2026-08-12_VIC_2,EXPERTISE,9.0,1000,Bon souple,Turf,5,6,131.17488999999998,,,57.340198205766605,3.85391527991291,0.0012103175650510127,,5.1748899999999765,,0.0,,,,excluded: unparseable beaten margin
2026-08-12,VIC,2,2026-08-12_VIC_2,KING OF CHILL,10.0,1000,Bon souple,Turf,5,4,131.17488999999998,,,57.340198205766605,3.85391527991291,0.0012103175650510127,,5.1748899999999765,,0.0,,,,excluded: unparseable beaten margin
2026-08-12,VIC,3,2026-08-12_VIC_3,WITCHWAY,1.0,1600,Bon souple,Turf,5,2,125.66333999999999,103.17,0.0,98.40603732456876,2.38322330548501,0.0012103175650510127,66.30772185179728,-0.33666000000000906,65.97106185179727,12.0,77.97106185179727,48.85249568811136,48.85249568811136,
