meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-03-26,CHA,1,2026-03-26_CHA_1,TORTISAMBERT,1.0,1400,PSF STANDARD,All Weather,3,5,131.17488999999998,85.29,0.0,84.75109210682197,3.130152291986136,0.00040298487967315203,100.3955094282094,5.1748899999999765,105.57039942820937,0.0,105.57039942820937,69.73802729373168,69.73802729373168,
2026-03-26,CHA,1,2026-03-26_CHA_1,NO LIMIT DREAM,2.0,1400,PSF STANDARD,All Weather,3,6,126.76565,,0.5,84.75109210682197,3.130152291986136,0.00040298487967315203,98.83043328221632,0.7656499999999937,99.59608328221631,0.0,99.59608328221631,65.60773706105363,65.60773706105363,
2026-03-26,CHA,1,2026-03-26_CHA_1,TALENTUOSO,3.0,1400,PSF STANDARD,All Weather,3,5,130.07258,,0.6,84.75109210682197,3.130152291986136,0.00040298487967315203,98.5174180530177,4.072579999999988,102.5899980530177,0.0,102.5899980530177,67.6775533602137,67.6775533602137,
2026-03-26,CHA,1,2026-03-26_CHA_1,PUMALIN PARK,4.0,1400,PSF STANDARD,All Weather,3,6,131.17488999999998,,0.85,84.75109210682197,3.130152291986136,0.00040298487967315203,97.73487998002118,5.1748899999999765,102.90976998002115,0.0,102.90976998002115,67.89862483258176,67.89862483258176,
2026-03-26,CHA,1,2026-03-26_CHA_1,MCLEAN HOUSE,5.0,1400,PSF STANDARD,All Weather,3,6,124.56102999999999,,1.6,84.75109210682197,3.130152291986136,0.00040298487967315203,95.38726576103157,-1.4389700000000119,93.94829576103156,0.0,93.94829576103156,61.70318948356469,61.70318948356469,
2026-03-26,CHA,1,2026-03-26_CHA_1,WIT,6.0,1400,PSF STANDARD,All Weather,3,4,128.97027,,1.7000000000000002,84.75109210682197,3.130152291986136,0.00040298487967315203,95.07425053183296,2.9702699999999993,98.04452053183296,0.0,98.04452053183296,64.53507797896046,64.53507797896046,
2026-03-26,CHA,1,2026-03-26_CHA_1,APOGEO,7.0,1400,PSF STANDARD,All Weather,3,4,130.07258,,2.95,84.75109210682197,3.130152291986136,0.00040298487967315203,91.1615601668503,4.072579999999988,95.23414016685028,0.0,95.23414016685028,62.59214655585803,62.59214655585803,
2026-03-26,CHA,1,2026-03-26_CHA_1,BEAU GARS,8.0,1400,PSF STANDARD,All Weather,3,4,120.15178999999999,,3.0500000000000003,84.75109210682197,3.130152291986136,0.00040298487967315203,90.84854493765168,-5.848210000000009,85.00033493765167,0.0,85.00033493765167,55.517096500189695,55.517096500189695,
2026-03-26,CHA,1,2026-03-26_CHA_1,FOU FURIEUX,9.0,1400,PSF STANDARD,All Weather,3,5,132.2772,,3.2,84.75109210682197,3.130152291986136,0.00040298487967315203,90.37902209385376,6.2771999999999935,96.65622209385376,0.0,96.65622209385376,63.5752902244618,63.5752902244618,
2026-03-26,CHA,1,2026-03-26_CHA_1,ZAWAN,9.0,1400,PSF STANDARD,All Weather,3,4,127.86795999999998,,3.2,84.75109210682197,3.130152291986136,0.00040298487967315203,90.37902209385376,1.8679599999999823,92.24698209385375,0.0,92.24698209385375,60.527001439519005,60.527001439519005,
2026-03-26,CHA,1,2026-03-26_CHA_1,PTIT PEDRO,11.0,1400,PSF STANDARD,All Weather,3,7,132.2772,,3.95,84.75109210682197,3.130152291986136,0.00040298487967315203,88.03140787486416,6.2771999999999935,94.30860787486415,0.0,94.30860787486415,61.952288052858925,61.952288052858925,
2026-03-26,CHA,1,2026-03-26_CHA_1,JOSEPHINO,12.0,1400,PSF STANDARD,All Weather,3,7,124.56102999999999,,4.2,84.75109210682197,3.130152291986136,0.00040298487967315203,87.24886980186763,-1.4389700000000119,85.80989980186762,0.0,85.80989980186762,56.07678195534142,56.07678195534142,
2026-03-26,CHA,1,2026-03-26_CHA_1,OTOMAI,13.0,1400,PSF STANDARD,All Weather,3,4,127.86795999999998,,4.95,84.75109210682197,3.130152291986136,0.00040298487967315203,84.90125558287802,1.8679599999999823,86.769215582878,0.0,86.769215582878,56.73999637244564,56.73999637244564,
2026-03-26,CHA,1,2026-03-26_CHA_1,BIN ZARAK,14.0,1400,PSF STANDARD,All Weather,3,4,130.07258,,4.98,84.75109210682197,3.130152291986136,0.00040298487967315203,84.80735101411844,4.072579999999988,88.87993101411843,0.0,88.87993101411843,58.199220678052924,58.199220678052924,
2026-03-26,CHA,1,2026-03-26_CHA_1,CANNEZA,15.0,1400,PSF STANDARD,All Weather,3,4,125.66333999999999,,5.23,84.75109210682197,3.130152291986136,0.00040298487967315203,84.0248129411219,-0.33666000000000906,83.68815294112188,0.0,83.68815294112188,54.6099311692425,54.6099311692425,
2026-03-26,CHA,1,2026-03-26_CHA_1,FLY HALF,16.0,1400,PSF STANDARD,All Weather,3,4,123.45871999999999,,5.33,84.75109210682197,3.130152291986136,0.00040298487967315203,83.71179771192328,-2.5412800000000146,81.17051771192327,0.0,81.17051771192327,52.869386487224055,52.869386487224055,
2026-03-26,CHA,2,2026-03-26_CHA_2,GILDED PRIZE,1.0,1900,PSF STANDARD,All Weather,4,3,122.35640999999998,117.84,0.0,116.457229927225,2.391273198029273,0.0004210355499334222,93.0317996764271,-3.6435900000000174,89.38820967642708,0.0,89.38820967642708,58.55061460216257,58.55061460216257,
2026-03-26,CHA,2,2026-03-26_CHA_2,JUST THE TWO OF US,2.0,1900,PSF STANDARD,All Weather,4,3,125.66333999999999,,2.0,116.457229927225,2.391273198029273,0.0004210355499334222,88.24925328036855,-0.33666000000000906,87.91259328036854,0.0,87.91259328036854,57.530460355402816,57.530460355402816,
2026-03-26,CHA,2,2026-03-26_CHA_2,TURBULENTE,3.0,1900,PSF STANDARD,All Weather,4,3,122.35640999999998,,3.0,116.457229927225,2.391273198029273,0.0004210355499334222,85.85798008233928,-3.6435900000000174,82.21439008233926,0.0,82.21439008233926,53.5910583489623,53.5910583489623,
2026-03-26,CHA,2,2026-03-26_CHA_2,FRANKISH,4.0,1900,PSF STANDARD,All Weather,4,3,125.66333999999999,,3.25,116.457229927225,2.391273198029273,0.0004210355499334222,85.26016178283196,-0.33666000000000906,84.92350178283195,0.0,84.92350178283195,55.46397858323604,55.46397858323604,
2026-03-26,CHA,2,2026-03-26_CHA_2,ALTO BLUES,5.0,1900,PSF STANDARD,All Weather,4,3,125.66333999999999,,3.28,116.457229927225,2.391273198029273,0.0004210355499334222,85.18842358689108,-0.33666000000000906,84.85176358689107,0.0,84.85176358689107,55.41438302070404,55.41438302070404,
