meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-06-14,CHA,1,2026-06-14_CHA_1,BLEACH,1.0,1100,Bon,Turf,4,2,127.86795999999998,63.79,0.0,62.336850549931256,3.586177728034953,0.00046781214214202115,83.17085520108336,1.8679599999999823,85.03881520108334,12.0,97.03881520108334,61.704161445530175,61.704161445530175,
2026-06-14,CHA,1,2026-06-14_CHA_1,JOROLINA,2.0,1100,Bon,Turf,4,2,127.86795999999998,,0.1,62.336850549931256,3.586177728034953,0.00046781214214202115,82.81223742827986,1.8679599999999823,84.68019742827984,12.0,96.68019742827984,61.462453066660615,61.462453066660615,
2026-06-14,CHA,1,2026-06-14_CHA_1,DREAM OF GLORY,3.0,1100,Bon,Turf,4,2,127.86795999999998,,0.6,62.336850549931256,3.586177728034953,0.00046781214214202115,81.01914856426238,1.8679599999999823,82.88710856426236,12.0,94.88710856426236,60.25391117231283,60.25391117231283,
2026-06-14,CHA,1,2026-06-14_CHA_1,VARDANIYA,4.0,1100,Bon,Turf,4,2,127.86795999999998,,1.6,62.336850549931256,3.586177728034953,0.00046781214214202115,77.43297083622743,1.8679599999999823,79.30093083622741,12.0,91.30093083622741,57.836827383617276,57.836827383617276,
2026-06-14,CHA,1,2026-06-14_CHA_1,SEXXY,5.0,1100,Bon,Turf,4,2,127.86795999999998,,4.6,62.336850549931256,3.586177728034953,0.00046781214214202115,66.67443765212258,1.8679599999999823,68.54239765212256,12.0,80.54239765212256,50.585576017530606,50.585576017530606,
2026-06-14,CHA,1,2026-06-14_CHA_1,WONDER BAILEYS,6.0,1100,Bon,Turf,4,2,127.86795999999998,,6.35,62.336850549931256,3.586177728034953,0.00046781214214202115,60.39862662806141,1.8679599999999823,62.26658662806139,12.0,74.26658662806139,46.35567938731338,46.35567938731338,
2026-06-14,CHA,1,2026-06-14_CHA_1,ETOILE D ARMOR,7.0,1100,Bon,Turf,4,2,127.86795999999998,,9.35,62.336850549931256,3.586177728034953,0.00046781214214202115,49.640093443956545,1.8679599999999823,51.50805344395653,12.0,63.50805344395653,39.1044280212267,39.1044280212267,
2026-06-14,CHA,1,2026-06-14_CHA_1,FONTANA DI TREVI,8.0,1100,Bon,Turf,4,2,127.86795999999998,,13.35,62.336850549931256,3.586177728034953,0.00046781214214202115,35.295382531816735,1.8679599999999823,37.16334253181672,12.0,49.16334253181672,29.436092866444472,29.436092866444472,
2026-06-14,CHA,2,2026-06-14_CHA_2,BEAUTIFUL MEMORY,1.0,2200,Bon,Turf,5,6,147.70953999999998,138.87,0.0,137.34670017810274,1.8524589778744796,0.00046781214214202115,95.42337867402564,21.709539999999976,117.13291867402562,0.0,117.13291867402562,75.24758718629327,75.24758718629327,
2026-06-14,CHA,2,2026-06-14_CHA_2,AMOR A MANI,2.0,2200,Bon,Turf,5,5,134.48182,,0.5,137.34670017810274,1.8524589778744796,0.00046781214214202115,94.4971491850884,8.481819999999999,102.9789691850884,0.0,102.9789691850884,65.70782523074959,65.70782523074959,
2026-06-14,CHA,2,2026-06-14_CHA_2,QUEENFLEUR,3.0,2200,Bon,Turf,5,5,145.50492,,1.25,137.34670017810274,1.8524589778744796,0.00046781214214202115,93.10780495168254,19.50492,112.61272495168254,0.0,112.61272495168254,72.20097661743404,72.20097661743404,
2026-06-14,CHA,2,2026-06-14_CHA_2,SAPHO,4.0,2200,Bon,Turf,5,4,147.70953999999998,,3.25,137.34670017810274,1.8524589778744796,0.00046781214214202115,89.40288699593359,21.709539999999976,111.11242699593356,0.0,111.11242699593356,71.18977579525922,71.18977579525922,
2026-06-14,CHA,2,2026-06-14_CHA_2,CHASUBLE,5.0,2200,Bon,Turf,5,5,149.91415999999998,,4.75,137.34670017810274,1.8524589778744796,0.00046781214214202115,86.62419852912187,23.91415999999998,110.53835852912185,0.0,110.53835852912185,70.80285364862813,70.80285364862813,
2026-06-14,CHA,2,2026-06-14_CHA_2,JOYEUSE SAGE,6.0,2200,Bon,Turf,5,7,148.81185,,5.75,137.34670017810274,1.8524589778744796,0.00046781214214202115,84.77173955124738,22.811849999999993,107.58358955124737,0.0,107.58358955124737,68.81133935754073,68.81133935754073,
2026-06-14,CHA,2,2026-06-14_CHA_2,MAJESTIC HILL,7.0,2200,Bon,Turf,5,4,142.19798999999998,,7.25,137.34670017810274,1.8524589778744796,0.00046781214214202115,81.99305108443566,16.197989999999976,98.19104108443564,0.0,98.19104108443564,62.48076169090962,62.48076169090962,
2026-06-14,CHA,2,2026-06-14_CHA_2,MAGNIFICENT SEVEN,8.0,2200,Bon,Turf,5,4,148.81185,,7.5,137.34670017810274,1.8524589778744796,0.00046781214214202115,81.52993633996705,22.811849999999993,104.34178633996704,0.0,104.34178633996704,66.62636399313779,66.62636399313779,
2026-06-14,CHA,2,2026-06-14_CHA_2,LA SAUZEE,9.0,2200,Bon,Turf,5,7,149.91415999999998,,13.5,137.34670017810274,1.8524589778744796,0.00046781214214202115,70.41518247272018,23.91415999999998,94.32934247272016,0.0,94.32934247272016,59.877976826613384,59.877976826613384,
2026-06-14,CHA,3,2026-06-14_CHA_3,SAB'AAN AL SHAHANIA,1.0,2000,Bon,Turf,2,4,127.86795999999998,128.06,0.0,123.88905952096897,1.9724858273854977,0.00046781214214202115,68.09192329375395,1.8679599999999823,69.95988329375393,0.0,69.95988329375393,43.45296133999015,43.45296133999015,
