meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-06-20,COM,1,2026-06-20_COM_1,UN VRAI VENUSIEN,1.0,1400,Bon souple,Turf,4,2,127.86795999999998,84.26,0.0,83.83356162426259,2.863459184135362,0.0004441835436166265,101.80742125157364,1.8679599999999823,103.67538125157363,12.0,115.67538125157363,74.26520696356063,74.26520696356063,
2026-06-20,COM,1,2026-06-20_COM_1,PALAIS BYZANTIN,2.0,1400,Bon souple,Turf,4,2,127.86795999999998,,0.25,83.83356162426259,2.863459184135362,0.0004441835436166265,101.0915564555398,1.8679599999999823,102.95951645553978,12.0,114.95951645553978,73.78271409103381,73.78271409103381,
2026-06-20,COM,1,2026-06-20_COM_1,ZAKKAN,3.0,1400,Bon souple,Turf,4,2,127.86795999999998,,5.25,83.83356162426259,2.863459184135362,0.0004441835436166265,86.77426053486299,1.8679599999999823,88.64222053486297,12.0,100.64222053486297,64.13285664049765,64.13285664049765,
2026-06-20,COM,1,2026-06-20_COM_1,CODREA,4.0,1400,Bon souple,Turf,4,2,127.86795999999998,,6.75,83.83356162426259,2.863459184135362,0.0004441835436166265,82.47907175865996,1.8679599999999823,84.34703175865994,12.0,96.34703175865994,61.237899405336805,61.237899405336805,
2026-06-20,COM,1,2026-06-20_COM_1,CARIB SONG,5.0,1400,Bon souple,Turf,4,2,127.86795999999998,,7.0,83.83356162426259,2.863459184135362,0.0004441835436166265,81.76320696262611,1.8679599999999823,83.6311669626261,12.0,95.6311669626261,60.755406532809985,60.755406532809985,
2026-06-20,COM,1,2026-06-20_COM_1,MONT ROCHELLE,6.0,1400,Bon souple,Turf,4,2,127.86795999999998,,10.5,83.83356162426259,2.863459184135362,0.0004441835436166265,71.74109981815235,1.8679599999999823,73.60905981815233,12.0,85.60905981815233,54.00050631743467,54.00050631743467,
2026-06-20,COM,1,2026-06-20_COM_1,FLYING FLASH,7.0,1400,Bon souple,Turf,4,2,127.86795999999998,,12.0,83.83356162426259,2.863459184135362,0.0004441835436166265,67.4459110419493,1.8679599999999823,69.31387104194928,12.0,81.31387104194928,51.10554908227382,51.10554908227382,
2026-06-20,COM,1,2026-06-20_COM_1,MAG MAS,8.0,1400,Bon souple,Turf,4,2,127.86795999999998,,26.0,83.83356162426259,2.863459184135362,0.0004441835436166265,35.952947622249965,1.8679599999999823,37.82090762224995,12.0,49.82090762224995,,,excluded: beaten >20 lengths
2026-06-20,COM,2,2026-06-20_COM_2,AMUSINGLY,1.0,1400,Bon souple,Turf,4,2,127.86795999999998,86.32,0.0,83.83356162426259,2.7951236197317613,0.0004441835436166265,73.94132223465732,1.8679599999999823,75.8092822346573,12.0,87.8092822346573,55.48345622615902,55.48345622615902,
2026-06-20,COM,2,2026-06-20_COM_2,AMETIS CHOPE,2.0,1400,Bon souple,Turf,4,2,127.86795999999998,,3.0,83.83356162426259,2.7951236197317613,0.0004441835436166265,65.55595137546203,1.8679599999999823,67.42391137546201,12.0,79.42391137546201,49.831716267061395,49.831716267061395,
2026-06-20,COM,2,2026-06-20_COM_2,PEINTRESSE,3.0,1400,Bon souple,Turf,4,2,127.86795999999998,,3.5,83.83356162426259,2.7951236197317613,0.0004441835436166265,64.15838956559615,1.8679599999999823,66.02634956559613,12.0,78.02634956559613,48.88975960721179,48.88975960721179,
2026-06-20,COM,2,2026-06-20_COM_2,OPERA DIVA,4.0,1400,Bon souple,Turf,4,2,127.86795999999998,,4.75,83.83356162426259,2.7951236197317613,0.0004441835436166265,60.66448504093145,1.8679599999999823,62.532445040931435,12.0,74.53244504093144,46.534867957587785,46.534867957587785,
