meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-06-04,CRA,3,2026-06-04_CRA_3,MINISTRE DES BEAUX,1.0,2400,Souple,Turf,6,4,145.50492,156.74,0.0,153.9049579382471,1.6534545485274692,0.001301438798396754,100.0,19.50492,119.50492,0.0,119.50492,76.84631608000001,76.84631608000001,
2026-06-04,CRA,3,2026-06-04_CRA_3,MY LIFE TIEPY,2.0,2400,Souple,Turf,6,4,148.81185,,0.5,153.9049579382471,1.6534545485274692,0.001301438798396754,99.17327272573627,22.811849999999993,121.98512272573626,0.0,121.98512272573626,78.51797271714624,78.51797271714624,
2026-06-04,CRA,3,2026-06-04_CRA_3,MOANA DE KARANTEZ,3.0,2400,Souple,Turf,6,4,135.58413,,0.6,153.9049579382471,1.6534545485274692,0.001301438798396754,99.00792727088351,9.584129999999988,108.5920572708835,0.0,108.5920572708835,69.49104660057549,69.49104660057549,
2026-06-04,CRA,3,2026-06-04_CRA_3,MANON DU MESNIL,4.0,2400,Souple,Turf,6,4,157.63033,,0.63,153.9049579382471,1.6534545485274692,0.001301438798396754,98.9583236344277,31.630329999999987,130.5886536344277,0.0,130.5886536344277,84.31675254960426,84.31675254960426,
2026-06-04,CRA,3,2026-06-04_CRA_3,MOLLY DE GASCOGNE,5.0,2400,Souple,Turf,6,4,142.19798999999998,,0.68,153.9049579382471,1.6534545485274692,0.001301438798396754,98.87565090700132,16.197989999999976,115.07364090700129,0.0,115.07364090700129,73.85963397131887,73.85963397131887,
2026-06-04,CRA,3,2026-06-04_CRA_3,MAYBE LONE,6.0,2400,Souple,Turf,6,4,135.58413,,0.78,153.9049579382471,1.6534545485274692,0.001301438798396754,98.71030545214857,9.584129999999988,108.29443545214856,0.0,108.29443545214856,69.29044949474813,69.29044949474813,
2026-06-04,CRA,3,2026-06-04_CRA_3,MAZERATYPRECIEUSE,7.0,2400,Souple,Turf,6,4,139.99337,,2.5300000000000002,153.9049579382471,1.6534545485274692,0.001301438798396754,95.8167599922255,13.993369999999999,109.8101299922255,0.0,109.8101299922255,70.31202761475998,70.31202761475998,
2026-06-04,CRA,3,2026-06-04_CRA_3,MOND LADY,8.0,2400,Souple,Turf,6,4,144.40260999999998,,2.68,153.9049579382471,1.6534545485274692,0.001301438798396754,95.56874180994639,18.40260999999998,113.97135180994637,0.0,113.97135180994637,73.11669111990386,73.11669111990386,
2026-06-04,CRA,3,2026-06-04_CRA_3,MERISIER ROUGE,9.0,2400,Souple,Turf,6,4,145.50492,,4.43,153.9049579382471,1.6534545485274692,0.001301438798396754,92.67519635002331,19.50492,112.18011635002331,0.0,112.18011635002331,71.90939841991572,71.90939841991572,
2026-06-04,CRA,3,2026-06-04_CRA_3,MESSIDOR,10.0,2400,Souple,Turf,6,4,138.89105999999998,,5.93,153.9049579382471,1.6534545485274692,0.001301438798396754,90.1950145272321,12.891059999999982,103.08607452723209,0.0,103.08607452723209,65.78001423135443,65.78001423135443,
