meetingDate,courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,figure_after_weight,wfa_adj,figure_after_wfa,figure_calibrated,figure_final,figure_comment
2026-06-28,SAI,1,2026-06-28_SAI_1,WOOT WOOT,1.0,1400,Bon,Turf,4,2,124.56102999999999,92.77,0.0,86.05796566054242,2.60073120072376,0.0014293389361081494,38.7402989380373,-1.4389700000000119,37.30132893803729,12.0,49.30132893803729,29.529095704237132,29.529095704237132,
2026-06-28,SAI,1,2026-06-28_SAI_1,SILENCIEUSE,2.0,1400,Bon,Turf,4,2,124.56102999999999,,3.0,86.05796566054242,2.60073120072376,0.0014293389361081494,30.93810533586602,-1.4389700000000119,29.499135335866008,12.0,41.49913533586601,24.27041721637369,24.27041721637369,
2026-06-28,SAI,1,2026-06-28_SAI_1,APOPHENIE,3.0,1400,Bon,Turf,4,2,124.56102999999999,,5.5,86.05796566054242,2.60073120072376,0.0014293389361081494,24.43627733405662,-1.4389700000000119,22.997307334056607,12.0,34.99730733405661,19.888185143154157,19.888185143154157,
2026-06-28,SAI,1,2026-06-28_SAI_1,IMPA,4.0,1400,Bon,Turf,4,2,122.35640999999998,,6.5,86.05796566054242,2.60073120072376,0.0014293389361081494,21.83554613333286,-3.6435900000000174,18.19195613333284,12.0,30.19195613333284,16.649378433866335,16.649378433866335,
2026-06-28,SAI,1,2026-06-28_SAI_1,ARIA FRESCA,5.0,1400,Bon,Turf,4,2,122.35640999999998,,7.25,86.05796566054242,2.60073120072376,0.0014293389361081494,19.88499773279004,-3.6435900000000174,16.241407732790023,12.0,28.241407732790023,15.334708811900477,15.334708811900477,
2026-06-28,SAI,1,2026-06-28_SAI_1,GRANDE LUCKY,6.0,1400,Bon,Turf,4,2,122.35640999999998,,7.4,86.05796566054242,2.60073120072376,0.0014293389361081494,19.494888052681475,-3.6435900000000174,15.851298052681457,12.0,27.851298052681457,15.071774887507303,15.071774887507303,
2026-06-28,SAI,2,2026-06-28_SAI_2,CICERON,1.0,1400,Bon,Turf,4,2,124.56102999999999,89.11,0.0,86.05796566054242,2.7075505946711163,0.0014293389361081494,85.77236545134818,-1.4389700000000119,84.33339545134817,12.0,96.33339545134817,61.228708534208664,61.228708534208664,
2026-06-28,SAI,2,2026-06-28_SAI_2,SAN GIORGIO,2.0,1400,Bon,Turf,4,2,124.56102999999999,,1.25,86.05796566054242,2.7075505946711163,0.0014293389361081494,82.38792720800929,-1.4389700000000119,80.94895720800928,12.0,92.94895720800928,58.947597158198256,58.947597158198256,
2026-06-28,SAI,2,2026-06-28_SAI_2,BE MY FRIEND,3.0,1400,Bon,Turf,4,2,122.35640999999998,,4.25,86.05796566054242,2.7075505946711163,0.0014293389361081494,74.26527542399593,-3.6435900000000174,70.62168542399591,12.0,82.62168542399591,51.98701597577325,51.98701597577325,
2026-06-28,SAI,2,2026-06-28_SAI_2,HEILIGENSTEIN,4.0,1400,Bon,Turf,4,2,124.56102999999999,,11.25,86.05796566054242,2.7075505946711163,0.0014293389361081494,55.31242126129812,-1.4389700000000119,53.87345126129811,12.0,65.8734512612981,40.69870615011492,40.69870615011492,
