courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
BRIGHTON,1,2026-09-06_BRIGHTON_1,Barnsnape Boy,1.0000,6.9955,Good,Turf,6.0000,5.0000,130.0000,85.6100,,87.6445,3.0958,0.2531,161.5276,4.0000,0.0000,0,161.5276,54.3000,high
BRIGHTON,1,2026-09-06_BRIGHTON_1,Rainbow Sign,2.0000,6.9955,Good,Turf,6.0000,8.0000,130.0000,85.6100,0.1000,87.6445,3.0958,0.2531,161.2181,4.0000,-1.5000,0,159.7181,52.9000,high
BRIGHTON,1,2026-09-06_BRIGHTON_1,Fai Fai,3.0000,6.9955,Good,Turf,6.0000,7.0000,135.0000,85.6100,0.2500,87.6445,3.0958,0.2531,165.7537,9.0000,-1.0000,0,164.7537,56.9000,high
BRIGHTON,1,2026-09-06_BRIGHTON_1,Embarked (IRE),4.0000,6.9955,Good,Turf,6.0000,8.0000,135.0000,85.6100,0.4000,87.6445,3.0958,0.2531,165.2893,9.0000,-1.5000,0,163.7893,55.5000,high
BRIGHTON,1,2026-09-06_BRIGHTON_1,Mokata,5.0000,6.9955,Good,Turf,6.0000,3.0000,122.0000,85.6100,0.5500,87.6445,3.0958,0.2531,151.8249,-4.0000,4.0045,3,155.8295,47.4000,high
BRIGHTON,1,2026-09-06_BRIGHTON_1,Horus,6.0000,6.9955,Good,Turf,6.0000,4.0000,128.0000,85.6100,1.8000,87.6445,3.0958,0.2531,153.9552,2.0000,0.0000,0,153.9552,44.3000,high
BRIGHTON,1,2026-09-06_BRIGHTON_1,Almavillalobas,,6.9955,Good,Turf,6.0000,,,,,87.6445,3.0958,0.2531,,0.0000,0.0000,0,,,high
BRIGHTON,1,2026-09-06_BRIGHTON_1,Voodoo Ray (IRE),,6.9955,Good,Turf,6.0000,,,,,87.6445,3.0958,0.2531,,0.0000,0.0000,0,,,high
BRIGHTON,1,2026-09-06_BRIGHTON_1,Pacific Prince,,6.9955,Good,Turf,6.0000,5.0000,135.0000,85.6100,,87.6445,3.0958,0.2531,,0.0000,0.0000,0,,,high
BRIGHTON,1,2026-09-06_BRIGHTON_1,Banksman,,6.9955,Good,Turf,6.0000,4.0000,135.0000,85.6100,,87.6445,3.0958,0.2531,,0.0000,0.0000,0,,,high
BRIGHTON,2,2026-09-06_BRIGHTON_2,Washington Heir,1.0000,5.3136,Good,Turf,6.0000,4.0000,135.0000,63.3400,,65.8258,4.0287,0.2531,183.2451,9.0000,0.0000,0,183.2451,64.0000,high
BRIGHTON,2,2026-09-06_BRIGHTON_2,Mister Sandman,2.0000,5.3136,Good,Turf,6.0000,4.0000,128.0000,63.3400,0.1500,65.8258,4.0287,0.2531,175.6408,2.0000,0.0000,0,175.6408,57.9000,high
BRIGHTON,2,2026-09-06_BRIGHTON_2,Daley T (IRE),3.0000,5.3136,Good,Turf,6.0000,6.0000,128.0000,63.3400,0.1800,65.8258,4.0287,0.2531,175.5200,2.0000,0.0000,0,175.5200,57.1000,high
BRIGHTON,2,2026-09-06_BRIGHTON_2,Big Time Rascal,4.0000,5.3136,Good,Turf,6.0000,5.0000,135.0000,63.3400,1.4300,65.8258,4.0287,0.2531,177.4841,9.0000,0.0000,0,177.4841,58.3000,high
BRIGHTON,2,2026-09-06_BRIGHTON_2,Lynwood Lad,5.0000,5.3136,Good,Turf,6.0000,6.0000,135.0000,63.3400,1.5300,65.8258,4.0287,0.2531,177.0813,9.0000,0.0000,0,177.0813,56.8000,high
BRIGHTON,2,2026-09-06_BRIGHTON_2,Poetic Jack,6.0000,5.3136,Good,Turf,6.0000,6.0000,132.0000,63.3400,1.5800,65.8258,4.0287,0.2531,173.8798,6.0000,0.0000,0,173.8798,53.1000,high
BRIGHTON,2,2026-09-06_BRIGHTON_2,Battle Point (IRE),7.0000,5.3136,Good,Turf,6.0000,7.0000,128.0000,63.3400,4.3300,65.8258,4.0287,0.2531,158.8010,2.0000,-1.0000,0,157.8010,41.9000,high
BRIGHTON,2,2026-09-06_BRIGHTON_2,She Went Whoosh (IRE),8.0000,5.3136,Good,Turf,6.0000,4.0000,132.0000,63.3400,5.8300,65.8258,4.0287,0.2531,156.7580,6.0000,0.0000,3,156.7580,39.7000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Play Me,1.0000,8.0227,Good,Turf,5.0000,4.0000,120.0000,96.1400,,101.7584,2.7863,0.2531,194.6746,-6.0000,0.0000,0,194.6746,64.8000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Rogue Dynasty,2.0000,8.0227,Good,Turf,5.0000,4.0000,133.0000,96.1400,0.5000,101.7584,2.7863,0.2531,206.2814,7.0000,0.0000,3,206.2814,74.5000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,King Of War,3.0000,8.0227,Good,Turf,5.0000,7.0000,126.0000,96.1400,1.7500,101.7584,2.7863,0.2531,195.7985,0.0000,-1.0000,0,194.7985,66.0000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Tactical Plan,4.0000,8.0227,Good,Turf,5.0000,4.0000,132.0000,96.1400,4.2500,101.7584,2.7863,0.2531,194.8327,6.0000,0.0000,0,194.8327,66.2000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Celestias Comet (IRE),5.0000,8.0227,Good,Turf,5.0000,4.0000,135.0000,96.1400,6.0000,101.7584,2.7863,0.2531,192.9567,9.0000,0.0000,3,192.9567,62.8000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Gone Rogue (IRE),6.0000,8.0227,Good,Turf,5.0000,5.0000,125.0000,96.1400,6.5000,101.7584,2.7863,0.2531,181.5635,-1.0000,0.0000,0,181.5635,52.8000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Lordsbridge Grey,7.0000,8.0227,Good,Turf,5.0000,4.0000,135.0000,96.1400,8.5000,101.7584,2.7863,0.2531,185.9909,9.0000,0.0000,0,185.9909,58.0000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Tea Sea (FR),8.0000,8.0227,Good,Turf,5.0000,6.0000,135.0000,96.1400,9.0000,101.7584,2.7863,0.2531,184.5977,9.0000,0.0000,0,184.5977,57.4000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Gunfighter (IRE),9.0000,8.0227,Good,Turf,5.0000,5.0000,133.0000,96.1400,9.7500,101.7584,2.7863,0.2531,180.5080,7.0000,0.0000,0,180.5080,55.4000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Blue Collar Lad,10.0000,8.0227,Good,Turf,5.0000,7.0000,116.0000,96.1400,13.7500,101.7584,2.7863,0.2531,152.3627,-10.0000,-1.0000,0,151.3627,28.4000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Amused (IRE),11.0000,8.0227,Good,Turf,5.0000,4.0000,135.0000,96.1400,14.2500,101.7584,2.7863,0.2531,169.9696,9.0000,0.0000,0,169.9696,44.0000,high
BRIGHTON,3,2026-09-06_BRIGHTON_3,Far And Above (IRE),12.0000,8.0227,Good,Turf,5.0000,4.0000,127.0000,96.1400,22.7500,101.7584,2.7863,0.2531,144.9376,1.0000,0.0000,0,144.9376,35.0000,low
BRIGHTON,3,2026-09-06_BRIGHTON_3,Astronomica,,8.0227,Good,Turf,5.0000,,,,,101.7584,2.7863,0.2531,,0.0000,0.0000,0,,,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Bohemian Breeze (IRE),1.0000,9.9818,Good,Turf,6.0000,6.0000,135.0000,125.5200,,130.2212,2.1874,0.2531,185.1908,9.0000,0.0000,0,185.1908,65.3000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Night Bear,2.0000,9.9818,Good,Turf,6.0000,9.0000,134.0000,125.5200,0.1500,130.2212,2.1874,0.2531,183.8627,8.0000,-2.0000,0,181.8627,63.1000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Power Of Prayer (GER),3.0000,9.9818,Good,Turf,6.0000,4.0000,130.0000,125.5200,2.6500,130.2212,2.1874,0.2531,174.3942,4.0000,0.0000,3,174.3942,57.8000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Little Tiger,4.0000,9.9818,Good,Turf,6.0000,6.0000,135.0000,125.5200,2.7000,130.2212,2.1874,0.2531,179.2848,9.0000,0.0000,0,179.2848,60.9000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Turpin,5.0000,9.9818,Good,Turf,6.0000,4.0000,133.0000,125.5200,4.2000,130.2212,2.1874,0.2531,174.0037,7.0000,0.0000,0,174.0037,57.6000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Twilight Guest,6.0000,9.9818,Good,Turf,6.0000,6.0000,128.0000,125.5200,4.7000,130.2212,2.1874,0.2531,167.9100,2.0000,0.0000,0,167.9100,52.1000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Foinix,7.0000,9.9818,Good,Turf,6.0000,6.0000,128.0000,125.5200,4.8500,130.2212,2.1874,0.2531,167.5819,2.0000,0.0000,0,167.5819,52.0000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Masqool (IRE),8.0000,9.9818,Good,Turf,6.0000,8.0000,133.0000,125.5200,6.3500,130.2212,2.1874,0.2531,169.3008,7.0000,-1.5000,0,167.8008,50.5000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Celebrating Ethel (IRE),9.0000,9.9818,Good,Turf,6.0000,7.0000,119.0000,125.5200,7.6000,130.2212,2.1874,0.2531,152.5665,-7.0000,-1.0000,3,151.5665,37.7000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Love You More,10.0000,9.9818,Good,Turf,6.0000,4.0000,130.0000,125.5200,7.7000,130.2212,2.1874,0.2531,163.3478,4.0000,0.0000,3,163.3478,46.7000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Celtic John (IRE),11.0000,9.9818,Good,Turf,6.0000,5.0000,128.0000,125.5200,8.4500,130.2212,2.1874,0.2531,159.7072,2.0000,0.0000,0,159.7072,43.9000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Letsbeatsepsis,12.0000,9.9818,Good,Turf,6.0000,4.0000,125.0000,125.5200,10.4500,130.2212,2.1874,0.2531,152.3324,-1.0000,0.0000,0,152.3324,35.2000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Fighting Poet (IRE),13.0000,9.9818,Good,Turf,6.0000,8.0000,130.0000,125.5200,14.2000,130.2212,2.1874,0.2531,149.1297,4.0000,-1.5000,0,147.6297,34.7000,high
BRIGHTON,4,2026-09-06_BRIGHTON_4,Monks Mead,,9.9818,Good,Turf,6.0000,,,,,130.2212,2.1874,0.2531,,0.0000,0.0000,0,,,high
BRIGHTON,5,2026-09-06_BRIGHTON_5,Cape Toronada (FR),1.0000,6.0182,Good,Turf,6.0000,3.0000,133.0000,70.9000,,74.6302,3.6644,0.2531,198.4377,7.0000,4.9818,3,203.4196,75.9000,high
BRIGHTON,5,2026-09-06_BRIGHTON_5,No Claims Bonus,2.0000,6.0182,Good,Turf,6.0000,3.0000,128.0000,70.9000,2.0000,74.6302,3.6644,0.2531,186.1090,2.0000,4.9818,3,191.0908,65.4000,high
BRIGHTON,5,2026-09-06_BRIGHTON_5,Lieutenant Sir,3.0000,6.0182,Good,Turf,6.0000,3.0000,134.0000,70.9000,2.1500,74.6302,3.6644,0.2531,191.5594,8.0000,4.9818,0,196.5412,70.4000,high
BRIGHTON,5,2026-09-06_BRIGHTON_5,Rivera Queen (IRE),4.0000,6.0182,Good,Turf,6.0000,3.0000,132.0000,70.9000,2.9000,74.6302,3.6644,0.2531,186.8111,6.0000,4.9818,3,191.7929,65.3000,high
BRIGHTON,5,2026-09-06_BRIGHTON_5,Poetic Grace (IRE),5.0000,6.0182,Good,Turf,6.0000,3.0000,126.0000,70.9000,4.9000,74.6302,3.6644,0.2531,173.4824,0.0000,4.9818,3,178.4642,56.5000,high
BRIGHTON,5,2026-09-06_BRIGHTON_5,Saeculamation (IRE),6.0000,6.0182,Good,Turf,6.0000,3.0000,125.0000,70.9000,8.1500,74.6302,3.6644,0.2531,160.5732,-1.0000,4.9818,0,165.5550,45.0000,high
