courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
EPSOM DOWNS,1,2026-07-30_EPSOM DOWNS_1,Bobacious,1.0000,10.1318,Good To Firm,Turf,5.0000,6,126,128.6900,,140.5250,2.1295,-0.0360,211.8424,0.0000,0.0000,0,211.8424,68.4000,high
EPSOM DOWNS,1,2026-07-30_EPSOM DOWNS_1,Magical Merlin (IRE),2.0000,10.1318,Good To Firm,Turf,5.0000,6,127,128.6900,0.1000,140.5250,2.1295,-0.0360,212.6295,1.0000,0.0000,0,212.6295,67.1000,high
EPSOM DOWNS,1,2026-07-30_EPSOM DOWNS_1,Oj Lifestyle (IRE),3.0000,10.1318,Good To Firm,Turf,5.0000,6,136,128.6900,2.3500,140.5250,2.1295,-0.0360,216.8381,10.0000,0.0000,0,216.8381,69.5000,high
EPSOM DOWNS,1,2026-07-30_EPSOM DOWNS_1,Golden Circet (IRE),4.0000,10.1318,Good To Firm,Turf,5.0000,6,136,128.6900,2.8500,140.5250,2.1295,-0.0360,215.7733,10.0000,0.0000,0,215.7733,68.2000,high
EPSOM DOWNS,1,2026-07-30_EPSOM DOWNS_1,Show Biz Kid (IRE),5.0000,10.1318,Good To Firm,Turf,5.0000,5,134,128.6900,5.1000,140.5250,2.1295,-0.0360,208.9819,8.0000,0.0000,0,208.9819,60.4000,high
EPSOM DOWNS,1,2026-07-30_EPSOM DOWNS_1,Qitaal,6.0000,10.1318,Good To Firm,Turf,5.0000,7,138,128.6900,6.3500,140.5250,2.1295,-0.0360,210.3200,12.0000,-1.0000,0,209.3200,60.7000,high
EPSOM DOWNS,2,2026-07-30_EPSOM DOWNS_2,Camarda Rc,1.0000,7.0545,Good To Firm,Turf,4.0000,2,130,84.2600,,90.3455,3.1411,-0.0360,189.4160,4.0000,16.0545,0,205.4706,71.0000,high
EPSOM DOWNS,2,2026-07-30_EPSOM DOWNS_2,Out Of This World,2.0000,7.0545,Good To Firm,Turf,4.0000,2,134,84.2600,3.5000,90.3455,3.1411,-0.0360,182.4221,8.0000,16.0545,0,198.4766,63.2000,high
EPSOM DOWNS,2,2026-07-30_EPSOM DOWNS_2,Cool King,3.0000,7.0545,Good To Firm,Turf,4.0000,2,130,84.2600,5.0000,90.3455,3.1411,-0.0360,173.7104,4.0000,16.0545,0,189.7649,57.0000,high
EPSOM DOWNS,2,2026-07-30_EPSOM DOWNS_2,Benefacta (IRE),4.0000,7.0545,Good To Firm,Turf,4.0000,2,127,84.2600,5.5000,90.3455,3.1411,-0.0360,169.1398,1.0000,16.0545,0,185.1944,50.4000,high
EPSOM DOWNS,2,2026-07-30_EPSOM DOWNS_2,Secret Flite,5.0000,7.0545,Good To Firm,Turf,4.0000,2,125,84.2600,5.6500,90.3455,3.1411,-0.0360,166.6687,-1.0000,16.0545,3,182.7232,47.5000,high
EPSOM DOWNS,2,2026-07-30_EPSOM DOWNS_2,Banged Up,6.0000,7.0545,Good To Firm,Turf,4.0000,2,130,84.2600,6.4000,90.3455,3.1411,-0.0360,169.3128,4.0000,16.0545,0,185.3674,50.0000,high
EPSOM DOWNS,2,2026-07-30_EPSOM DOWNS_2,Otis Bay (IRE),7.0000,7.0545,Good To Firm,Turf,4.0000,2,130,84.2600,8.4000,90.3455,3.1411,-0.0360,163.0306,4.0000,16.0545,0,179.0851,45.8000,high
EPSOM DOWNS,2,2026-07-30_EPSOM DOWNS_2,Aminaty,8.0000,7.0545,Good To Firm,Turf,4.0000,2,125,84.2600,8.5500,90.3455,3.1411,-0.0360,157.5594,-1.0000,16.0545,3,173.6139,40.4000,high
EPSOM DOWNS,2,2026-07-30_EPSOM DOWNS_2,Whiskey Galore,9.0000,7.0545,Good To Firm,Turf,4.0000,2,130,84.2600,8.5800,90.3455,3.1411,-0.0360,162.4652,4.0000,16.0545,0,178.5197,45.0000,high
EPSOM DOWNS,3,2026-07-30_EPSOM DOWNS_3,Dream Harder (IRE),1.0000,12.0818,Good To Firm,Turf,5.0000,7,133,159.4800,,170.9062,1.7376,-0.0360,196.1050,7.0000,-1.0000,0,195.1050,59.8000,high
EPSOM DOWNS,3,2026-07-30_EPSOM DOWNS_3,Two Plus Two (IRE),2.0000,12.0818,Good To Firm,Turf,5.0000,6,121,159.4800,0.1500,170.9062,1.7376,-0.0360,183.8444,-5.0000,0.0000,0,183.8444,48.0000,high
EPSOM DOWNS,3,2026-07-30_EPSOM DOWNS_3,Twilight Moon,3.0000,12.0818,Good To Firm,Turf,5.0000,4,135,159.4800,3.6500,170.9062,1.7376,-0.0360,191.7628,9.0000,0.0000,3,191.7628,53.9000,high
EPSOM DOWNS,3,2026-07-30_EPSOM DOWNS_3,Imperial Cult (IRE),4.0000,12.0818,Good To Firm,Turf,5.0000,7,128,159.4800,5.6500,170.9062,1.7376,-0.0360,181.2876,2.0000,-1.0000,0,180.2876,43.5000,high
EPSOM DOWNS,3,2026-07-30_EPSOM DOWNS_3,Stage Show,5.0000,12.0818,Good To Firm,Turf,5.0000,6,125,159.4800,17.6500,170.9062,1.7376,-0.0360,157.4366,-1.0000,0.0000,0,157.4366,12.2000,high
EPSOM DOWNS,4,2026-07-30_EPSOM DOWNS_4,Trio,1.0000,8.5682,Good To Firm,Turf,4.0000,3,129,107.6400,,114.5500,2.5269,-0.0360,181.3735,3.0000,2.7159,3,184.0894,56.2000,high
EPSOM DOWNS,4,2026-07-30_EPSOM DOWNS_4,Chantelle,2.0000,8.5682,Good To Firm,Turf,4.0000,3,135,107.6400,1.5000,114.5500,2.5269,-0.0360,183.5831,9.0000,2.7159,3,186.2990,57.8000,high
EPSOM DOWNS,4,2026-07-30_EPSOM DOWNS_4,Celestra (FR),3.0000,8.5682,Good To Firm,Turf,4.0000,3,133,107.6400,4.2500,114.5500,2.5269,-0.0360,174.6341,7.0000,2.7159,3,177.3500,50.6000,high
EPSOM DOWNS,4,2026-07-30_EPSOM DOWNS_4,Too Hot To Tango,4.0000,8.5682,Good To Firm,Turf,4.0000,3,128,107.6400,4.7500,114.5500,2.5269,-0.0360,168.3706,2.0000,2.7159,3,171.0865,43.8000,high
EPSOM DOWNS,5,2026-07-30_EPSOM DOWNS_5,Eyes Front (IRE),1.0000,7.0545,Good To Firm,Turf,6.0000,3,133,82.9600,,90.3455,3.1904,-0.0360,211.4581,7.0000,2.0545,0,213.5127,65.1000,high
EPSOM DOWNS,5,2026-07-30_EPSOM DOWNS_5,Sun Of Dolly,2.0000,7.0545,Good To Firm,Turf,6.0000,3,130,82.9600,1.2500,90.3455,3.1904,-0.0360,204.4702,4.0000,2.0545,0,206.5247,57.6000,high
EPSOM DOWNS,5,2026-07-30_EPSOM DOWNS_5,Credit Forgedd It (IRE),3.0000,7.0545,Good To Firm,Turf,6.0000,3,131,82.9600,2.5000,90.3455,3.1904,-0.0360,201.4822,5.0000,2.0545,0,203.5368,56.3000,high
EPSOM DOWNS,5,2026-07-30_EPSOM DOWNS_5,Koffee And Kale,4.0000,7.0545,Good To Firm,Turf,6.0000,3,135,82.9600,3.0000,90.3455,3.1904,-0.0360,203.8871,9.0000,2.0545,0,205.9416,57.5000,high
EPSOM DOWNS,5,2026-07-30_EPSOM DOWNS_5,Imagine That,5.0000,7.0545,Good To Firm,Turf,6.0000,3,126,82.9600,3.1000,90.3455,3.1904,-0.0360,194.5680,0.0000,2.0545,3,196.6226,48.1000,high
EPSOM DOWNS,5,2026-07-30_EPSOM DOWNS_5,Red Moon (IRE),6.0000,7.0545,Good To Firm,Turf,6.0000,3,130,82.9600,9.1000,90.3455,3.1904,-0.0360,179.4259,4.0000,2.0545,0,181.4805,36.8000,high
EPSOM DOWNS,5,2026-07-30_EPSOM DOWNS_5,Real Gold,7.0000,7.0545,Good To Firm,Turf,6.0000,3,121,82.9600,9.8500,90.3455,3.1904,-0.0360,168.0332,-5.0000,2.0545,3,170.0877,27.6000,high
EPSOM DOWNS,6,2026-07-30_EPSOM DOWNS_6,Sugar Sugar (IRE),1.0000,6.0455,Good To Firm,Turf,5.0000,3,131,69.7100,,75.3423,3.7119,-0.0360,197.9778,5.0000,2.9545,3,200.9323,72.3000,high
EPSOM DOWNS,6,2026-07-30_EPSOM DOWNS_6,Twirler,2.0000,6.0455,Good To Firm,Turf,5.0000,5,140,69.7100,0.1500,75.3423,3.7119,-0.0360,206.4210,14.0000,0.0000,3,206.4210,74.0000,high
