courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
BATH,1,2026-07-15_BATH_1,In The City,0.0000,5.7273,Firm,Turf,5.0000,4,134,68.9300,,80.9380,3.7129,-0.4603,,0.0000,0.0000,0,,,high
BATH,1,2026-07-15_BATH_1,Grey Horizon,1.0000,5.7273,Firm,Turf,5.0000,3,136,68.9300,,80.9380,3.7129,-0.4603,261.2871,10.0000,4.0909,0,265.3780,77.2000,high
BATH,1,2026-07-15_BATH_1,Merrimack,2.0000,5.7273,Firm,Turf,5.0000,5,136,68.9300,1.0000,80.9380,3.7129,-0.4603,257.5742,10.0000,0.0000,0,257.5742,72.9000,high
BATH,1,2026-07-15_BATH_1,Safari Dream (IRE),3.0000,5.7273,Firm,Turf,5.0000,6,138,68.9300,1.7500,80.9380,3.7129,-0.4603,256.7895,12.0000,0.0000,0,256.7895,71.6000,high
BATH,1,2026-07-15_BATH_1,Reality Queen,4.0000,5.7273,Firm,Turf,5.0000,3,121,68.9300,4.7500,80.9380,3.7129,-0.4603,228.6508,-5.0000,4.0909,3,232.7417,50.2000,high
BATH,1,2026-07-15_BATH_1,Early Release,5.0000,5.7273,Firm,Turf,5.0000,4,138,68.9300,5.2500,80.9380,3.7129,-0.4603,243.7944,12.0000,0.0000,0,243.7944,63.6000,high
BATH,1,2026-07-15_BATH_1,Saucy Jane,6.0000,5.7273,Firm,Turf,5.0000,3,133,68.9300,7.5000,80.9380,3.7129,-0.4603,230.4403,7.0000,4.0909,3,234.5312,51.9000,high
BATH,2,2026-07-15_BATH_2,Dissenter (IRE),0.0000,5.0455,Firm,Turf,5.0000,2,128,61.3500,,68.7422,4.1491,-0.4603,,0.0000,15.0000,3,,,high
BATH,2,2026-07-15_BATH_2,Sheer Beauty (IRE),1.0000,5.0455,Firm,Turf,5.0000,2,128,61.3500,,68.7422,4.1491,-0.4603,195.8633,2.0000,15.0000,3,210.8633,67.9000,high
BATH,2,2026-07-15_BATH_2,Tricky Jenny,2.0000,5.0455,Firm,Turf,5.0000,2,128,61.3500,0.0300,68.7422,4.1491,-0.4603,195.7388,2.0000,15.0000,3,210.7388,65.5000,high
BATH,2,2026-07-15_BATH_2,Yankeedoodledandy,3.0000,5.0455,Firm,Turf,5.0000,2,128,61.3500,1.7800,68.7422,4.1491,-0.4603,188.4780,2.0000,15.0000,3,203.4780,59.3000,high
