courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
BEVERLEY,1,2026-04-15_BEVERLEY_1,Thankfully (IRE),1.0000,8.4545,Good To Soft,Turf,4.0000,3,127,107.1000,,112.2750,2.4994,0.1797,180.8004,1.0000,10.7727,5,191.5732,75.2000,high
BEVERLEY,1,2026-04-15_BEVERLEY_1,Celestra (FR),2.0000,8.4545,Good To Soft,Turf,4.0000,3,127,107.1000,0.1000,112.2750,2.4994,0.1797,180.5505,1.0000,10.7727,5,191.3232,74.6000,high
BEVERLEY,1,2026-04-15_BEVERLEY_1,Lovers Leap (IRE),3.0000,8.4545,Good To Soft,Turf,4.0000,3,127,107.1000,6.1000,112.2750,2.4994,0.1797,165.5540,1.0000,10.7727,5,176.3267,60.0000,high
BEVERLEY,1,2026-04-15_BEVERLEY_1,Sierra Sue (IRE),4.0000,8.4545,Good To Soft,Turf,4.0000,3,127,107.1000,9.6000,112.2750,2.4994,0.1797,156.8061,1.0000,10.7727,5,167.5788,55.4000,high
BEVERLEY,1,2026-04-15_BEVERLEY_1,Yorkies Dream,5.0000,8.4545,Good To Soft,Turf,4.0000,3,127,107.1000,9.6500,112.2750,2.4994,0.1797,156.6811,1.0000,10.7727,5,167.4538,54.3000,high
BEVERLEY,1,2026-04-15_BEVERLEY_1,Aurelune (IRE),6.0000,8.4545,Good To Soft,Turf,4.0000,3,127,107.1000,12.4000,112.2750,2.4994,0.1797,149.8077,1.0000,10.7727,5,160.5804,46.2000,high
BEVERLEY,1,2026-04-15_BEVERLEY_1,Lillie Margot,7.0000,8.4545,Good To Soft,Turf,4.0000,3,127,107.1000,14.4000,112.2750,2.4994,0.1797,144.8089,1.0000,10.7727,5,155.5816,42.2000,high
BEVERLEY,1,2026-04-15_BEVERLEY_1,Wadacre Geisha,8.0000,8.4545,Good To Soft,Turf,4.0000,3,127,107.1000,14.5000,112.2750,2.4994,0.1797,144.5589,1.0000,10.7727,5,155.3317,41.8000,high
BEVERLEY,1,2026-04-15_BEVERLEY_1,Wheres Veneker,9.0000,8.4545,Good To Soft,Turf,4.0000,3,127,107.1000,27.5000,112.2750,2.4994,0.1797,123.2357,1.0000,10.7727,5,134.0084,37.5000,low
BEVERLEY,2,2026-04-15_BEVERLEY_2,State of Gold (IRE),0.0000,5.0000,Good To Soft,Turf,5.0000,2,128,63.1800,,67.0067,4.0389,0.1797,,0.0000,20.0000,5,,,high
BEVERLEY,2,2026-04-15_BEVERLEY_2,Princesse Dorange,1.0000,5.0000,Good To Soft,Turf,5.0000,2,128,63.1800,,67.0067,4.0389,0.1797,191.9712,2.0000,20.0000,5,211.9712,82.0000,high
BEVERLEY,2,2026-04-15_BEVERLEY_2,Donna Rumma,2.0000,5.0000,Good To Soft,Turf,5.0000,2,128,63.1800,4.0000,67.0067,4.0389,0.1797,175.8156,2.0000,20.0000,5,195.8156,71.5000,high
BEVERLEY,2,2026-04-15_BEVERLEY_2,Lauralynn (IRE),3.0000,5.0000,Good To Soft,Turf,5.0000,2,125,63.1800,4.1000,67.0067,4.0389,0.1797,172.4117,-1.0000,20.0000,5,192.4117,67.1000,high
