courseName,raceNumber,race_id,horseName,positionOfficial,distance,going,raceSurfaceName,raceClass,horseAge,weightCarried,finishingTime,distanceCumulative,standard_time,lpl,going_allowance,raw_figure,weight_adj,wfa_adj,sex_allowance,figure_final,figure_calibrated,figure_confidence
CHESTER,1,2026-06-05_CHESTER_1,Fern Clyde,0.0000,5.1818,Good,Turf,2,2,125,60.5200,,68.0456,4.2544,-0.2357,,0.0000,19.6364,3,,,high
CHESTER,1,2026-06-05_CHESTER_1,Adonius (IRE),1.0000,5.1818,Good,Turf,2,2,135,60.5200,,68.0456,4.2544,-0.2357,228.2748,9.0000,19.6364,0,247.9112,90.6000,high
CHESTER,1,2026-06-05_CHESTER_1,Hickory Lad (IRE),2.0000,5.1818,Good,Turf,2,2,130,60.5200,1.2500,68.0456,4.2544,-0.2357,217.9568,4.0000,19.6364,0,237.5932,78.3000,high
CHESTER,1,2026-06-05_CHESTER_1,Wait Geordie,3.0000,5.1818,Good,Turf,2,2,130,60.5200,2.5000,68.0456,4.2544,-0.2357,212.6389,4.0000,19.6364,0,232.2753,73.2000,high
CHESTER,1,2026-06-05_CHESTER_1,Cailin Aine (IRE),4.0000,5.1818,Good,Turf,2,2,125,60.5200,4.2500,68.0456,4.2544,-0.2357,200.1938,-1.0000,19.6364,3,219.8301,62.6000,high
CHESTER,1,2026-06-05_CHESTER_1,Final Appeal (IRE),5.0000,5.1818,Good,Turf,2,2,130,60.5200,6.2500,68.0456,4.2544,-0.2357,196.6850,4.0000,19.6364,0,216.3214,58.3000,high
CHESTER,1,2026-06-05_CHESTER_1,Yahaira (IRE),6.0000,5.1818,Good,Turf,2,2,125,60.5200,9.2500,68.0456,4.2544,-0.2357,178.9219,-1.0000,19.6364,3,198.5583,47.3000,high
CHESTER,1,2026-06-05_CHESTER_1,Black Treasure (FR),7.0000,5.1818,Good,Turf,2,2,125,60.5200,12.5000,68.0456,4.2544,-0.2357,165.0953,-1.0000,19.6364,3,184.7316,37.1000,high
CHESTER,2,2026-06-05_CHESTER_2,Thunder Roar,0.0000,7.7136,Good,Turf,2,7,133,92.0300,,103.3675,2.9334,-0.2357,,0.0000,-1.0000,0,,,high
CHESTER,2,2026-06-05_CHESTER_2,Supido (FR),1.0000,7.7136,Good,Turf,2,4,125,92.0300,,103.3675,2.9334,-0.2357,223.3127,-1.0000,0.0000,0,223.3127,76.5000,high
CHESTER,2,2026-06-05_CHESTER_2,Snow Master,2.0000,7.7136,Good,Turf,2,4,135,92.0300,0.5000,103.3675,2.9334,-0.2357,231.8460,9.0000,0.0000,0,231.8460,80.5000,high
CHESTER,2,2026-06-05_CHESTER_2,Lir Speciale (IRE),3.0000,7.7136,Good,Turf,2,7,118,92.0300,0.5500,103.3675,2.9334,-0.2357,214.6993,-8.0000,-1.0000,0,213.6993,67.1000,high
CHESTER,2,2026-06-05_CHESTER_2,City House (IRE),4.0000,7.7136,Good,Turf,2,5,129,92.0300,1.0500,103.3675,2.9334,-0.2357,224.2326,3.0000,0.0000,0,224.2326,73.2000,high
CHESTER,2,2026-06-05_CHESTER_2,God Of War,5.0000,7.7136,Good,Turf,2,4,127,92.0300,1.8000,103.3675,2.9334,-0.2357,220.0325,1.0000,0.0000,0,220.0325,71.7000,high
CHESTER,2,2026-06-05_CHESTER_2,The Angel King,6.0000,7.7136,Good,Turf,2,4,127,92.0300,2.5500,103.3675,2.9334,-0.2357,217.8324,1.0000,0.0000,0,217.8324,68.8000,high
CHESTER,2,2026-06-05_CHESTER_2,Partisan Hero (IRE),7.0000,7.7136,Good,Turf,2,6,128,92.0300,2.6500,103.3675,2.9334,-0.2357,218.5391,2.0000,0.0000,0,218.5391,66.1000,high
CHESTER,2,2026-06-05_CHESTER_2,Divine Libra (IRE),8.0000,7.7136,Good,Turf,2,6,128,92.0300,2.8000,103.3675,2.9334,-0.2357,218.0991,2.0000,0.0000,0,218.0991,65.6000,high
CHESTER,2,2026-06-05_CHESTER_2,Bellarchi (IRE),9.0000,7.7136,Good,Turf,2,5,126,92.0300,2.9500,103.3675,2.9334,-0.2357,215.6591,0.0000,0.0000,3,215.6591,68.5000,high
CHESTER,2,2026-06-05_CHESTER_2,Brighton Boy (IRE),10.0000,7.7136,Good,Turf,2,4,118,92.0300,3.0500,103.3675,2.9334,-0.2357,207.3657,-8.0000,0.0000,0,207.3657,56.3000,high
CHESTER,2,2026-06-05_CHESTER_2,Solar Aclaim (IRE),11.0000,7.7136,Good,Turf,2,5,126,92.0300,3.2000,103.3675,2.9334,-0.2357,214.9257,0.0000,0.0000,0,214.9257,63.7000,high
CHESTER,2,2026-06-05_CHESTER_2,Al Shabab Storm,12.0000,7.7136,Good,Turf,2,5,138,92.0300,4.9500,103.3675,2.9334,-0.2357,221.7922,12.0000,0.0000,0,221.7922,67.4000,high
CHESTER,2,2026-06-05_CHESTER_2,Percys Lad,13.0000,7.7136,Good,Turf,2,8,125,92.0300,5.7000,103.3675,2.9334,-0.2357,206.5921,-1.0000,-1.5000,0,205.0921,56.4000,high
CHESTER,3,2026-06-05_CHESTER_3,Amelia Earhart (IRE),1.0000,11.5182,Good,Turf,1,3,128,146.3100,,155.8507,1.9070,-0.2357,163.1039,2.0000,5.7591,3,168.8630,49.1000,high
CHESTER,3,2026-06-05_CHESTER_3,Im The One,2.0000,11.5182,Good,Turf,1,3,128,146.3100,2.0000,155.8507,1.9070,-0.2357,159.2899,2.0000,5.7591,3,165.0490,46.8000,high
CHESTER,3,2026-06-05_CHESTER_3,A La Prochaine (FR),3.0000,11.5182,Good,Turf,1,3,128,146.3100,3.2500,155.8507,1.9070,-0.2357,156.9062,2.0000,5.7591,3,162.6652,44.9000,high
CHESTER,3,2026-06-05_CHESTER_3,Sugar Island (IRE),4.0000,11.5182,Good,Turf,1,3,133,146.3100,5.5000,155.8507,1.9070,-0.2357,157.6154,7.0000,5.7591,3,163.3745,45.3000,high
CHESTER,3,2026-06-05_CHESTER_3,Winged One (IRE),5.0000,11.5182,Good,Turf,1,3,128,146.3100,7.2500,155.8507,1.9070,-0.2357,149.2782,2.0000,5.7591,3,155.0373,39.7000,high
CHESTER,4,2026-06-05_CHESTER_4,Royal Standard (IRE),0.0000,12.5045,Good,Turf,1,3,128,155.2200,,170.9518,1.7941,-0.2357,,0.0000,5.4955,0,,,high
CHESTER,4,2026-06-05_CHESTER_4,Water To Wine (FR),0.0000,12.5045,Good,Turf,1,3,128,155.2200,,170.9518,1.7941,-0.2357,,0.0000,5.4955,0,,,high
CHESTER,4,2026-06-05_CHESTER_4,Benvenuto Cellini (IRE),1.0000,12.5045,Good,Turf,1,3,132,155.2200,,170.9518,1.7941,-0.2357,210.1328,6.0000,5.4955,0,215.6283,81.5000,high
CHESTER,4,2026-06-05_CHESTER_4,Proposition (IRE),2.0000,12.5045,Good,Turf,1,3,128,155.2200,4.2500,170.9518,1.7941,-0.2357,198.5080,2.0000,5.4955,0,204.0034,75.4000,high
CHESTER,4,2026-06-05_CHESTER_4,Mr Colonel (IRE),3.0000,12.5045,Good,Turf,1,3,128,155.2200,6.0000,170.9518,1.7941,-0.2357,195.3683,2.0000,5.4955,0,200.8638,71.9000,high
CHESTER,4,2026-06-05_CHESTER_4,Del Maro (GER),4.0000,12.5045,Good,Turf,1,3,128,155.2200,8.2500,170.9518,1.7941,-0.2357,191.3316,2.0000,5.4955,0,196.8271,68.1000,high
CHESTER,4,2026-06-05_CHESTER_4,Mr Vettori (IRE),5.0000,12.5045,Good,Turf,1,3,128,155.2200,16.7500,170.9518,1.7941,-0.2357,176.0818,2.0000,5.4955,0,181.5773,51.5000,high
CHESTER,5,2026-06-05_CHESTER_5,Saffron Dandy (IRE),0.0000,6.2136,Good,Turf,3,3,127,73.3400,,82.9777,3.5665,-0.2357,,0.0000,5.7864,3,,,high
CHESTER,5,2026-06-05_CHESTER_5,Silent Strike (IRE),0.0000,6.2136,Good,Turf,3,3,135,73.3400,,82.9777,3.5665,-0.2357,,0.0000,5.7864,0,,,high
CHESTER,5,2026-06-05_CHESTER_5,Cherry Baker,1.0000,6.2136,Good,Turf,3,3,126,73.3400,,82.9777,3.5665,-0.2357,228.8232,0.0000,5.7864,3,234.6096,82.4000,high
CHESTER,5,2026-06-05_CHESTER_5,Rubys Angel (IRE),2.0000,6.2136,Good,Turf,3,3,126,73.3400,1.0000,82.9777,3.5665,-0.2357,225.2567,0.0000,5.7864,3,231.0431,80.3000,high
CHESTER,5,2026-06-05_CHESTER_5,Tricky Tel,3.0000,6.2136,Good,Turf,3,3,125,73.3400,1.5000,82.9777,3.5665,-0.2357,222.4735,-1.0000,5.7864,0,228.2598,75.4000,high
CHESTER,5,2026-06-05_CHESTER_5,Go Vince Go (IRE),4.0000,6.2136,Good,Turf,3,3,131,73.3400,1.5300,82.9777,3.5665,-0.2357,228.3665,5.0000,5.7864,0,234.1528,79.2000,high
CHESTER,5,2026-06-05_CHESTER_5,Do Bronxs (IRE),5.0000,6.2136,Good,Turf,3,3,135,73.3400,1.5600,82.9777,3.5665,-0.2357,232.2595,9.0000,5.7864,0,238.0458,80.5000,high
CHESTER,5,2026-06-05_CHESTER_5,Arduis Invicta (IRE),6.0000,6.2136,Good,Turf,3,3,129,73.3400,2.0600,82.9777,3.5665,-0.2357,224.4762,3.0000,5.7864,3,230.2626,75.1000,high
CHESTER,5,2026-06-05_CHESTER_5,Alaminos,7.0000,6.2136,Good,Turf,3,3,131,73.3400,2.5600,82.9777,3.5665,-0.2357,224.6930,5.0000,5.7864,0,230.4793,73.5000,high
CHESTER,5,2026-06-05_CHESTER_5,Star Material (IRE),8.0000,6.2136,Good,Turf,3,3,130,73.3400,3.3100,82.9777,3.5665,-0.2357,221.0181,4.0000,5.7864,0,226.8045,72.2000,high
